Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30315, USA",,07/01/2019,91.3,73.4,83.1,,95.7,0,,12.4,,26.8,62.98,Partially cloudy
,"30315, USA",,07/02/2019,93.8,74.7,85.1,,96.8,0,,10.1,,20.4,60.02,Clear
,"30315, USA",,07/03/2019,90.9,76.2,83.6,,93.4,0,,9.5,,51,62.5,Partially cloudy
,"30315, USA",,07/04/2019,94.2,76,84.2,,97.2,0,,9.6,,58.7,62.12,Partially cloudy
,"30315, USA",,07/05/2019,91.3,74.4,81.2,,97.7,0.3,,12.8,,55.4,72.74,"Rain, Partially cloudy"
,"30315, USA",,07/06/2019,92,72.8,81.5,,98.8,0,,7.6,,47.3,72.31,Partially cloudy
,"30315, USA",,07/07/2019,86.9,74.2,81.3,,93.1,0.1,,8.6,,53.8,72.65,"Rain, Partially cloudy"
,"30315, USA",,07/08/2019,89.3,73.9,81.1,,95.5,0.1,,17.8,33.3,49.1,73.73,"Rain, Partially cloudy"
,"30315, USA",,07/09/2019,90.7,75.1,83.2,,99.5,0,,13.7,,47.6,71.68,Partially cloudy
,"30315, USA",,07/10/2019,90.9,75.9,82.9,,96.5,0.1,,11.3,,58.9,69.26,"Rain, Partially cloudy"
,"30315, USA",,07/11/2019,89.5,74.8,81.8,,96.3,0,,10.7,,57.1,74.01,Partially cloudy
,"30315, USA",,07/12/2019,91.3,75.2,82.3,,95.5,0.1,,9.8,32.2,63.5,69.48,"Rain, Partially cloudy"
,"30315, USA",,07/13/2019,87.9,74.1,79.3,,93.3,0,,12,34.4,56.7,74.6,Partially cloudy
,"30315, USA",,07/14/2019,90.1,73.4,80.9,,93.5,0,,17.9,29.8,60.6,67.97,Partially cloudy
,"30315, USA",,07/15/2019,92.1,72.8,83.5,,95.1,0,,10,,49.9,59.09,Partially cloudy
,"30315, USA",,07/16/2019,93.4,75.2,84.4,,96.6,0,,13.2,,34.1,60.68,Partially cloudy
,"30315, USA",,07/17/2019,92.7,75.2,81,,96.7,0.1,,12.6,40.7,42.2,70.65,"Rain, Partially cloudy"
