Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30339, USA",,05/04/2019,80.2,66.2,71.9,,82.2,0.8,,15.4,,66.3,81.32,"Rain, Partially cloudy"
,"30339, USA",,05/05/2019,77.2,64.2,69.4,,,0.5,,14.7,,81.6,79.75,"Rain, Overcast"
,"30339, USA",,05/06/2019,80.2,57,68.3,,80,0,,7.4,,51,68,Partially cloudy
,"30339, USA",,05/07/2019,81.9,57.4,70.9,,82.2,0,,11,,34.6,69.78,Partially cloudy
,"30339, USA",,05/08/2019,83.5,63.5,73.3,,83.9,0,,13.6,,44.6,71.08,Partially cloudy
,"30339, USA",,05/09/2019,79.3,65.2,70.9,,,1.1,,13,33.3,63,75.5,"Rain, Partially cloudy"
,"30339, USA",,05/10/2019,82.1,63.2,72,,83.6,3.7,,7.2,,68.6,78.94,"Rain, Partially cloudy"
,"30339, USA",,05/11/2019,78.8,67.3,72,,,0.4,,9.5,,74.7,85.51,"Rain, Partially cloudy"
,"30339, USA",,05/12/2019,72.4,65.6,67.9,,,1.2,,10,,82.7,90.92,"Rain, Overcast"
,"30339, USA",,05/13/2019,72.3,60.3,66.3,,,0,,15,,46.5,65.3,Partially cloudy
,"30339, USA",,05/14/2019,70.9,49,60.6,46.6,,0,,12.2,,5,60.7,Clear
,"30339, USA",,05/15/2019,74.2,49.8,63.5,,,0,,6.3,,35.7,59.38,Partially cloudy
,"30339, USA",,05/16/2019,84.7,59.9,72.1,,83.8,0,,10,,64.6,64.26,Partially cloudy
,"30339, USA",,05/17/2019,86.9,64,75,,87.4,0,,9.2,,37.7,68.27,Partially cloudy
,"30339, USA",,05/18/2019,87,62.9,76,,87.8,0,,11.8,,22,66.93,Clear
,"30339, USA",,05/19/2019,86.1,65.1,76.4,,85.5,0,,12.4,,36.1,62.17,Partially cloudy
,"30339, USA",,05/20/2019,85,68.9,75.9,,84.8,0,,10.9,,52.7,63.62,Partially cloudy
,"30339, USA",,05/21/2019,88.8,62.3,76.4,,88.5,0,,8.8,,16.7,63.22,Clear
,"30339, USA",,05/22/2019,90.5,68.3,80.3,,90,0,,10.4,,33.2,58.2,Partially cloudy
,"30339, USA",,05/23/2019,88.5,71.5,79.8,,90.9,0,,8.1,,38.4,65.09,Partially cloudy
,"30339, USA",,05/24/2019,91.2,70.1,81.3,,92.8,0,,8.7,,29.1,61.86,Partially cloudy
,"30339, USA",,05/25/2019,91.7,71,81.6,,93.5,0,,9.3,,17.9,61.57,Clear
,"30339, USA",,05/26/2019,93.1,69,81.7,,93.2,0,,12.8,,17.3,58.75,Clear
,"30339, USA",,05/27/2019,92.4,68.2,81,,92.8,0,,11.4,,46.1,59.15,Partially cloudy
,"30339, USA",,05/28/2019,92.5,69.8,82.2,,91,0,,13.3,,13.9,56.65,Clear
,"30339, USA",,05/29/2019,92.8,68.8,81.6,,91.4,0,,12,,13.3,54.23,Clear
,"30339, USA",,05/30/2019,90.2,72.4,81.2,,89.6,0,,15.4,,37.7,54.68,Partially cloudy
,"30339, USA",,05/31/2019,86.2,71.7,78.4,,85.7,0,,16.9,,47,55.43,Partially cloudy
,"30339, USA",,06/01/2019,87.1,61.8,75.4,,85.1,0,,13.7,,21.6,53.55,Clear
,"30339, USA",,06/02/2019,87.8,64.6,74.4,,87.2,0.1,,13.3,32.8,51.3,63.77,"Rain, Partially cloudy"
,"30339, USA",,06/03/2019,87.6,65.3,76.6,,85.7,0.1,,10.9,,37.4,61.06,"Rain, Partially cloudy"
,"30339, USA",,06/04/2019,82.6,68,73.3,,83.3,0,,9.1,,35.5,58.09,Partially cloudy
,"30339, USA",,06/05/2019,81.5,67.6,74.2,,84.6,0,,7.1,,55,78.41,Partially cloudy
,"30339, USA",,06/06/2019,75.4,71.4,73.7,,,0,,8.6,,92.4,79.9,Overcast
,"30339, USA",,06/07/2019,86.8,69.4,73.7,,91.6,0.8,,12.5,33.7,85.3,86.19,"Rain, Overcast"
,"30339, USA",,06/08/2019,71.8,67.9,70,,,2.5,,11.9,29.8,93.2,95.43,"Rain, Overcast"
,"30339, USA",,06/09/2019,79.7,69.6,73.3,,,0.1,,10.1,,96.2,87.4,"Rain, Overcast"
,"30339, USA",,06/10/2019,80.4,71.4,75.6,,83.8,0.2,,10.5,,79.8,83.75,"Rain, Overcast"
,"30339, USA",,06/11/2019,84.1,64.8,74.9,,86.4,0.2,,13.3,,52.8,67.69,"Rain, Partially cloudy"
,"30339, USA",,06/12/2019,73.8,65.6,69,,,1.4,,13.8,,95.9,77.66,"Rain, Overcast"
,"30339, USA",,06/13/2019,78.6,64.8,70.7,,,0,,16.6,,58.5,65.45,Partially cloudy
,"30339, USA",,06/14/2019,80.4,54.6,68.8,,79.3,0,,6.6,,11.4,52.79,Clear
,"30339, USA",,06/15/2019,84.7,60.5,73.4,,85.4,0,,10.4,,33.1,61.64,Partially cloudy
,"30339, USA",,06/16/2019,88.4,67,78.6,,90.7,0,,10.3,,35.7,66.14,Partially cloudy
,"30339, USA",,06/17/2019,89.8,70.1,79.5,,92.2,0,,9.9,,48.5,68.53,Partially cloudy
,"30339, USA",,06/18/2019,81,71.6,75.3,,85.5,0.3,,7.3,,62.7,87.14,"Rain, Partially cloudy"
,"30339, USA",,06/19/2019,86.8,70.7,77.8,,91.1,0,,11.5,,71.9,76.88,Partially cloudy
,"30339, USA",,06/20/2019,86,73.3,77.9,,88.6,0.4,,18.6,31.1,40.7,73.92,"Rain, Partially cloudy"
,"30339, USA",,06/21/2019,90.1,68.8,79.7,,93.9,0,,10.7,,21.9,67.52,Clear
,"30339, USA",,06/22/2019,88.3,69.6,79,,94.3,0.4,,24.2,36.3,49.9,71.04,"Rain, Partially cloudy"
,"30339, USA",,06/23/2019,87.4,67.6,76.7,,93.2,0.4,,12.2,34.4,53.4,75.26,"Rain, Partially cloudy"
,"30339, USA",,06/24/2019,87.4,70.7,77.1,,93.7,0.7,,15.3,40.3,53.2,81.58,"Rain, Partially cloudy"
,"30339, USA",,06/25/2019,85.3,68.1,76.4,,87.5,0,,10.7,,47.8,74.05,Partially cloudy
,"30339, USA",,06/26/2019,84.9,69.2,77,,86.7,0,,6.8,,44,72.26,Partially cloudy
,"30339, USA",,06/27/2019,87.6,71.4,79,,90,0,,8.2,,50.3,69.81,Partially cloudy
,"30339, USA",,06/28/2019,89.1,69.4,79.4,,90.1,0,,9.8,,35,63.04,Partially cloudy
,"30339, USA",,06/29/2019,85.9,68.8,77.4,,88.7,0,,7.9,,43.7,74.03,Partially cloudy
,"30339, USA",,06/30/2019,89.9,70.8,80.8,,92.1,0,,8.8,,37.7,68.52,Partially cloudy
