Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30312, USA",,02/20/2019,44.1,38.4,41.5,31.7,,0.6,,12.9,34.4,100,95.69,"Rain, Overcast"
,"30312, USA",,02/21/2019,61.4,42.5,51.3,37.9,,0.7,,7.5,,87.6,95.39,"Rain, Overcast"
,"30312, USA",,02/22/2019,60.3,50.8,54.4,,,0,,13.2,,88.2,95.68,Overcast
,"30312, USA",,02/23/2019,50.5,47.1,48.9,42.6,,0,,12.1,,97.1,96.7,Overcast
,"30312, USA",,02/24/2019,62.4,47.1,55,42.6,,0.3,,23.6,36.3,40.3,61.61,"Rain, Partially cloudy"
,"30312, USA",,02/25/2019,61.4,38.7,49.5,32.5,,0,,11.8,,18.9,34.57,Clear
,"30312, USA",,02/26/2019,64.8,42.2,54.6,42.3,,0,,7.5,,70.3,55.19,Partially cloudy
,"30312, USA",,02/27/2019,66,54.2,59.3,,,0,,5.1,,80.2,82,Overcast
,"30312, USA",,02/28/2019,63.3,54.4,58.4,,,0.4,,7.4,,83.8,93.28,"Rain, Overcast"
,"30312, USA",,03/01/2019,67.9,59.8,62.5,,,0,,12.7,,95.4,86.32,Overcast
,"30312, USA",,03/02/2019,65.1,50.8,58.1,,,0,,8.5,,83,76.77,Overcast
,"30312, USA",,03/03/2019,60.8,43.8,55.2,37.5,,1.1,,16.7,29.8,93,85.18,"Rain, Overcast"
,"30312, USA",,03/04/2019,42.5,34.1,37.9,24.8,,0,,18.3,34.4,81.9,68.49,Overcast
,"30312, USA",,03/05/2019,44,26,34.4,13.9,,0,,18.5,32.2,17.8,44.28,Clear
,"30312, USA",,03/06/2019,45.1,26,35,17.4,,0,,15,,4.4,39.04,Clear
,"30312, USA",,03/07/2019,58.7,28.8,44.2,25.6,,0,,7.2,,44.6,38.7,Partially cloudy
,"30312, USA",,03/08/2019,67.2,49.3,56.3,,,0,,8.8,,97.5,45.85,Overcast
,"30312, USA",,03/09/2019,71.3,48.9,58,46.2,,0,,12.4,,77.4,73.52,Overcast
,"30312, USA",,03/10/2019,68.5,55,62.2,,,0,,8.2,,86.6,71.18,Overcast
,"30312, USA",,03/11/2019,65.7,51.5,56.8,,,0,,8.8,,68.7,72.84,Partially cloudy
,"30312, USA",,03/12/2019,72.3,43.6,57.6,45.2,,0,,6.2,,26.6,60.87,Partially cloudy
,"30312, USA",,03/13/2019,68.8,51.5,60.1,,,0,,14.7,,32.8,50.74,Partially cloudy
,"30312, USA",,03/14/2019,73.8,57.2,64.9,,,0,,17.5,30.5,82.4,72.95,Overcast
,"30312, USA",,03/15/2019,70.5,53,61.7,,,0.6,,12.7,,78.7,77.46,"Rain, Overcast"
,"30312, USA",,03/16/2019,52.1,42.2,47.2,36.4,,0,,18.7,,21.6,47.33,Clear
,"30312, USA",,03/17/2019,62.8,40.4,50.4,37.6,,0,,11.8,,28.9,39.32,Partially cloudy
,"30312, USA",,03/18/2019,59.1,40.5,49.2,38.3,,0,,15.3,31.1,19.4,40.3,Clear
,"30312, USA",,03/19/2019,58,36.9,47,32.6,,0,,15.4,31.1,24.9,38,Clear
,"30312, USA",,03/20/2019,61.4,35.2,48.2,30.9,,0,,9.5,,2.6,47.18,Clear
,"30312, USA",,03/21/2019,59.5,42.1,51.6,42.8,,0,,20.1,35.6,53.3,53.31,Partially cloudy
,"30312, USA",,03/22/2019,65.1,39.6,52.3,34.6,,0,,19.3,32.8,2.2,45.84,Clear
,"30312, USA",,03/23/2019,71,40.3,56.1,36.3,,0,,9.1,,15.5,38.62,Clear
,"30312, USA",,03/24/2019,73.8,40.9,58.2,,,0,,11,,28.9,46.36,Partially cloudy
,"30312, USA",,03/25/2019,67.7,51.3,58.9,,,0.4,,9.9,29.8,70.1,72.26,"Rain, Partially cloudy"
,"30312, USA",,03/26/2019,62.3,49.5,55.1,45,,0.3,,12.3,,75.6,78.51,"Rain, Overcast"
,"30312, USA",,03/27/2019,61.8,46.7,53.6,42.2,,0,,13.3,,32.1,55.58,Partially cloudy
,"30312, USA",,03/28/2019,67.9,38.1,52.7,,,0,,7.2,,15.1,48.12,Clear
,"30312, USA",,03/29/2019,71.8,44.5,58.6,,,0,,8.5,,32.2,55,Partially cloudy
,"30312, USA",,03/30/2019,75.6,53.4,64,,,0,,14.2,,45.8,57.65,Partially cloudy
,"30312, USA",,03/31/2019,68.8,43.1,52.2,35.9,,0.1,,17.7,34.4,69.1,61.92,"Rain, Partially cloudy"
