Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30331, USA",,06/11/2019,85,65.4,75.5,,87,0.1,,10.1,,37.7,66.63,"Rain, Partially cloudy"
,"30331, USA",,06/12/2019,73.8,66.4,70.1,,,0.5,,13.2,,98.8,76.51,"Rain, Overcast"
,"30331, USA",,06/13/2019,79.2,65,71.4,,,0,,15.5,,47.7,63.11,Partially cloudy
,"30331, USA",,06/14/2019,80.6,56.6,69.2,,79.5,0,,6.7,,11.2,53.91,Clear
,"30331, USA",,06/15/2019,84.6,59.2,73.2,,85.1,0,,10.9,,24.2,62.62,Clear
,"30331, USA",,06/16/2019,89,66.2,78.6,,90.9,0,,9.5,,25.2,65.76,Partially cloudy
,"30331, USA",,06/17/2019,89.7,69.2,79.8,,92.2,0,,10.1,,31.1,68.27,Partially cloudy
,"30331, USA",,06/18/2019,82.1,71.5,75.8,,86.3,0.1,,8.7,,61.3,84.49,"Rain, Partially cloudy"
,"30331, USA",,06/19/2019,86.9,71,77.7,,91.4,0.1,,11.7,34.4,68.8,77.25,"Rain, Partially cloudy"
,"30331, USA",,06/20/2019,86.8,73.6,78.7,,90,0.1,,16.2,29.8,35,71.72,"Rain, Partially cloudy"
,"30331, USA",,06/21/2019,91.1,69.8,80.4,,95.2,0,,10.1,,21,66.25,Clear
,"30331, USA",,06/22/2019,89.7,70.3,78.9,,96.2,0.1,,18.2,37,37.1,70.52,"Rain, Partially cloudy"
,"30331, USA",,06/23/2019,88.6,68.4,76.5,,94.7,0.5,,19.9,38.5,40.1,75.74,"Rain, Partially cloudy"
,"30331, USA",,06/24/2019,88.6,70.6,77.4,,94.8,0.3,,16.5,51.7,43.6,79.94,"Rain, Partially cloudy"
,"30331, USA",,06/25/2019,85.2,68.8,77,,87.1,0,,10.2,,29.8,72.54,Partially cloudy
,"30331, USA",,06/26/2019,86.7,69.5,77.1,,89,0,,6.9,,25,72.07,Clear
,"30331, USA",,06/27/2019,88.2,70.9,78.9,,90.5,0,,10.8,,26,69.92,Partially cloudy
,"30331, USA",,06/28/2019,88.8,69.6,79.4,,89.5,0,,10.3,,23.3,63.05,Clear
,"30331, USA",,06/29/2019,85.8,70.1,77.6,,88.2,0,,9.1,,40.9,73.87,Partially cloudy
,"30331, USA",,06/30/2019,90.5,70.8,80.7,,92.2,0,,8.4,,26.2,69.59,Partially cloudy
