Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30339, USA",,07/01/2019,91.5,72.1,82.6,,95,0,,13.2,,25.3,64.24,Partially cloudy
,"30339, USA",,07/02/2019,93.6,74.3,84.5,,96.6,0,,9,,16.9,60.87,Clear
,"30339, USA",,07/03/2019,90.4,75.3,83.4,,94.2,0,,9.5,,32.1,63.34,Partially cloudy
,"30339, USA",,07/04/2019,93.5,74.6,83.9,,95.1,0,,9.8,,59.7,61.6,Partially cloudy
,"30339, USA",,07/05/2019,90.7,73.2,80.3,,96.6,1.5,,9,,47.1,74.84,"Rain, Partially cloudy"
,"30339, USA",,07/06/2019,91.8,71.3,80.7,,97.2,0.1,,7.2,,47,75.08,"Rain, Partially cloudy"
,"30339, USA",,07/07/2019,86.5,73.4,80.1,,92.7,0.3,,10.1,,52,75.29,"Rain, Partially cloudy"
,"30339, USA",,07/08/2019,90.1,73.3,80.8,,94.6,0,,8.8,,50,74.51,Partially cloudy
,"30339, USA",,07/09/2019,89.8,74.6,82.5,,98.2,0,,11.5,,42,73.48,Partially cloudy
,"30339, USA",,07/10/2019,90.2,75.6,82,,96.5,0.2,,9.2,,54.9,73.21,"Rain, Partially cloudy"
,"30339, USA",,07/11/2019,89.4,74.3,81.1,,97.3,0.1,,8.8,,58.9,76.35,"Rain, Partially cloudy"
,"30339, USA",,07/12/2019,90.6,74.6,81.6,,95.1,0.2,,8.9,32.2,65.5,73.81,"Rain, Partially cloudy"
,"30339, USA",,07/13/2019,87,73.3,78.6,,93.3,0.1,,10.1,,57.3,78.84,"Rain, Partially cloudy"
,"30339, USA",,07/14/2019,88.5,72.1,79.9,,91.8,0,,9.4,,55.7,70.55,Partially cloudy
,"30339, USA",,07/15/2019,91,71,82,,94.3,0,,10.6,,38.2,63.78,Partially cloudy
,"30339, USA",,07/16/2019,92.5,72.7,83.2,,95,0,,9.5,,19.8,63.95,Clear
,"30339, USA",,07/17/2019,90.1,74.5,80.2,,95.9,0.2,,13,32.2,8.8,73.58,"Rain, Clear"
,"30339, USA",,07/18/2019,88.7,72.9,78.8,,94.7,0,,13.2,32.4,48.5,78.28,Partially cloudy
,"30339, USA",,07/19/2019,87.7,74.9,78.2,,93.1,0.4,,24.4,31.1,59,83.99,"Rain, Partially cloudy"
,"30339, USA",,07/20/2019,88.5,72.3,77.5,,94.2,1,,11.3,,80.1,82.78,"Rain, Overcast"
,"30339, USA",,07/21/2019,88,72,78.8,,91.8,0,,7.4,,63.7,74.69,Partially cloudy
,"30339, USA",,07/22/2019,89,72.6,80.7,,93.1,0,,10.6,,43,69.46,Partially cloudy
,"30339, USA",,07/23/2019,81.3,72.3,76.6,,84.4,0.8,,16,,74.8,76.82,"Rain, Partially cloudy"
,"30339, USA",,07/24/2019,83.8,66,75.2,,82.4,0,,9.6,,37.1,60.45,Partially cloudy
,"30339, USA",,07/25/2019,83.4,63,74.3,,82.3,0,,8,,29,57.8,Partially cloudy
,"30339, USA",,07/26/2019,86,64.9,75.9,,84.8,0,,5.4,,30.4,58.63,Partially cloudy
,"30339, USA",,07/27/2019,86.9,66.8,77.3,,87,0,,8.1,,38.3,60.15,Partially cloudy
,"30339, USA",,07/28/2019,87.1,67.7,77.8,,87,0,,5.1,,65,63.54,Partially cloudy
,"30339, USA",,07/29/2019,88.7,72.1,78.9,,88.8,0.5,,10.6,,26.1,64.66,"Rain, Partially cloudy"
,"30339, USA",,07/30/2019,89.6,68.4,76.6,,90.2,0.7,,14.5,32.2,19.4,72.9,"Rain, Clear"
,"30339, USA",,07/31/2019,89.3,71,78.3,,91.8,0,,6.6,,25.2,73.8,Partially cloudy
,"30339, USA",,08/01/2019,89.4,69.3,77.6,,92,0.7,,9.6,33.3,46.6,72.93,"Rain, Partially cloudy"
,"30339, USA",,08/02/2019,84.8,68.4,75.1,,88.2,0.9,,9.6,,71.1,81.2,"Rain, Partially cloudy"
,"30339, USA",,08/03/2019,86.3,70,77.7,,89,0,,6.1,,49.3,74.49,Partially cloudy
,"30339, USA",,08/04/2019,85.7,71.2,77.2,,88.4,0.8,,8.4,,61.6,77.26,"Rain, Partially cloudy"
,"30339, USA",,08/05/2019,88.7,71.8,78.5,,91.1,0.1,,13.2,,68.9,74.08,"Rain, Partially cloudy"
,"30339, USA",,08/06/2019,89.9,70.7,79.1,,92.6,0,,11.9,,48.2,71.27,Partially cloudy
,"30339, USA",,08/07/2019,91.3,73.2,81.3,,96.9,0,,13.7,,51.9,66.83,Partially cloudy
,"30339, USA",,08/08/2019,90.6,72.3,81.5,,94.9,0,,13,,36.9,64.61,Partially cloudy
,"30339, USA",,08/09/2019,91.9,72.9,81.9,,95.5,0,,11.2,,31.7,68.83,Partially cloudy
,"30339, USA",,08/10/2019,92.3,75.4,82.8,,97.9,0,,9.3,,45.9,70.22,Partially cloudy
,"30339, USA",,08/11/2019,92.4,75.6,83.8,,99.1,0,,7.2,,33.7,69.18,Partially cloudy
,"30339, USA",,08/12/2019,93.2,76,84.7,,100,0,,8.1,,24.9,66.86,Clear
,"30339, USA",,08/13/2019,97.3,77.5,86.8,,105.4,0,,8.4,,28,65.52,Partially cloudy
,"30339, USA",,08/14/2019,91.6,74.2,80.4,,98.8,0.4,,12.7,39.1,55,76.8,"Rain, Partially cloudy"
,"30339, USA",,08/15/2019,91.7,71.8,81.1,,92.5,0,,10.7,,31.2,65.76,Partially cloudy
,"30339, USA",,08/16/2019,91.6,67.7,80,,92.6,0,,7.5,,9.1,58.88,Clear
,"30339, USA",,08/17/2019,94.3,68.7,81.5,,94.3,0,,8.3,,7.6,58.66,Clear
,"30339, USA",,08/18/2019,94.1,72.1,82.5,,95.8,0,,7.1,,35.2,62.86,Partially cloudy
,"30339, USA",,08/19/2019,89.4,73.5,80.5,,95.5,0,,7.2,,38.8,71.56,Partially cloudy
,"30339, USA",,08/20/2019,92,71.4,80.4,,95.2,0,,9,,52.9,68.39,Partially cloudy
,"30339, USA",,08/21/2019,91.1,71.4,80.9,,94.9,0,,8.6,,38.1,69.01,Partially cloudy
,"30339, USA",,08/22/2019,91.6,73.1,82.9,,94.6,0,,10.3,,31.3,62.51,Partially cloudy
,"30339, USA",,08/23/2019,89.7,74.8,81.5,,94.5,0.1,,11.9,,64.2,69.1,"Rain, Partially cloudy"
,"30339, USA",,08/24/2019,90.7,72.8,79.8,,94.1,0,,11.6,32.2,55.4,74.68,Partially cloudy
,"30339, USA",,08/25/2019,75.7,66.5,71.4,,,0,,13.5,,100,76.55,Overcast
