Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30331, USA",,12/08/2019,56.8,46.9,52,42.1,,0,,13.2,,86.6,57.78,Overcast
,"30331, USA",,12/09/2019,57.6,48.1,52.2,45.6,,0,,10,,98.1,69.29,Overcast
,"30331, USA",,12/10/2019,66.7,39.4,54.9,32.5,,0.2,,16.7,32.2,100,82.56,"Rain, Overcast"
,"30331, USA",,12/11/2019,51.5,34.2,39.9,27.9,,0,,12.8,,31.2,63.59,Partially cloudy
,"30331, USA",,12/12/2019,51.8,30.1,40.5,25,,0.1,,16,,46.7,62.51,"Rain, Partially cloudy"
,"30331, USA",,12/13/2019,44,37.9,40.8,29.7,,1.7,,14.1,,88.1,91.24,"Rain, Overcast"
,"30331, USA",,12/14/2019,54.1,41.2,46.6,41,,0.1,,12.9,,55.8,80.61,"Rain, Partially cloudy"
,"30331, USA",,12/15/2019,55.9,39.4,48.3,45.5,,0,,9,,59.5,82.34,Partially cloudy
,"30331, USA",,12/16/2019,70,54.8,60.9,,,0,,11.9,,84.1,73.13,Overcast
,"30331, USA",,12/17/2019,64,39.7,52.6,31.6,,0.5,,17.4,34.4,93,83.56,"Rain, Overcast"
,"30331, USA",,12/18/2019,47.6,30.8,38,22.5,,0,,16.1,32.2,2.7,54.72,Clear
,"30331, USA",,12/19/2019,52.7,28.3,38.6,23.4,,0,,7.2,,0.9,57.24,Clear
,"30331, USA",,12/20/2019,55.7,28,41.4,37.3,,0,,8.6,,19.6,56.16,Clear
,"30331, USA",,12/21/2019,47.8,42.2,45.6,40.1,,0.1,,10.3,,86.9,59.84,"Rain, Overcast"
,"30331, USA",,12/22/2019,47,41.3,43.5,34.3,,1.3,,20.7,39.1,99.7,82,"Rain, Overcast"
,"30331, USA",,12/23/2019,56.9,46.8,52.3,40.2,,0.6,,18.5,36.7,100,90.23,"Rain, Overcast"
,"30331, USA",,12/24/2019,70.7,49.7,59.2,,,0,,11.3,,43,77.66,Partially cloudy
,"30331, USA",,12/25/2019,64.9,40.5,51.4,37.4,,0,,9.2,,18.5,69.91,Clear
,"30331, USA",,12/26/2019,64.8,36.1,50,40,,0,,3.9,,24.9,73.29,Clear
,"30331, USA",,12/27/2019,64.3,49.3,57.1,,,0,,6.5,,91.2,73.25,Overcast
,"30331, USA",,12/28/2019,68,53.1,60.2,,,0,,10.5,,86.6,84.78,Overcast
,"30331, USA",,12/29/2019,70,61.9,66.7,,,0.1,,13.8,,96.6,88.96,"Rain, Overcast"
,"30331, USA",,12/30/2019,69.1,47.5,57,43.6,,0.1,,22.5,39.7,30.3,59.37,"Rain, Partially cloudy"
,"30331, USA",,12/31/2019,54.3,38.7,46.2,34.3,,0,,19.2,31.1,1.2,54.42,Clear
