Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30312, USA",,04/01/2019,60.5,34.5,48.2,30.9,,0,,12,,21.6,40.56,Clear
,"30312, USA",,04/02/2019,61.7,45.9,52.7,41.2,,0,,11.8,,54.4,40.54,Partially cloudy
,"30312, USA",,04/03/2019,71.6,39,56,,,0,,5.9,,20.8,49.78,Clear
,"30312, USA",,04/04/2019,69.5,45.2,59.2,,,0.1,,12.2,,41.8,55.97,"Rain, Partially cloudy"
,"30312, USA",,04/05/2019,74.4,55.2,63.5,,,0.2,,10.8,,80.6,80.78,"Rain, Overcast"
,"30312, USA",,04/06/2019,72.4,58.3,64.2,,,0,,9,,81.9,81.38,Overcast
,"30312, USA",,04/07/2019,78.8,60.5,69.1,,,0.9,,11.6,,58.1,79.46,"Rain, Partially cloudy"
,"30312, USA",,04/08/2019,74.1,63.9,68.4,,,0,,12.9,,66,86.37,Partially cloudy
,"30312, USA",,04/09/2019,74.1,62.5,66.5,,,0.6,,8.1,32.2,70.9,86.43,"Rain, Partially cloudy"
,"30312, USA",,04/10/2019,81.5,55.7,68.2,,80.7,0,,5.6,,11.8,66.67,Clear
,"30312, USA",,04/11/2019,81.1,59.3,70.5,,80.1,0,,15.6,,32.9,62.8,Partially cloudy
,"30312, USA",,04/12/2019,77.5,65.5,71.1,,,0.1,,14,,68.5,73.2,"Rain, Partially cloudy"
,"30312, USA",,04/13/2019,81.3,60.9,70.2,,81.2,0,,11,,43.4,70.22,Partially cloudy
,"30312, USA",,04/14/2019,77,57.3,70.2,,,1.3,,22.8,39.1,81.5,78.07,"Rain, Overcast"
,"30312, USA",,04/15/2019,65.4,45.1,54.9,40.2,,0,,18.7,35.6,29.6,53.9,Partially cloudy
,"30312, USA",,04/16/2019,75,44.5,59.6,43.7,,0,,7.8,,9.4,54.68,Clear
,"30312, USA",,04/17/2019,80.1,50.5,65.5,,79.7,0,,9.1,,31.6,59.43,Partially cloudy
,"30312, USA",,04/18/2019,78.5,60.8,70.1,,,0,,14.8,,56.9,64.96,Partially cloudy
,"30312, USA",,04/19/2019,71.1,47.1,61.5,41.6,,3.2,,16.5,40.3,94.4,86.13,"Rain, Overcast"
,"30312, USA",,04/20/2019,50.3,43.5,46.8,37.9,,0.1,,13.5,32.2,97.9,83.83,"Rain, Overcast"
,"30312, USA",,04/21/2019,71.1,42.4,56.5,40.3,,0,,16.8,29.8,10.7,58.11,Clear
,"30312, USA",,04/22/2019,80.4,45.9,63,47.7,79.2,0,,8.3,,5.7,55.16,Clear
,"30312, USA",,04/23/2019,81.8,52.8,68.1,,80.7,0,,11,,21.8,59.56,Clear
,"30312, USA",,04/24/2019,82.1,60,70.9,,80.6,0,,13.1,,25.9,54.96,Partially cloudy
,"30312, USA",,04/25/2019,73.8,60.8,66.6,,,0.1,,12.8,,42.7,73.52,"Rain, Partially cloudy"
,"30312, USA",,04/26/2019,72.8,59.1,65.2,,,0,,21.8,38.8,53.2,61.82,Partially cloudy
,"30312, USA",,04/27/2019,77.1,47.8,63.4,45.9,,0,,11.5,,8.9,43.81,Clear
,"30312, USA",,04/28/2019,80.3,57,69,,81,0,,11.3,,41.5,59.89,Partially cloudy
,"30312, USA",,04/29/2019,83.7,60.4,72.4,,83.2,0,,9.8,,32.1,66.35,Partially cloudy
,"30312, USA",,04/30/2019,84.8,59.7,73,,84.9,0,,8.6,,27.5,64.13,Partially cloudy
,"30312, USA",,05/01/2019,82.8,64.7,73.7,,84.5,0,,8.5,,48.2,71.05,Partially cloudy
,"30312, USA",,05/02/2019,82.5,64.2,74.2,,81.9,0,,9,,26.2,62.93,Partially cloudy
,"30312, USA",,05/03/2019,82.7,64.9,73.8,,83.9,0,,9.2,,44.9,71.68,Partially cloudy
,"30312, USA",,05/04/2019,80.2,67.4,73.2,,82.4,0.2,,15.4,,55.9,79.34,"Rain, Partially cloudy"
,"30312, USA",,05/05/2019,78.8,65.3,69.9,,,0,,14.2,,77.3,78.55,Overcast
,"30312, USA",,05/06/2019,80.6,57,68.8,,80.4,0,,8,,39,68.04,Partially cloudy
,"30312, USA",,05/07/2019,81.6,59.5,71.9,,82.5,0,,8.2,,29.1,66.75,Partially cloudy
,"30312, USA",,05/08/2019,84.5,63.3,73.4,,84.7,0,,11.6,,39.9,71.13,Partially cloudy
,"30312, USA",,05/09/2019,79.5,65.7,71,,,0.5,,12.8,32.8,61,74.6,"Rain, Partially cloudy"
,"30312, USA",,05/10/2019,82.6,63.6,72.4,,83.8,0,,10,,68,76.51,Partially cloudy
,"30312, USA",,05/11/2019,80,67.5,72.8,,,0.5,,8.9,,75.9,82.67,"Rain, Overcast"
,"30312, USA",,05/12/2019,72.8,65.7,68.3,,,0.9,,10.6,,82.2,88.69,"Rain, Overcast"
,"30312, USA",,05/13/2019,72.8,60.5,66.8,,,0,,14.6,,46.6,65.2,Partially cloudy
,"30312, USA",,05/14/2019,71.3,50.5,61.2,,,0,,11.7,,3.9,59.63,Clear
,"30312, USA",,05/15/2019,75,50,63.5,,,0,,7.6,,28.2,60.32,Partially cloudy
,"30312, USA",,05/16/2019,85,61.2,72.4,,84.6,0,,8.7,,52.1,63.33,Partially cloudy
,"30312, USA",,05/17/2019,86.4,63.9,74.8,,86.6,0,,9.1,,32.6,68.12,Partially cloudy
,"30312, USA",,05/18/2019,86.9,64.7,76,,87.8,0,,8.1,,18.7,66.65,Clear
,"30312, USA",,05/19/2019,86.9,65.1,76.5,,86,0,,12.7,,26.2,61.77,Partially cloudy
,"30312, USA",,05/20/2019,85.7,68,76.3,,85.3,0,,12,,51.4,63.05,Partially cloudy
,"30312, USA",,05/21/2019,88.2,63.4,76.9,,87.9,0,,8.5,,20.5,61.94,Clear
,"30312, USA",,05/22/2019,91.1,69.1,80.7,,90.7,0,,10.1,,28.7,55.84,Partially cloudy
,"30312, USA",,05/23/2019,88.4,70.7,79.9,,90.8,0,,8.1,,33,64.55,Partially cloudy
,"30312, USA",,05/24/2019,91.8,68.7,81,,93.4,0,,8.4,,18.8,61.93,Clear
