Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30339, USA",,01/01/2019,64.6,55.1,60.2,,,0.2,,6.2,,46.4,91.27,"Rain, Partially cloudy"
,"30339, USA",,01/02/2019,57.1,47.2,51.5,46.9,,0.3,,7.7,,71,92.69,"Rain, Partially cloudy"
,"30339, USA",,01/03/2019,54.1,49.9,51.9,,,0.4,,9.9,,99.5,96.98,"Rain, Overcast"
,"30339, USA",,01/04/2019,63.5,44.7,53.7,39.3,,0.9,,18.1,33.1,85.4,89.3,"Rain, Overcast"
,"30339, USA",,01/05/2019,57.4,42.9,48.1,35.6,,0,,17.6,31.1,41.9,66.47,Partially cloudy
,"30339, USA",,01/06/2019,67.6,40.4,51.9,36.2,,0,,8.8,,16.6,63.79,Clear
,"30339, USA",,01/07/2019,68,38.2,52.6,,,0,,10.3,,42.1,68.39,Partially cloudy
,"30339, USA",,01/08/2019,64.7,48,55.5,,,0,,12.5,,63.1,79.22,Partially cloudy
,"30339, USA",,01/09/2019,55.7,39,46.3,30.3,,0,,19.8,34.4,0,38.2,Clear
,"30339, USA",,01/10/2019,44.2,28.3,35.6,17.9,,0,,17.1,32.2,22.2,49.77,Clear
,"30339, USA",,01/11/2019,53,26.6,39.6,29.6,,0,,8.9,,23.4,50.33,Clear
,"30339, USA",,01/12/2019,42.6,36.1,40.1,27.9,,0.3,,13,,91.8,60.13,"Rain, Overcast"
,"30339, USA",,01/13/2019,45,34.9,39.4,28.1,,0.2,,9.5,,100,92.94,"Rain, Overcast"
,"30339, USA",,01/14/2019,44.2,39,42.5,32.4,,0,,11,,100,80.39,Overcast
,"30339, USA",,01/15/2019,44.2,32.7,37.3,26.2,,0,,13.4,,65.7,72.31,Partially cloudy
,"30339, USA",,01/16/2019,51.2,29.2,37.7,22.6,,0,,9.6,,24.1,76.32,Clear
,"30339, USA",,01/17/2019,46.7,31.1,39.4,28.7,,0.1,,4.7,,61.9,90.62,"Rain, Partially cloudy"
,"30339, USA",,01/18/2019,56.5,45,49.2,47.7,,0,,3.8,,68,94.45,Partially cloudy
,"30339, USA",,01/19/2019,61.9,46.7,54.9,47.6,,0.9,,17.7,,79.5,95.79,"Rain, Overcast"
,"30339, USA",,01/20/2019,51.9,27.9,34.8,16.6,,0,,22.4,37.8,59.7,66.23,Partially cloudy
,"30339, USA",,01/21/2019,42,20.2,29.8,10,,0,,16.6,,21.9,44.88,Clear
,"30339, USA",,01/22/2019,43.3,29.5,36.8,20,,0,,13.4,,60.8,36.66,Partially cloudy
,"30339, USA",,01/23/2019,66.5,41.3,51.6,34.7,,1.5,,19,31.1,96.3,70.81,"Rain, Overcast"
,"30339, USA",,01/24/2019,53.3,33.6,41.4,26.3,,0.5,,19.5,37.8,63.1,81.43,"Rain, Partially cloudy"
,"30339, USA",,01/25/2019,45.8,29.4,36.2,22.4,,0,,13.6,,18.8,59.6,Clear
,"30339, USA",,01/26/2019,50,24.7,35.9,20.7,,0,,12.4,,11.6,62.13,Clear
,"30339, USA",,01/27/2019,50.7,28.7,38.6,45.9,,0,,4.9,,49.9,74.83,Partially cloudy
,"30339, USA",,01/28/2019,57.6,28.1,43,43.1,,0,,12.2,,50,68.8,Partially cloudy
,"30339, USA",,01/29/2019,49.9,27,39.8,17.9,,0.1,,17.8,29.8,63.4,63.28,"Rain, Partially cloudy"
,"30339, USA",,01/30/2019,41.6,20.4,30.6,14,,0,,17.1,29.8,32.4,49.47,Partially cloudy
,"30339, USA",,01/31/2019,50.3,25.6,36.2,41.1,,0,,7.8,,21.1,51.52,Clear
,"30339, USA",,02/01/2019,60.8,27.5,42.1,39.2,,0,,5.9,,26.9,56.68,Partially cloudy
,"30339, USA",,02/02/2019,65.6,32.5,49.9,,,0,,7.4,,50.2,63.4,Partially cloudy
