Date,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
02/10/2018,0,0,2,0,0,2,2,30308
02/11/2018,0,0,2,0,0,2,2,30308
02/12/2018,0,1,4,0,1,4,5,30308
02/13/2018,0,2,0,0,2,0,2,30308
02/14/2018,0,2,4,0,3,3,6,30308
02/15/2018,0,1,1,0,1,1,2,30308
02/16/2018,0,0,1,0,0,1,1,30308
02/17/2018,0,0,0,0,0,0,0,30308
02/18/2018,0,0,0,0,0,0,0,30308
02/19/2018,0,2,5,0,3,4,7,30308
02/20/2018,0,0,6,0,2,4,6,30308
02/21/2018,0,0,1,0,0,1,1,30308
02/22/2018,0,1,2,0,3,0,3,30308
02/23/2018,0,0,2,0,0,2,2,30308
02/24/2018,0,0,0,0,0,0,0,30308
02/25/2018,0,0,0,0,0,0,0,30308
02/26/2018,0,0,2,0,0,2,2,30308
02/27/2018,0,0,1,0,0,1,1,30308
02/28/2018,0,3,1,0,4,0,4,30308
03/01/2018,0,2,1,0,2,1,3,30308
03/02/2018,0,2,1,0,2,1,3,30308
03/03/2018,0,0,0,0,0,0,0,30308
03/04/2018,0,3,2,0,4,1,5,30308
03/05/2018,0,1,2,0,1,2,3,30308
03/06/2018,0,0,2,0,2,0,2,30308
03/07/2018,0,5,1,0,6,0,6,30308
03/08/2018,0,1,0,0,1,0,1,30308
03/09/2018,0,3,0,0,2,1,3,30308
03/10/2018,0,0,1,0,0,1,1,30308
03/11/2018,0,0,2,0,1,1,2,30308
03/12/2018,0,1,0,0,1,0,1,30308
03/13/2018,0,4,2,0,5,1,6,30308
03/14/2018,0,0,0,0,0,0,0,30308
03/15/2018,0,0,1,0,1,0,1,30308
03/16/2018,0,1,3,0,1,3,4,30308
03/17/2018,0,1,1,0,1,1,2,30308
03/18/2018,0,0,0,0,0,0,0,30308
03/19/2018,0,3,2,0,3,2,5,30308
03/20/2018,0,1,1,0,1,1,2,30308
03/21/2018,0,0,0,0,0,0,0,30308
03/22/2018,0,1,0,0,1,0,1,30308
03/23/2018,0,0,1,1,0,2,2,30308
03/24/2018,0,0,0,0,0,0,0,30308
03/25/2018,0,0,2,0,1,1,2,30308
03/26/2018,0,0,1,0,1,0,1,30308
03/27/2018,0,0,1,0,0,1,1,30308
03/28/2018,0,0,0,0,0,0,0,30308
03/29/2018,0,0,0,0,0,0,0,30308
03/30/2018,0,1,1,0,1,1,2,30308
03/31/2018,0,0,1,0,0,1,1,30308
04/01/2018,0,0,0,0,0,0,0,30308
04/02/2018,0,0,0,0,0,0,0,30308
04/03/2018,0,0,1,0,0,1,1,30308
04/04/2018,0,0,1,0,1,0,1,30308
04/05/2018,0,0,0,0,0,0,0,30308
04/06/2018,0,0,1,0,0,1,1,30308
04/07/2018,0,0,0,0,0,0,0,30308
04/08/2018,0,0,0,0,0,0,0,30308
04/09/2018,0,1,2,0,0,3,3,30308
04/10/2018,0,0,0,0,0,0,0,30308
04/11/2018,0,0,1,0,0,1,1,30308
04/12/2018,0,0,1,0,0,1,1,30308
04/13/2018,0,1,0,0,0,1,1,30308
04/14/2018,0,0,0,0,0,0,0,30308
04/15/2018,0,0,0,0,0,0,0,30308
04/16/2018,0,0,1,0,0,1,1,30308
04/17/2018,0,1,0,0,0,1,1,30308
04/18/2018,0,0,0,0,0,0,0,30308
04/19/2018,0,0,2,0,0,2,2,30308
04/20/2018,0,1,0,0,0,1,1,30308
04/21/2018,0,0,1,0,0,1,1,30308
04/22/2018,0,0,0,0,0,0,0,30308
04/23/2018,0,0,4,0,0,4,4,30308
04/24/2018,0,0,1,0,0,1,1,30308
04/25/2018,0,0,1,0,0,1,1,30308
04/26/2018,0,0,0,0,0,0,0,30308
04/27/2018,0,0,0,0,0,0,0,30308
04/28/2018,0,0,0,0,0,0,0,30308
04/29/2018,0,0,1,0,0,1,1,30308
04/30/2018,0,0,1,0,1,0,1,30308
05/01/2018,0,0,1,0,1,0,1,30308
05/02/2018,0,0,0,0,0,0,0,30308
05/03/2018,0,0,1,0,0,1,1,30308
05/04/2018,0,0,0,0,0,0,0,30308
05/05/2018,0,0,1,0,0,1,1,30308
05/06/2018,0,0,0,0,0,0,0,30308
05/07/2018,0,0,1,0,1,0,1,30308
05/08/2018,0,0,0,0,0,0,0,30308
05/09/2018,0,0,0,0,0,0,0,30308
05/10/2018,0,0,0,0,0,0,0,30308
05/11/2018,0,0,0,0,0,0,0,30308
05/12/2018,0,0,1,0,0,1,1,30308
05/13/2018,0,0,0,0,0,0,0,30308
05/14/2018,0,1,2,0,1,2,3,30308
05/15/2018,0,0,0,0,0,0,0,30308
05/16/2018,0,0,0,0,0,0,0,30308
05/17/2018,0,0,1,0,0,1,1,30308
05/18/2018,0,0,0,0,0,0,0,30308
05/19/2018,0,0,0,0,0,0,0,30308
05/20/2018,0,0,0,0,0,0,0,30308
05/21/2018,0,1,0,0,0,1,1,30308
05/22/2018,0,0,0,0,0,0,0,30308
05/23/2018,0,0,0,0,0,0,0,30308
05/24/2018,0,0,1,0,0,1,1,30308
05/25/2018,0,0,0,0,0,0,0,30308
05/26/2018,0,0,1,0,0,1,1,30308
05/27/2018,0,0,0,0,0,0,0,30308
05/28/2018,0,0,1,0,0,1,1,30308
05/29/2018,0,0,2,0,0,2,2,30308
05/30/2018,0,1,2,0,3,0,3,30308
05/31/2018,0,2,1,0,2,1,3,30308
06/01/2018,0,1,3,0,2,2,4,30308
06/02/2018,0,0,0,0,0,0,0,30308
06/03/2018,0,0,0,0,0,0,0,30308
06/04/2018,0,3,1,0,3,1,4,30308
06/05/2018,0,0,2,0,2,0,2,30308
06/06/2018,0,0,3,0,2,1,3,30308
06/07/2018,0,2,2,0,3,1,4,30308
06/08/2018,0,3,1,0,3,1,4,30308
06/09/2018,0,0,0,0,0,0,0,30308
06/10/2018,0,0,0,0,0,0,0,30308
06/11/2018,0,1,5,0,1,5,6,30308
06/12/2018,0,1,3,0,3,1,4,30308
06/13/2018,0,0,3,0,1,2,3,30308
06/14/2018,0,0,1,0,1,0,1,30308
06/15/2018,0,4,4,0,6,2,8,30308
06/16/2018,0,0,0,0,0,0,0,30308
06/17/2018,0,0,2,0,0,2,2,30308
06/18/2018,0,0,2,0,0,2,2,30308
06/19/2018,0,2,1,0,3,0,3,30308
06/20/2018,0,3,1,0,3,1,4,30308
06/21/2018,0,0,0,0,0,0,0,30308
06/22/2018,0,1,2,0,2,1,3,30308
06/23/2018,0,0,1,0,1,0,1,30308
06/24/2018,0,0,0,0,0,0,0,30308
06/25/2018,0,4,2,0,4,2,6,30308
06/26/2018,0,0,3,0,2,1,3,30308
06/27/2018,0,2,4,0,4,2,6,30308
06/28/2018,0,2,2,0,2,2,4,30308
06/29/2018,0,3,1,0,4,0,4,30308
06/30/2018,0,0,0,0,0,0,0,30308
07/01/2018,0,0,0,0,0,0,0,30308
07/02/2018,0,1,3,0,2,2,4,30308
07/03/2018,0,1,3,0,4,0,4,30308
07/04/2018,0,0,0,0,0,0,0,30308
07/05/2018,0,5,0,0,5,0,5,30308
07/06/2018,0,3,1,0,3,1,4,30308
07/07/2018,0,0,1,0,0,1,1,30308
07/08/2018,0,0,0,0,0,0,0,30308
07/09/2018,0,0,3,0,1,2,3,30308
07/10/2018,0,3,2,0,3,2,5,30308
07/11/2018,0,1,2,0,0,3,3,30308
07/12/2018,0,0,1,0,0,1,1,30308
07/13/2018,0,0,0,0,0,0,0,30308
07/14/2018,0,0,0,0,0,0,0,30308
07/15/2018,0,0,1,0,0,1,1,30308
07/16/2018,0,0,0,0,0,0,0,30308
07/17/2018,0,5,3,0,6,2,8,30308
07/18/2018,0,2,2,0,3,1,4,30308
07/19/2018,0,2,0,0,2,0,2,30308
07/20/2018,0,3,0,0,3,0,3,30308
07/21/2018,0,0,1,0,1,0,1,30308
07/22/2018,0,0,2,0,0,2,2,30308
07/23/2018,0,0,0,0,0,0,0,30308
07/24/2018,0,0,0,0,0,0,0,30308
07/25/2018,0,0,1,0,0,1,1,30308
07/26/2018,0,1,1,0,2,0,2,30308
07/27/2018,0,1,3,0,1,3,4,30308
07/28/2018,0,0,0,0,0,0,0,30308
07/29/2018,0,0,0,0,0,0,0,30308
07/30/2018,0,3,0,0,1,2,3,30308
07/31/2018,0,3,1,0,4,0,4,30308
08/01/2018,0,0,1,0,0,1,1,30308
08/02/2018,0,2,1,0,2,1,3,30308
08/03/2018,0,0,0,0,0,0,0,30308
08/04/2018,0,0,0,0,0,0,0,30308
08/05/2018,0,0,0,0,0,0,0,30308
08/06/2018,0,0,1,0,0,1,1,30308
08/07/2018,0,1,1,0,1,1,2,30308
08/08/2018,0,2,3,0,4,1,5,30308
08/09/2018,0,3,1,0,3,1,4,30308
08/10/2018,0,2,2,0,3,1,4,30308
08/11/2018,0,0,1,0,0,1,1,30308
08/12/2018,0,0,0,0,0,0,0,30308
08/13/2018,0,2,2,0,2,2,4,30308
08/14/2018,0,1,1,0,1,1,2,30308
08/15/2018,0,1,1,0,2,0,2,30308
08/16/2018,0,1,0,0,1,0,1,30308
08/17/2018,0,3,1,0,3,1,4,30308
08/18/2018,0,0,1,0,0,1,1,30308
08/19/2018,0,0,1,0,1,0,1,30308
08/20/2018,0,3,0,0,3,0,3,30308
08/21/2018,0,3,2,0,3,2,5,30308
08/22/2018,0,1,0,0,1,0,1,30308
08/23/2018,0,1,2,0,2,1,3,30308
08/24/2018,0,2,1,0,1,2,3,30308
08/25/2018,0,0,0,0,0,0,0,30308
08/26/2018,0,0,1,0,0,1,1,30308
08/27/2018,0,0,3,0,1,2,3,30308
08/28/2018,0,0,0,0,0,0,0,30308
08/29/2018,0,0,2,0,1,1,2,30308
08/30/2018,0,1,1,0,1,1,2,30308
08/31/2018,0,0,2,0,1,1,2,30308
09/01/2018,0,0,1,0,0,1,1,30308
09/02/2018,0,0,0,0,0,0,0,30308
09/03/2018,0,0,1,0,1,0,1,30308
09/04/2018,0,1,2,0,1,2,3,30308
09/05/2018,0,0,0,0,0,0,0,30308
09/06/2018,0,1,2,0,1,2,3,30308
09/07/2018,0,2,3,0,2,3,5,30308
09/08/2018,0,0,0,0,0,0,0,30308
09/09/2018,0,0,1,0,1,0,1,30308
09/10/2018,0,4,0,0,3,1,4,30308
09/11/2018,0,2,2,0,4,0,4,30308
09/12/2018,0,1,2,0,3,0,3,30308
09/13/2018,0,4,3,0,6,1,7,30308
09/14/2018,0,1,1,0,1,1,2,30308
09/15/2018,0,0,0,0,0,0,0,30308
09/16/2018,0,0,0,0,0,0,0,30308
09/17/2018,0,0,1,0,0,1,1,30308
09/18/2018,0,1,1,0,1,1,2,30308
09/19/2018,0,1,2,0,1,2,3,30308
09/20/2018,0,2,5,0,7,0,7,30308
09/21/2018,0,2,2,0,3,1,4,30308
09/22/2018,0,0,1,0,1,0,1,30308
09/23/2018,0,0,1,0,1,0,1,30308
09/24/2018,0,1,0,0,1,0,1,30308
09/25/2018,0,2,2,0,2,2,4,30308
09/26/2018,0,0,1,0,0,1,1,30308
09/27/2018,0,0,1,0,0,1,1,30308
09/28/2018,0,3,2,0,2,3,5,30308
09/29/2018,0,0,0,0,0,0,0,30308
09/30/2018,0,0,1,0,0,1,1,30308
10/01/2018,0,0,2,0,1,1,2,30308
10/02/2018,0,3,1,0,3,1,4,30308
10/03/2018,0,0,0,0,0,0,0,30308
10/04/2018,0,3,3,1,4,3,7,30308
10/05/2018,0,0,2,0,1,1,2,30308
10/06/2018,0,1,1,0,1,1,2,30308
10/07/2018,0,0,1,0,0,1,1,30308
10/08/2018,0,1,0,0,1,0,1,30308
10/09/2018,0,1,2,0,2,1,3,30308
10/10/2018,0,0,0,0,0,0,0,30308
10/11/2018,0,1,1,0,2,0,2,30308
10/12/2018,0,0,3,0,2,1,3,30308
10/13/2018,0,0,0,0,0,0,0,30308
10/14/2018,0,0,3,0,0,3,3,30308
10/15/2018,0,1,0,0,1,0,1,30308
10/16/2018,0,3,2,0,3,2,5,30308
10/17/2018,0,2,0,0,1,1,2,30308
10/18/2018,0,0,1,0,0,1,1,30308
10/19/2018,0,0,0,0,0,0,0,30308
10/20/2018,0,0,0,0,0,0,0,30308
10/21/2018,0,0,1,0,0,1,1,30308
10/22/2018,0,2,0,0,0,2,2,30308
10/23/2018,0,0,0,0,0,0,0,30308
10/24/2018,0,0,4,0,1,3,4,30308
10/25/2018,0,2,2,0,3,1,4,30308
10/26/2018,0,3,0,0,1,2,3,30308
10/27/2018,0,0,1,1,1,1,2,30308
10/28/2018,0,0,0,0,0,0,0,30308
10/29/2018,0,2,1,0,2,1,3,30308
10/30/2018,0,1,3,0,3,1,4,30308
10/31/2018,0,1,1,0,2,0,2,30308
11/01/2018,0,1,2,0,2,1,3,30308
11/02/2018,0,0,1,0,0,1,1,30308
11/03/2018,0,1,2,0,1,2,3,30308
11/04/2018,0,0,3,0,0,3,3,30308
11/05/2018,0,2,1,0,2,1,3,30308
11/06/2018,0,4,2,0,5,1,6,30308
11/07/2018,0,4,0,0,1,3,4,30308
11/08/2018,0,1,0,0,1,0,1,30308
11/09/2018,0,3,2,0,2,3,5,30308
11/10/2018,0,1,3,0,1,3,4,30308
11/11/2018,0,0,1,0,1,0,1,30308
11/12/2018,0,3,0,0,3,0,3,30308
11/13/2018,0,4,2,0,1,5,6,30308
11/14/2018,0,1,0,0,1,0,1,30308
11/15/2018,0,0,0,0,0,0,0,30308
11/16/2018,0,2,1,0,2,1,3,30308
11/17/2018,0,1,1,0,2,0,2,30308
11/18/2018,0,0,2,0,1,1,2,30308
11/19/2018,0,4,0,0,4,0,4,30308
11/20/2018,0,1,2,0,0,3,3,30308
11/21/2018,0,0,0,0,0,0,0,30308
11/22/2018,0,0,0,0,0,0,0,30308
11/23/2018,0,1,0,0,1,0,1,30308
11/24/2018,0,0,2,0,1,1,2,30308
11/25/2018,0,0,0,0,0,0,0,30308
11/26/2018,0,3,0,0,1,2,3,30308
11/27/2018,0,1,0,0,1,0,1,30308
11/28/2018,0,1,0,0,1,0,1,30308
11/29/2018,0,1,0,0,1,0,1,30308
11/30/2018,0,1,0,0,1,0,1,30308
12/01/2018,0,0,1,0,1,0,1,30308
12/02/2018,0,0,0,0,0,0,0,30308
12/03/2018,0,0,1,0,0,1,1,30308
12/04/2018,0,0,0,0,0,0,0,30308
12/05/2018,0,1,1,0,1,1,2,30308
12/06/2018,0,0,0,0,0,0,0,30308
12/07/2018,0,0,0,0,0,0,0,30308
12/08/2018,0,0,2,0,0,2,2,30308
12/09/2018,0,0,3,0,1,2,3,30308
12/10/2018,0,4,2,0,2,4,6,30308
12/11/2018,0,1,0,0,0,1,1,30308
12/12/2018,0,3,1,0,1,3,4,30308
12/13/2018,0,0,0,1,0,1,1,30308
12/14/2018,0,2,1,0,0,3,3,30308
12/15/2018,0,0,1,1,2,0,2,30308
12/16/2018,0,0,0,0,0,0,0,30308
12/17/2018,0,1,0,0,1,0,1,30308
12/18/2018,0,3,0,0,2,1,3,30308
12/19/2018,0,2,0,0,1,1,2,30308
12/20/2018,0,0,1,0,0,1,1,30308
12/21/2018,0,0,1,0,0,1,1,30308
12/22/2018,0,0,0,0,0,0,0,30308
12/23/2018,0,0,1,0,0,1,1,30308
12/24/2018,0,0,0,0,0,0,0,30308
12/25/2018,0,0,0,0,0,0,0,30308
12/26/2018,0,0,0,0,0,0,0,30308
12/27/2018,0,0,1,0,0,1,1,30308
12/28/2018,0,1,0,0,0,1,1,30308
12/29/2018,0,0,0,0,0,0,0,30308
12/30/2018,0,1,1,0,0,2,2,30308
12/31/2018,0,1,1,0,1,1,2,30308
01/01/2019,0,1,0,0,1,0,1,30308
01/02/2019,0,2,3,0,2,3,5,30308
01/03/2019,0,1,1,0,0,2,2,30308
01/04/2019,0,0,2,0,0,2,2,30308
01/05/2019,0,0,1,0,0,1,1,30308
01/06/2019,0,0,2,0,1,1,2,30308
01/07/2019,0,2,1,0,2,1,3,30308
01/08/2019,0,1,0,0,1,0,1,30308
01/09/2019,0,3,2,0,3,2,5,30308
01/10/2019,0,1,0,0,0,1,1,30308
01/11/2019,0,3,1,0,3,1,4,30308
01/12/2019,0,0,2,0,1,1,2,30308
01/13/2019,0,0,0,0,0,0,0,30308
01/14/2019,0,4,2,0,4,2,6,30308
01/15/2019,0,0,0,0,0,0,0,30308
01/16/2019,0,7,1,0,4,4,8,30308
01/17/2019,0,3,0,0,1,2,3,30308
01/18/2019,0,4,4,0,2,6,8,30308
01/19/2019,0,0,3,0,0,3,3,30308
01/20/2019,0,0,0,0,0,0,0,30308
01/21/2019,0,0,2,0,0,2,2,30308
01/22/2019,0,0,1,0,0,1,1,30308
01/23/2019,0,1,2,0,1,2,3,30308
01/24/2019,0,2,1,0,3,0,3,30308
01/25/2019,0,3,0,0,2,1,3,30308
01/26/2019,0,0,0,0,0,0,0,30308
01/27/2019,0,0,0,0,0,0,0,30308
01/28/2019,0,3,3,0,4,2,6,30308
01/29/2019,0,0,1,0,0,1,1,30308
01/30/2019,0,0,1,0,0,1,1,30308
01/31/2019,0,2,1,0,2,1,3,30308
02/01/2019,1,3,1,0,4,1,5,30308
02/02/2019,0,0,3,0,1,2,3,30308
02/03/2019,0,0,0,0,0,0,0,30308
02/04/2019,0,1,0,0,1,0,1,30308
02/05/2019,0,2,0,0,1,1,2,30308
02/06/2019,0,1,2,0,1,2,3,30308
02/07/2019,0,1,0,0,1,0,1,30308
02/08/2019,0,2,0,0,2,0,2,30308
02/09/2019,0,0,0,0,0,0,0,30308
02/10/2019,0,0,0,0,0,0,0,30308
02/11/2019,0,1,1,0,1,1,2,30308
02/12/2019,0,2,3,0,1,4,5,30308
02/13/2019,0,2,0,0,2,0,2,30308
02/14/2019,0,2,1,0,2,1,3,30308
02/15/2019,0,3,0,0,1,2,3,30308
02/16/2019,0,0,0,0,0,0,0,30308
02/17/2019,0,0,0,0,0,0,0,30308
02/18/2019,0,1,1,0,1,1,2,30308
02/19/2019,0,0,3,0,0,3,3,30308
02/20/2019,0,3,2,0,5,0,5,30308
02/21/2019,0,1,2,0,0,3,3,30308
02/22/2019,0,1,1,0,0,2,2,30308
02/23/2019,0,0,1,0,0,1,1,30308
02/24/2019,0,0,0,0,0,0,0,30308
02/25/2019,0,0,1,0,0,1,1,30308
02/26/2019,0,3,0,0,2,1,3,30308
02/27/2019,0,4,2,0,3,3,6,30308
02/28/2019,0,0,1,0,0,1,1,30308
03/01/2019,0,0,0,0,0,0,0,30308
03/02/2019,0,1,1,0,0,2,2,30308
03/03/2019,0,0,3,0,0,3,3,30308
03/04/2019,0,0,1,0,0,1,1,30308
03/05/2019,0,0,2,0,2,0,2,30308
03/06/2019,0,1,1,0,1,1,2,30308
03/07/2019,0,1,0,0,0,1,1,30308
03/08/2019,0,0,2,0,1,1,2,30308
03/09/2019,0,0,1,0,0,1,1,30308
03/10/2019,0,0,1,0,1,0,1,30308
03/11/2019,0,2,0,0,2,0,2,30308
03/12/2019,0,3,1,0,2,2,4,30308
03/13/2019,0,1,0,0,1,0,1,30308
03/14/2019,0,1,2,0,0,3,3,30308
03/15/2019,0,1,0,0,0,1,1,30308
03/16/2019,0,0,0,0,0,0,0,30308
03/17/2019,0,0,0,0,0,0,0,30308
03/18/2019,0,1,0,0,0,1,1,30308
03/19/2019,0,3,0,0,2,1,3,30308
03/20/2019,0,2,1,0,1,2,3,30308
03/21/2019,0,2,1,0,2,1,3,30308
03/22/2019,0,0,1,0,1,0,1,30308
03/23/2019,0,0,0,0,0,0,0,30308
03/24/2019,0,0,0,0,0,0,0,30308
03/25/2019,0,4,0,0,3,1,4,30308
03/26/2019,0,2,1,0,2,1,3,30308
03/27/2019,0,2,0,0,2,0,2,30308
03/28/2019,0,2,2,0,2,2,4,30308
03/29/2019,0,1,0,0,1,0,1,30308
03/30/2019,0,0,0,0,0,0,0,30308
03/31/2019,0,0,0,0,0,0,0,30308
04/01/2019,0,1,0,0,1,0,1,30308
04/02/2019,0,3,2,0,1,4,5,30308
04/03/2019,0,1,0,0,1,0,1,30308
04/04/2019,0,6,2,0,4,4,8,30308
04/05/2019,0,3,1,0,2,2,4,30308
04/06/2019,0,0,1,0,1,0,1,30308
04/07/2019,0,0,0,0,0,0,0,30308
04/08/2019,0,1,1,0,2,0,2,30308
04/09/2019,0,2,0,0,2,0,2,30308
04/10/2019,0,1,0,0,1,0,1,30308
04/11/2019,0,0,0,0,0,0,0,30308
04/12/2019,0,0,1,0,0,1,1,30308
04/13/2019,0,0,4,0,2,2,4,30308
04/14/2019,0,0,1,0,0,1,1,30308
04/15/2019,0,2,0,0,2,0,2,30308
04/16/2019,0,2,1,0,2,1,3,30308
04/17/2019,0,0,1,0,1,0,1,30308
04/18/2019,0,2,1,0,1,2,3,30308
04/19/2019,0,0,1,0,0,1,1,30308
04/20/2019,0,0,0,2,0,2,2,30308
04/21/2019,0,0,0,0,0,0,0,30308
04/22/2019,0,0,1,0,1,0,1,30308
04/23/2019,0,2,1,0,1,2,3,30308
04/24/2019,0,2,1,0,2,1,3,30308
04/25/2019,0,0,0,0,0,0,0,30308
04/26/2019,0,6,0,0,5,1,6,30308
04/27/2019,0,1,1,0,1,1,2,30308
04/28/2019,0,0,1,0,1,0,1,30308
04/29/2019,0,1,2,0,0,3,3,30308
04/30/2019,0,2,1,0,1,2,3,30308
05/01/2019,0,3,1,0,2,2,4,30308
05/02/2019,0,2,0,0,1,1,2,30308
05/03/2019,0,2,0,0,2,0,2,30308
05/04/2019,0,0,3,0,1,2,3,30308
05/05/2019,0,0,0,0,0,0,0,30308
05/06/2019,0,1,0,0,1,0,1,30308
05/07/2019,0,5,0,0,3,2,5,30308
05/08/2019,0,0,0,0,0,0,0,30308
05/09/2019,0,1,0,0,1,0,1,30308
05/10/2019,0,1,0,0,0,1,1,30308
05/11/2019,0,0,1,0,1,0,1,30308
05/12/2019,0,1,0,0,0,1,1,30308
05/13/2019,0,2,1,0,0,3,3,30308
05/14/2019,0,2,0,0,2,0,2,30308
05/15/2019,0,1,2,0,1,2,3,30308
05/16/2019,0,1,0,0,0,1,1,30308
05/17/2019,0,1,0,0,1,0,1,30308
05/18/2019,0,1,1,0,2,0,2,30308
05/19/2019,0,0,1,0,1,0,1,30308
05/20/2019,0,0,0,0,0,0,0,30308
05/21/2019,0,3,1,0,4,0,4,30308
05/22/2019,0,3,3,0,4,2,6,30308
05/23/2019,0,2,1,0,2,1,3,30308
05/24/2019,0,1,1,0,0,2,2,30308
05/25/2019,0,0,0,1,0,1,1,30308
05/26/2019,0,0,0,0,0,0,0,30308
05/27/2019,0,1,2,0,0,3,3,30308
05/28/2019,0,2,0,0,2,0,2,30308
05/29/2019,0,0,0,2,2,0,2,30308
05/30/2019,0,5,0,0,2,3,5,30308
05/31/2019,0,0,0,0,0,0,0,30308
06/01/2019,0,0,0,1,1,0,1,30308
06/02/2019,0,0,1,0,0,1,1,30308
06/03/2019,0,0,2,0,1,1,2,30308
06/04/2019,1,6,0,1,6,2,8,30308
06/05/2019,0,4,0,2,6,0,6,30308
06/06/2019,0,4,2,1,5,2,7,30308
06/07/2019,0,2,1,1,2,2,4,30308
06/08/2019,0,0,2,1,3,0,3,30308
06/09/2019,0,0,0,0,0,0,0,30308
06/10/2019,0,4,4,0,3,5,8,30308
06/11/2019,0,4,1,1,4,2,6,30308
06/12/2019,0,4,0,1,4,1,5,30308
06/13/2019,0,1,0,1,1,1,2,30308
06/14/2019,0,0,0,1,1,0,1,30308
06/15/2019,0,0,2,3,2,3,5,30308
06/16/2019,0,0,0,0,0,0,0,30308
06/17/2019,0,0,0,0,0,0,0,30308
06/18/2019,0,1,1,0,1,1,2,30308
06/19/2019,0,5,1,0,2,4,6,30308
06/20/2019,0,3,1,0,3,1,4,30308
06/21/2019,0,1,0,0,0,1,1,30308
06/22/2019,0,0,1,1,0,2,2,30308
06/23/2019,0,0,0,0,0,0,0,30308
06/24/2019,0,1,2,0,0,3,3,30308
06/25/2019,0,1,1,0,1,1,2,30308
06/26/2019,0,3,0,0,2,1,3,30308
06/27/2019,0,1,0,0,0,1,1,30308
06/28/2019,0,1,1,0,0,2,2,30308
06/29/2019,0,1,2,0,1,2,3,30308
06/30/2019,0,0,1,0,0,1,1,30308
07/01/2019,0,0,1,0,0,1,1,30308
07/02/2019,0,0,1,0,1,0,1,30308
07/03/2019,0,0,0,0,0,0,0,30308
07/04/2019,0,0,2,0,0,2,2,30308
07/05/2019,0,0,0,0,0,0,0,30308
07/06/2019,0,0,1,0,0,1,1,30308
07/07/2019,0,0,0,0,0,0,0,30308
07/08/2019,0,0,0,0,0,0,0,30308
07/09/2019,0,0,1,0,0,1,1,30308
07/10/2019,0,0,0,0,0,0,0,30308
07/11/2019,0,0,0,0,0,0,0,30308
07/12/2019,0,1,0,0,0,1,1,30308
07/13/2019,0,0,1,0,0,1,1,30308
07/14/2019,0,0,0,0,0,0,0,30308
07/15/2019,0,0,0,0,0,0,0,30308
07/16/2019,0,0,1,0,0,1,1,30308
07/17/2019,0,0,0,0,0,0,0,30308
07/18/2019,0,0,0,0,0,0,0,30308
07/19/2019,0,0,0,0,0,0,0,30308
07/20/2019,0,0,1,0,0,1,1,30308
07/21/2019,0,0,0,0,0,0,0,30308
07/22/2019,0,0,1,0,1,0,1,30308
07/23/2019,0,1,1,0,0,2,2,30308
07/24/2019,0,0,1,0,0,1,1,30308
07/25/2019,0,1,0,0,0,1,1,30308
07/26/2019,0,1,0,0,1,0,1,30308
07/27/2019,0,0,1,1,1,1,2,30308
07/28/2019,0,0,0,0,0,0,0,30308
07/29/2019,0,0,0,0,0,0,0,30308
07/30/2019,0,1,1,0,1,1,2,30308
07/31/2019,0,0,0,0,0,0,0,30308
08/01/2019,0,0,0,0,0,0,0,30308
