Date,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
07/20/2019,0,0,1,0,0,1,1,30309
07/21/2019,0,0,0,0,0,0,0,30309
07/22/2019,0,2,0,0,0,2,2,30309
07/23/2019,0,2,0,0,0,2,2,30309
07/24/2019,0,0,3,0,0,3,3,30309
07/25/2019,0,1,1,3,0,5,5,30309
07/26/2019,0,0,0,0,0,0,0,30309
07/27/2019,0,0,2,1,0,3,3,30309
07/28/2019,0,0,1,1,0,2,2,30309
07/29/2019,0,0,0,0,0,0,0,30309
07/30/2019,0,0,0,1,0,1,1,30309
07/31/2019,0,0,0,0,0,0,0,30309
08/01/2019,0,0,0,0,0,0,0,30309
08/02/2019,0,0,3,0,0,3,3,30309
08/03/2019,0,0,0,0,0,0,0,30309
08/04/2019,0,0,0,0,0,0,0,30309
08/05/2019,0,1,0,0,0,1,1,30309
08/06/2019,0,1,0,0,0,1,1,30309
08/07/2019,0,1,3,0,0,4,4,30309
08/08/2019,0,0,0,0,0,0,0,30309
08/09/2019,0,1,0,0,0,1,1,30309
08/10/2019,0,0,0,0,0,0,0,30309
08/11/2019,0,0,0,0,0,0,0,30309
08/12/2019,0,1,1,0,0,2,2,30309
08/13/2019,0,0,0,0,0,0,0,30309
08/14/2019,0,3,0,0,1,2,3,30309
08/15/2019,0,0,0,0,0,0,0,30309
08/16/2019,0,1,0,0,0,1,1,30309
08/17/2019,0,0,0,0,0,0,0,30309
08/18/2019,0,0,0,0,0,0,0,30309
08/19/2019,0,1,0,0,0,1,1,30309
08/20/2019,0,1,0,0,0,1,1,30309
08/21/2019,0,0,0,0,0,0,0,30309
08/22/2019,0,1,0,0,1,0,1,30309
08/23/2019,0,0,1,0,0,1,1,30309
08/24/2019,0,0,0,0,0,0,0,30309
08/25/2019,0,0,0,0,0,0,0,30309
08/26/2019,0,0,3,0,0,3,3,30309
08/27/2019,0,1,2,0,0,3,3,30309
08/28/2019,0,1,0,0,0,1,1,30309
08/29/2019,0,0,0,0,0,0,0,30309
08/30/2019,0,0,3,1,1,3,4,30309
08/31/2019,0,0,0,0,0,0,0,30309
09/01/2019,0,0,0,0,0,0,0,30309
09/02/2019,0,0,0,0,0,0,0,30309
09/03/2019,0,1,1,0,0,2,2,30309
09/04/2019,0,0,0,0,0,0,0,30309
09/05/2019,0,0,0,0,0,0,0,30309
09/06/2019,0,0,0,0,0,0,0,30309
09/07/2019,0,0,1,1,0,2,2,30309
09/08/2019,0,0,0,0,0,0,0,30309
09/09/2019,0,0,2,0,0,2,2,30309
09/10/2019,0,0,0,0,0,0,0,30309
09/11/2019,0,0,0,0,0,0,0,30309
09/12/2019,0,0,0,0,0,0,0,30309
09/13/2019,0,1,1,0,0,2,2,30309
09/14/2019,0,0,2,0,0,2,2,30309
09/15/2019,0,0,0,0,0,0,0,30309
09/16/2019,0,0,1,0,0,1,1,30309
09/17/2019,0,0,1,0,0,1,1,30309
09/18/2019,0,0,1,0,0,1,1,30309
09/19/2019,0,0,0,0,0,0,0,30309
09/20/2019,0,0,1,0,0,1,1,30309
09/21/2019,0,0,0,0,0,0,0,30309
09/22/2019,0,0,4,0,0,4,4,30309
09/23/2019,0,2,1,0,0,3,3,30309
09/24/2019,0,1,1,0,0,2,2,30309
09/25/2019,0,0,2,1,0,3,3,30309
09/26/2019,0,0,0,0,0,0,0,30309
09/27/2019,0,1,2,0,0,3,3,30309
09/28/2019,0,0,2,0,0,2,2,30309
09/29/2019,0,0,3,0,0,3,3,30309
09/30/2019,0,0,1,0,0,1,1,30309
10/01/2019,0,1,1,0,0,2,2,30309
10/02/2019,0,0,1,0,0,1,1,30309
10/03/2019,0,0,0,0,0,0,0,30309
10/04/2019,0,0,1,0,0,1,1,30309
10/05/2019,0,0,1,0,0,1,1,30309
10/06/2019,0,0,1,0,0,1,1,30309
10/07/2019,0,0,3,0,0,3,3,30309
10/08/2019,0,1,1,0,0,2,2,30309
10/09/2019,0,1,0,0,0,1,1,30309
10/10/2019,0,1,0,0,0,1,1,30309
10/11/2019,0,1,0,0,0,1,1,30309
10/12/2019,0,0,1,0,0,1,1,30309
10/13/2019,0,0,0,0,0,0,0,30309
10/14/2019,0,0,0,0,0,0,0,30309
10/15/2019,0,1,1,0,0,2,2,30309
10/16/2019,0,1,1,0,0,2,2,30309
10/17/2019,0,0,1,0,0,1,1,30309
10/18/2019,0,1,0,0,0,1,1,30309
10/19/2019,0,0,0,0,0,0,0,30309
10/20/2019,0,0,1,0,0,1,1,30309
10/21/2019,0,1,0,0,0,1,1,30309
10/22/2019,0,1,0,0,0,1,1,30309
10/23/2019,0,0,0,0,0,0,0,30309
10/24/2019,0,0,1,0,0,1,1,30309
10/25/2019,0,0,3,0,0,3,3,30309
10/26/2019,0,0,0,1,1,0,1,30309
10/27/2019,0,0,0,0,0,0,0,30309
10/28/2019,0,0,3,0,0,3,3,30309
10/29/2019,0,0,0,0,0,0,0,30309
10/30/2019,0,2,2,0,0,4,4,30309
10/31/2019,0,0,2,0,0,2,2,30309
11/01/2019,0,1,1,0,0,2,2,30309
11/02/2019,0,0,0,0,0,0,0,30309
11/03/2019,0,0,0,0,0,0,0,30309
11/04/2019,0,2,1,0,1,2,3,30309
11/05/2019,0,0,1,0,0,1,1,30309
11/06/2019,0,2,0,0,0,2,2,30309
11/07/2019,0,0,1,0,0,1,1,30309
11/08/2019,0,4,1,0,0,5,5,30309
11/09/2019,0,0,1,0,0,1,1,30309
11/10/2019,0,0,0,0,0,0,0,30309
11/11/2019,0,0,0,0,0,0,0,30309
11/12/2019,0,1,0,0,0,1,1,30309
11/13/2019,0,0,0,0,0,0,0,30309
11/14/2019,0,0,0,0,0,0,0,30309
11/15/2019,0,0,0,0,0,0,0,30309
11/16/2019,0,0,1,0,0,1,1,30309
11/17/2019,0,0,0,0,0,0,0,30309
11/18/2019,0,0,2,0,0,2,2,30309
11/19/2019,0,0,1,0,1,0,1,30309
11/20/2019,0,0,2,0,0,2,2,30309
11/21/2019,0,0,0,0,0,0,0,30309
11/22/2019,0,1,0,0,0,1,1,30309
11/23/2019,0,0,1,0,0,1,1,30309
11/24/2019,0,0,0,0,0,0,0,30309
11/25/2019,0,0,1,0,0,1,1,30309
11/26/2019,0,0,0,0,0,0,0,30309
11/27/2019,0,0,0,0,0,0,0,30309
11/28/2019,0,0,0,0,0,0,0,30309
11/29/2019,0,0,1,0,0,1,1,30309
11/30/2019,0,0,1,0,0,1,1,30309
12/01/2019,0,0,1,0,0,1,1,30309
12/02/2019,0,0,0,0,0,0,0,30309
12/03/2019,0,0,1,0,0,1,1,30309
12/04/2019,0,0,1,0,0,1,1,30309
12/05/2019,0,1,0,0,0,1,1,30309
12/06/2019,0,0,0,0,0,0,0,30309
12/07/2019,0,0,0,0,0,0,0,30309
12/08/2019,0,0,1,0,0,1,1,30309
12/09/2019,0,1,0,0,0,1,1,30309
12/10/2019,0,0,0,0,0,0,0,30309
12/11/2019,0,0,0,0,0,0,0,30309
12/12/2019,0,0,0,1,0,1,1,30309
12/13/2019,0,0,1,1,0,2,2,30309
12/14/2019,0,0,1,0,0,1,1,30309
12/15/2019,0,0,0,0,0,0,0,30309
12/16/2019,0,0,1,0,0,1,1,30309
12/17/2019,0,0,0,0,0,0,0,30309
12/18/2019,0,0,0,0,0,0,0,30309
12/19/2019,0,0,1,0,0,1,1,30309
12/20/2019,0,0,0,0,0,0,0,30309
12/21/2019,0,0,3,0,0,3,3,30309
12/22/2019,0,0,1,0,1,0,1,30309
12/23/2019,0,0,0,0,0,0,0,30309
12/24/2019,0,0,3,0,0,3,3,30309
12/25/2019,0,0,0,0,0,0,0,30309
12/26/2019,0,0,2,0,0,2,2,30309
12/27/2019,0,0,0,0,0,0,0,30309
12/28/2019,0,0,1,0,0,1,1,30309
12/29/2019,0,1,0,0,0,1,1,30309
12/30/2019,0,0,1,0,0,1,1,30309
12/31/2019,0,0,0,0,0,0,0,30309
