Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
Norcross,"30003, USA",,1/18/2019,56.7,42.3,48,43.7,,0,,6.5,,74.3,94.63,Partially cloudy
Norcross,"30003, USA",,1/19/2019,59.2,42.5,51.6,42.3,,0.9,,11.2,,93.2,98.38,"Rain, Overcast"
Norcross,"30003, USA",,1/20/2019,52.9,28.2,35.9,19.3,,0,,19.7,37.8,61.5,68.85,Partially cloudy
Norcross,"30003, USA",,1/21/2019,43.7,21.1,30.6,14.5,,0,,10.6,,0,49.47,Clear
Norcross,"30003, USA",,1/22/2019,42.2,26.3,34.7,16.8,,0,,13.5,,53.6,40.67,Partially cloudy
Norcross,"30003, USA",,1/23/2019,53.7,39.1,45.3,31.3,,1.2,,13.1,,96.7,72.05,"Rain, Overcast"
Norcross,"30003, USA",,1/24/2019,51.5,34.1,41.9,27.9,,0.5,,14.2,37.8,63,80.47,"Rain, Partially cloudy"
Norcross,"30003, USA",,1/25/2019,46.1,28.6,35.8,23.3,,0,,10.6,,0,59.79,Clear
Norcross,"30003, USA",,1/26/2019,48.9,24.5,35.6,20.5,,0,,12.3,,0,63.78,Clear
Norcross,"30003, USA",,1/27/2019,50.2,26.4,37.2,36.8,,0,,7.7,,1.3,76.94,Clear
Norcross,"30003, USA",,1/28/2019,56.2,26.3,42.7,43.6,,0,,11.1,,38.3,68.73,Partially cloudy
Norcross,"30003, USA",,1/29/2019,49,27,40.4,18.5,,0.1,,13.7,,57.2,64.98,"Rain, Partially cloudy"
Norcross,"30003, USA",,1/30/2019,42.2,20.4,31.4,11.7,,0,,15.8,,0.1,48.03,Clear
Norcross,"30003, USA",,1/31/2019,50.1,23.4,34.8,19.9,,0,,9.1,,7.7,56.17,Clear
Norcross,"30003, USA",,2/1/2019,60.1,24.4,40.5,32.4,,0,,5.8,,0,59.37,Clear
Norcross,"30003, USA",,2/2/2019,66.7,29.4,48.9,,,0,,8.7,,30.7,66.08,Partially cloudy
Norcross,"30003, USA",,2/3/2019,62.1,44.1,54.4,,,0,,6.7,,74.4,73.89,Partially cloudy
Norcross,"30003, USA",,2/4/2019,64.2,38.1,50.6,,,0,,7.7,,29.8,85.5,Partially cloudy
Norcross,"30003, USA",,2/5/2019,72.9,53.3,60.9,,,0,,10.1,,68.3,84.43,Partially cloudy
Norcross,"30003, USA",,2/6/2019,69.3,49.7,60.8,,,0,,13.3,,80.6,94.63,Overcast
Norcross,"30003, USA",,2/7/2019,79.9,62.1,69.2,,,0,,19,,54,74.69,Partially cloudy
Norcross,"30003, USA",,2/8/2019,65.9,43,54.5,39.7,,0,,15.4,32.2,37.2,55.94,Partially cloudy
Norcross,"30003, USA",,2/9/2019,52.1,39.8,45.5,36.2,,0,,9.8,,67.5,39.6,Partially cloudy
Norcross,"30003, USA",,2/10/2019,43.2,35.1,38.1,27.7,,0,,15.1,,76.6,66.31,Overcast
Norcross,"30003, USA",,2/11/2019,51.4,35.1,43.4,29.7,,0.1,,6.4,,100,98.91,"Rain, Overcast"
Norcross,"30003, USA",,2/12/2019,64.3,48.9,54.6,43.7,,0.7,,13.6,35.6,93.1,95.48,"Rain, Overcast"
Norcross,"30003, USA",,2/13/2019,55.1,35.9,44.5,30.5,,0,,14.3,32.2,0,46.24,Clear
Norcross,"30003, USA",,2/14/2019,60.3,28.5,46.4,,,0,,7.9,,11.9,55.06,Clear
Norcross,"30003, USA",,2/15/2019,60.2,48,54.7,44.5,,0.3,,11.8,,91.6,80.2,"Rain, Overcast"
Norcross,"30003, USA",,2/16/2019,60.1,48,56.2,48,,0.1,,13.7,,52,86.55,"Rain, Partially cloudy"
Norcross,"30003, USA",,2/17/2019,48.9,41.2,45.2,35.5,,0.1,,12.9,,98.1,96.52,"Rain, Overcast"
Norcross,"30003, USA",,2/18/2019,58,41.2,49.1,40.6,,0.1,,10.6,,45.7,69.99,"Rain, Partially cloudy"
Norcross,"30003, USA",,2/19/2019,45.9,35.9,40.7,26.2,,1.4,,18.5,,99.6,84.21,"Rain, Overcast"
Norcross,"30003, USA",,2/20/2019,40,37.1,38.6,27.5,,0.3,,17.3,,100,98.81,"Rain, Overcast"
Norcross,"30003, USA",,2/21/2019,61.1,40,49.9,33.3,,1.3,,10.7,,98.9,98.61,"Rain, Overcast"
Norcross,"30003, USA",,2/22/2019,57.8,48.9,53.6,43.4,,0.1,,14.4,,98.3,99.44,"Rain, Overcast"
Norcross,"30003, USA",,2/23/2019,48.9,44.1,46.5,38.1,,0,,13,,100,99.73,Overcast
Norcross,"30003, USA",,2/24/2019,62.9,44.1,52.8,39.4,,0.3,,19.2,37.8,37.1,63.91,"Rain, Partially cloudy"
Norcross,"30003, USA",,2/25/2019,61.9,37.2,48.3,34.2,,0,,8.3,,0,35.78,Clear
Norcross,"30003, USA",,2/26/2019,65.9,39,52.7,40.7,,0,,8,,61.8,61.77,Partially cloudy
Norcross,"30003, USA",,2/27/2019,66.8,51.4,58.1,,,0,,8.5,,76.3,85.68,Overcast
Norcross,"30003, USA",,2/28/2019,60.3,51.3,57.1,,,0.3,,6.6,,59.2,97.87,"Rain, Partially cloudy"
Norcross,"30003, USA",,3/1/2019,67.9,58,61.4,,,0,,14.6,,97.2,92.46,Overcast
Norcross,"30003, USA",,3/2/2019,65.9,49,57.7,46,,0,,9,,58.3,78.92,Partially cloudy
Norcross,"30003, USA",,3/3/2019,61.1,43.1,53.6,36.4,,1.1,,13.1,29.8,79.2,92.03,"Rain, Overcast"
Norcross,"30003, USA",,3/4/2019,43.9,34.1,38.9,25.8,,0,,13.7,31.1,72.8,71.46,Partially cloudy
Norcross,"30003, USA",,3/5/2019,43.1,26.2,34.7,17.4,,0,,16,29.8,12.3,45.89,Clear
Norcross,"30003, USA",,3/6/2019,44.8,26,34.7,18.3,,0,,13.6,,0,37.15,Clear
Norcross,"30003, USA",,3/7/2019,59.1,28.1,44.2,24.2,,0,,9.9,,22,35.31,Clear
Norcross,"30003, USA",,3/8/2019,59.5,44.2,51.1,39.9,,0,,9.5,,95.6,59.45,Overcast
Norcross,"30003, USA",,3/9/2019,58.2,44.2,50,40.4,,0,,11,,93.4,96.03,Overcast
Norcross,"30003, USA",,3/10/2019,68.1,48.2,57.3,46.4,,0,,8.9,,98.1,79.8,Overcast
Norcross,"30003, USA",,3/11/2019,69.7,47.5,56.8,47.6,,0,,6.6,,45,76.28,Partially cloudy
Norcross,"30003, USA",,3/12/2019,71.5,42.4,56.4,39.7,,0,,6.4,,0,66.63,Clear
Norcross,"30003, USA",,3/13/2019,66.1,45.4,56.6,45.2,,0,,12.2,,1.2,57.3,Clear
Norcross,"30003, USA",,3/14/2019,73.1,53.9,62.9,,,0,,13.1,29.8,68.7,78.19,Partially cloudy
Norcross,"30003, USA",,3/15/2019,69.2,53,61.3,,,0.6,,11.6,,71.4,80.07,"Rain, Partially cloudy"
Norcross,"30003, USA",,3/16/2019,53.8,41.2,47.5,37.2,,0,,10.6,,0,47.87,Clear
Norcross,"30003, USA",,3/17/2019,61.9,37.2,49.6,35.9,,0,,6.5,,0,42.07,Clear
Norcross,"30003, USA",,3/18/2019,60.1,37,48.4,42.6,,0,,15.8,,0,41.27,Clear
Norcross,"30003, USA",,3/19/2019,56.9,35.6,44.6,31.9,,0,,17.4,,0,43.86,Clear
Norcross,"30003, USA",,3/20/2019,61.1,29.3,45.2,38.1,,0,,10.6,,0,54.38,Clear
Norcross,"30003, USA",,3/21/2019,60.1,38.3,49.6,44.9,,0,,19.2,35.6,42.9,60.09,Partially cloudy
Norcross,"30003, USA",,3/22/2019,65,38.1,51.5,33.5,,0,,15.3,36.7,0.1,46.61,Clear
Norcross,"30003, USA",,3/23/2019,70.1,36.2,54.5,33.7,,0,,6.8,,0,44.35,Clear
Norcross,"30003, USA",,3/24/2019,73.1,37.3,55.2,,,0,,11.4,,0.4,57.99,Clear
Norcross,"30003, USA",,3/25/2019,68,50.2,58,,,0.4,,11.2,,58.8,73.93,"Rain, Partially cloudy"
Norcross,"30003, USA",,3/26/2019,61.1,47.9,54.7,45.3,,0,,10.1,,57,81.23,Partially cloudy
Norcross,"30003, USA",,3/27/2019,60.2,44.1,51.8,40.7,,0,,14.1,,25.4,54.69,Partially cloudy
Norcross,"30003, USA",,3/28/2019,66.8,34.5,50.3,42.7,,0,,7.5,,0,55.51,Clear
Norcross,"30003, USA",,3/29/2019,73,40.2,56.9,,,0,,10.1,,0.6,59.86,Clear
Norcross,"30003, USA",,3/30/2019,74.9,51.4,63.2,,,0,,14.6,,20.1,60.24,Clear
Norcross,"30003, USA",,3/31/2019,67,43.9,52.9,38,,0,,19.7,34.4,51,63.15,Partially cloudy
Norcross,"30003, USA",,4/1/2019,59.2,32.2,46.6,34,,0,,12.5,,0,43.35,Clear
Norcross,"30003, USA",,4/2/2019,61.9,42.4,50.8,38.4,,0,,7.7,,36.5,42.68,Partially cloudy
Norcross,"30003, USA",,4/3/2019,71.7,36.2,54.9,,,0,,6.7,,0,51.55,Clear
Norcross,"30003, USA",,4/4/2019,70,41.4,58,,,0,,12.1,,21,56.54,Clear
Norcross,"30003, USA",,4/5/2019,70.2,53.9,60.5,,,0.1,,9.9,,79.9,90.44,"Rain, Overcast"
Norcross,"30003, USA",,4/6/2019,73.1,56.1,62.5,,,0,,9.6,,83.3,85.45,Overcast
Norcross,"30003, USA",,4/7/2019,78.9,60.1,67.7,,,0.5,,9.3,,55.8,84.36,"Rain, Partially cloudy"
Norcross,"30003, USA",,4/8/2019,74.8,61.2,66.9,,,0,,14.5,,60.3,92.62,Partially cloudy
Norcross,"30003, USA",,4/9/2019,72,60.1,66.7,,,0.1,,8.9,,68.3,89.37,"Rain, Partially cloudy"
Norcross,"30003, USA",,4/10/2019,80.9,53.2,67.1,,80.3,0,,7.7,,0.1,69.85,Clear
Norcross,"30003, USA",,4/11/2019,80,55.6,67.8,,,0,,13.6,,22.9,72.46,Clear
Norcross,"30003, USA",,4/12/2019,78,62.9,70.1,,,0,,14.4,,66,78.06,Partially cloudy
Norcross,"30003, USA",,4/13/2019,80.8,58,68.7,,80.9,0,,8.5,,53.4,76.23,Partially cloudy
Norcross,"30003, USA",,4/14/2019,77,57,69.6,,,1.2,,21.7,43.6,85.5,83.73,"Rain, Overcast"
Norcross,"30003, USA",,4/15/2019,64.1,44,54.4,39,,0,,16,35.6,28.2,53.58,Partially cloudy
Norcross,"30003, USA",,4/16/2019,74.1,41.2,57.6,40.8,,0,,8.8,,0,59.95,Clear
Norcross,"30003, USA",,4/17/2019,79.9,46.4,63.6,,,0,,8.8,,0,66.78,Clear
Norcross,"30003, USA",,4/18/2019,78,58.1,68.8,,,0,,12.6,,49.4,70.21,Partially cloudy
Norcross,"30003, USA",,4/19/2019,70.1,47.9,62.1,41.3,,4.3,,22.1,44.7,96.5,87.09,"Rain, Overcast"
Norcross,"30003, USA",,4/20/2019,48.9,43.1,46.1,36.5,,0.1,,14.7,,98.9,85.39,"Rain, Overcast"
Norcross,"30003, USA",,4/21/2019,69.3,42.3,55.7,39,,0,,11.4,29.8,12.9,63.59,Clear
Norcross,"30003, USA",,4/22/2019,80.8,43.2,61.8,,79.6,0,,6.8,,0,62.16,Clear
Norcross,"30003, USA",,4/23/2019,82.1,51.2,67.1,,81.1,0,,15.3,,0,64.67,Clear
Norcross,"30003, USA",,4/24/2019,82.1,58.2,69.9,,81.1,0,,13.6,,0,59.94,Clear
Norcross,"30003, USA",,4/25/2019,74.1,58.1,66.7,,,0.1,,16.3,,18.2,75.25,"Rain, Clear"
Norcross,"30003, USA",,4/26/2019,71.1,59.2,64.7,,,0,,16.1,36.7,58.3,63.79,Partially cloudy
Norcross,"30003, USA",,4/27/2019,77.1,43.5,62.4,45.9,,0,,13.3,,0,44.28,Clear
Norcross,"30003, USA",,4/28/2019,82,57.8,68.9,,82.5,0,,12.6,,12.7,58.66,Clear
Norcross,"30003, USA",,4/29/2019,82.2,56.3,69,,83.2,0,,10.6,,9,74.58,Clear
Norcross,"30003, USA",,4/30/2019,83.2,57.1,70.8,,84.6,0,,8.6,,4.7,75.55,Clear
Norcross,"30003, USA",,5/1/2019,80.9,60.5,70.4,,83.2,0,,8.9,,34.3,82.06,Partially cloudy
Norcross,"30003, USA",,5/2/2019,81,61.2,71.2,,81.2,0,,9.7,,13.8,73.69,Clear
Norcross,"30003, USA",,5/3/2019,82.1,61.3,71.5,,83.9,0,,8.9,,53.7,78.51,Partially cloudy
Norcross,"30003, USA",,5/4/2019,80.5,64.3,70.7,,83.2,0.5,,12.6,,36.3,89.1,"Rain, Partially cloudy"
Norcross,"30003, USA",,5/5/2019,78.1,64.9,69.7,,,0.1,,17.5,,70.1,80.74,"Rain, Partially cloudy"
Norcross,"30003, USA",,5/6/2019,79.9,56.2,67.5,,,0,,9,,23.9,74.12,Clear
Norcross,"30003, USA",,5/7/2019,79.9,57.1,68.2,,,0,,10.6,,9.4,83.2,Clear
Norcross,"30003, USA",,5/8/2019,82.1,62.3,71.9,,83.9,0,,11.1,,42.6,79.87,Partially cloudy
Norcross,"30003, USA",,5/9/2019,78.1,64.2,69.5,,,0.6,,10.1,,59.8,83.61,"Rain, Partially cloudy"
Norcross,"30003, USA",,5/10/2019,82.1,62.9,72,,84.2,0,,7.8,,69.3,82.72,Partially cloudy
Norcross,"30003, USA",,5/11/2019,80.1,66.8,72,,82.9,0.3,,12.2,,79,88.3,"Rain, Overcast"
Norcross,"30003, USA",,5/12/2019,74.8,65.1,67.6,,,0.9,,13.1,,83.6,95.15,"Rain, Overcast"
Norcross,"30003, USA",,5/13/2019,71.1,58,65.7,,,0,,11.8,,46.3,69.69,Partially cloudy
Norcross,"30003, USA",,5/14/2019,71.8,49,60.5,48.4,,0,,9.1,,1.1,65.13,Clear
Norcross,"30003, USA",,5/15/2019,74,48.2,62.1,,,0,,7.7,,19.2,69.44,Clear
Norcross,"30003, USA",,5/16/2019,84,56.2,69.5,,84,0,,9,,44.2,73.57,Partially cloudy
Norcross,"30003, USA",,5/17/2019,87,62.4,74.9,,88.2,0,,7.8,,10.1,71.97,Clear
Norcross,"30003, USA",,5/18/2019,87.8,64.9,76.3,,89.1,0,,11.1,,7.6,70.99,Clear
Norcross,"30003, USA",,5/19/2019,86.2,63.2,75.6,,87.7,0,,12.3,,14.8,68.77,Clear
Norcross,"30003, USA",,5/20/2019,85.9,63.4,74.1,,85.4,0,,10.1,,42,71.04,Partially cloudy
Norcross,"30003, USA",,5/21/2019,88.8,59.2,74.9,,88.5,0,,6.9,,8.2,67.79,Clear
Norcross,"30003, USA",,5/22/2019,91,66,77.5,,94.3,0,,8.4,,37.8,69.65,Partially cloudy
Norcross,"30003, USA",,5/23/2019,87.3,68.3,77.5,,92.7,0,,7.2,,31.7,77.49,Partially cloudy
Norcross,"30003, USA",,5/24/2019,92.8,68.1,80,,94.1,0,,10,,21.4,70.37,Clear
Norcross,"30003, USA",,5/25/2019,92,69.3,80.6,,94.7,0,,8.8,,10.9,68.33,Clear
Norcross,"30003, USA",,5/26/2019,93,67,81.1,,93,0,,11.3,,2.2,61.94,Clear
Norcross,"30003, USA",,5/27/2019,92.1,65.3,79.3,,92,0,,11.1,,3.4,64.24,Clear
Norcross,"30003, USA",,5/28/2019,93.8,68.3,81,,91.7,0,,18.4,,3.8,61.24,Clear
Norcross,"30003, USA",,5/29/2019,93.8,66.4,81.3,,92.7,0,,15.5,,1.3,56.48,Clear
Norcross,"30003, USA",,5/30/2019,91.1,69.5,81,,90.7,0,,17.9,,16,58.82,Clear
Norcross,"30003, USA",,5/31/2019,88,71,79.1,,86.7,0,,16.8,,26.4,56.96,Partially cloudy
Norcross,"30003, USA",,6/1/2019,88.1,60.3,75.3,,86.9,0,,9.1,,10.8,57.7,Clear
Norcross,"30003, USA",,6/2/2019,87.1,63.1,74.5,,87.5,0,,10.3,32.5,16.9,66.05,Clear
Norcross,"30003, USA",,6/3/2019,88.1,66,77,,87.8,0,,8.3,,4.1,62.97,Clear
Norcross,"30003, USA",,6/4/2019,84.5,67,74.2,,86.5,0,,9.9,,20.3,59.02,Clear
Norcross,"30003, USA",,6/5/2019,81.9,68.3,75.1,,86.1,0,,5.7,,44.7,82.48,Partially cloudy
Norcross,"30003, USA",,6/6/2019,76,70.2,73.5,,,0,,9.7,,77.6,85.47,Overcast
Norcross,"30003, USA",,6/7/2019,87.3,69.3,73.9,,93.6,0.5,,13.5,40.3,80.5,91.17,"Rain, Overcast"
Norcross,"30003, USA",,6/8/2019,69.4,66.9,68.9,,,1,,8.8,,98.7,99.19,"Rain, Overcast"
Norcross,"30003, USA",,6/9/2019,79,69.2,72.1,,,0,,10.5,,95.1,94.82,Overcast
Norcross,"30003, USA",,6/10/2019,80.4,70.2,74.7,,84.4,0,,8.1,,85.6,90.69,Overcast
Norcross,"30003, USA",,6/11/2019,84.7,66,75.1,,89,0.1,,11.8,,55.4,78.76,"Rain, Partially cloudy"
Norcross,"30003, USA",,6/12/2019,73.7,65,68.8,,,1.3,,13.2,,96,72.77,"Rain, Overcast"
Norcross,"30003, USA",,6/13/2019,79,61.5,69.8,,,0,,13.4,,63,70.01,Partially cloudy
Norcross,"30003, USA",,6/14/2019,80.8,52.4,67.4,,79.6,0,,7.5,,0,59.49,Clear
Norcross,"30003, USA",,6/15/2019,84,55.6,70.7,,85.6,0,,8.8,,21.5,72.37,Clear
Norcross,"30003, USA",,6/16/2019,88.9,62.4,77.3,,93.2,0,,11.2,,23.3,70.94,Clear
Norcross,"30003, USA",,6/17/2019,89.7,68.2,78.4,,94.2,0,,9.3,32.2,23.3,76.2,Clear
Norcross,"30003, USA",,6/18/2019,82.7,71,74.4,,88.6,0.6,,6.7,,66.3,92.92,"Rain, Partially cloudy"
Norcross,"30003, USA",,6/19/2019,86.1,70.2,77,,93,0,,11.6,,66.3,83.81,Partially cloudy
Norcross,"30003, USA",,6/20/2019,84.8,72,77.3,,89.3,0.3,,18.5,31.1,37.4,80.42,"Rain, Partially cloudy"
Norcross,"30003, USA",,6/21/2019,88.9,70.1,79.5,,94,0,,11.1,,3,71.14,Clear
Norcross,"30003, USA",,6/22/2019,89.7,68.1,79.1,,95.9,0.1,,19.5,35.6,27.8,73.41,"Rain, Partially cloudy"
Norcross,"30003, USA",,6/23/2019,88.9,69.8,76,,94.8,0.4,,10.9,33.3,15.8,79.32,"Rain, Clear"
Norcross,"30003, USA",,6/24/2019,88.9,67.2,76.2,,97.5,0,,17.1,43.6,46.6,84.92,Partially cloudy
Norcross,"30003, USA",,6/25/2019,84.1,68.2,75.7,,86.7,0,,8.9,,16.1,81.42,Clear
Norcross,"30003, USA",,6/26/2019,84.9,66.9,76.4,,87.3,0,,8.9,,0,78.15,Clear
Norcross,"30003, USA",,6/27/2019,86.2,70.2,77.2,,91.3,0,,8.6,,10.1,80.46,Clear
Norcross,"30003, USA",,6/28/2019,87.3,67,77.5,,90.7,0,,9.5,,14.7,72.57,Clear
Norcross,"30003, USA",,6/29/2019,86.1,67.2,77,,90.4,0,,7.8,,21.8,77.57,Clear
Norcross,"30003, USA",,6/30/2019,88.2,71,79.1,,91.6,0,,6,,11.6,75.35,Clear
Norcross,"30003, USA",,7/1/2019,91.3,72,82.2,,97.6,0,,8.5,,10.1,68.74,Clear
Norcross,"30003, USA",,7/2/2019,93.8,72,83.3,,98.9,0,,6.6,,7.8,66.81,Clear
Norcross,"30003, USA",,7/3/2019,91.2,73.3,83.1,,95.5,0,,6,,3,66.49,Clear
Norcross,"30003, USA",,7/4/2019,93.9,74.2,83.7,,97.4,0,,5.9,,21.1,65.65,Clear
Norcross,"30003, USA",,7/5/2019,88.9,72.1,78.1,,98.7,0.2,,7.7,,33.6,84.68,"Rain, Partially cloudy"
Norcross,"30003, USA",,7/6/2019,91.2,70.2,79.1,,99.6,0.1,,6.7,,51.1,82.95,"Rain, Partially cloudy"
Norcross,"30003, USA",,7/7/2019,88.1,72.1,79.9,,96.5,0,,11.9,,20.8,80.68,Clear
Norcross,"30003, USA",,7/8/2019,90.9,72,80.7,,99.4,0,,8.1,,15.4,80.21,Clear
Norcross,"30003, USA",,7/9/2019,88.1,74.1,80.3,,97.5,0,,10,,48,84.25,Partially cloudy
Norcross,"30003, USA",,7/10/2019,89.7,74.1,81.1,,98.8,0,,9.4,,62.6,80.29,Partially cloudy
Norcross,"30003, USA",,7/11/2019,88.8,73.3,80,,97.6,0,,8.8,,53.2,84.34,Partially cloudy
Norcross,"30003, USA",,7/12/2019,89.8,72,80.4,,97.7,0.1,,10,32.2,70,80.28,"Rain, Partially cloudy"
Norcross,"30003, USA",,7/13/2019,86.2,71.2,77.5,,94.2,0.8,,11.2,31.1,39.1,86.45,"Rain, Partially cloudy"
Norcross,"30003, USA",,7/14/2019,88.1,71,78.5,,93.1,0,,8.6,,5.5,78.85,Clear
Norcross,"30003, USA",,7/15/2019,91.1,70.2,81,,94.4,0,,9.9,,12.6,70.56,Clear
Norcross,"30003, USA",,7/16/2019,92.2,71.1,81.9,,96.1,0,,12.6,,13.1,71.63,Clear
Norcross,"30003, USA",,7/17/2019,91.2,72.2,79,,98.3,0,,12.5,32.2,24.5,83,Clear
Norcross,"30003, USA",,7/18/2019,89.1,73.1,79,,98,0,,21.2,34.4,13.6,83.92,Clear
Norcross,"30003, USA",,7/19/2019,88.9,74.9,78.7,,98.7,0.1,,13.9,31.1,37.4,87.73,"Rain, Partially cloudy"
Norcross,"30003, USA",,7/20/2019,88.2,73.1,78.1,,97.6,0.9,,10,,79.3,86.11,"Rain, Overcast"
Norcross,"30003, USA",,7/21/2019,87.8,71,78.3,,92.7,0,,12.4,,44.1,80.22,Partially cloudy
Norcross,"30003, USA",,7/22/2019,89.8,72,80.8,,95.8,0,,13.4,,22,72.46,Clear
Norcross,"30003, USA",,7/23/2019,83,71.1,76.7,,88.8,0.1,,9.3,,76.8,83.38,"Rain, Overcast"
Norcross,"30003, USA",,7/24/2019,83.9,63,73.7,,83.4,0,,7,,24.7,70.85,Clear
Norcross,"30003, USA",,7/25/2019,84.6,62.2,73.6,,83.9,0,,10.9,,13.7,65.87,Clear
Norcross,"30003, USA",,7/26/2019,86.2,65,75.4,,86.1,0,,8.5,,9.3,63.4,Clear
Norcross,"30003, USA",,7/27/2019,88.1,65.1,76.4,,88.3,0,,7.7,,17.2,68.34,Clear
Norcross,"30003, USA",,7/28/2019,88,67.9,77,,90.2,0,,7,,33.2,70.48,Partially cloudy
Norcross,"30003, USA",,7/29/2019,88.8,68.2,77.6,,91.1,0,,10.1,,12.7,71.63,Clear
Norcross,"30003, USA",,7/30/2019,88.1,66.8,76.5,,90.3,0.3,,9.6,32.2,22.9,75.26,"Rain, Clear"
Norcross,"30003, USA",,7/31/2019,89.6,69.6,78.2,,94.2,0,,8.9,35.6,57.3,78.3,Partially cloudy
Norcross,"30003, USA",,8/1/2019,90,66.8,75.8,,93.1,0.4,,9.9,33.3,32.5,80.58,"Rain, Partially cloudy"
Norcross,"30003, USA",,8/2/2019,83,68.1,74.4,,89.3,0.6,,7.8,,58.8,89,"Rain, Partially cloudy"
Norcross,"30003, USA",,8/3/2019,86.3,69.2,76.8,,90.9,0,,7.5,,35.3,80.71,Partially cloudy
Norcross,"30003, USA",,8/4/2019,84.1,70.6,74.8,,87.3,0,,5.7,,52.4,88.04,Partially cloudy
Norcross,"30003, USA",,8/5/2019,87.2,70.1,75.5,,92.1,0,,9.6,,56.7,87.67,Partially cloudy
Norcross,"30003, USA",,8/6/2019,89,68.2,78,,93.5,0,,8.1,,39.7,78.18,Partially cloudy
Norcross,"30003, USA",,8/7/2019,92.1,70.1,80.8,,97.1,0,,9.3,,16.2,71.78,Clear
Norcross,"30003, USA",,8/8/2019,91.1,73.1,81.8,,95.9,0,,10.3,,10.7,66.29,Clear
Norcross,"30003, USA",,8/9/2019,93,71.9,82.1,,96.4,0,,7.4,,0.1,68.57,Clear
Norcross,"30003, USA",,8/10/2019,91.8,73.3,82.1,,100.7,0,,8.6,,16.2,75.16,Clear
Norcross,"30003, USA",,8/11/2019,92.1,74.2,82.6,,102.3,0,,9.6,,15,77.58,Clear
Norcross,"30003, USA",,8/12/2019,91.1,74.9,82.1,,104.2,0,,12.9,,4.7,78.57,Clear
Norcross,"30003, USA",,8/13/2019,95.9,75.1,85.1,,106.7,0,,8.9,,20.5,75.21,Clear
Norcross,"30003, USA",,8/14/2019,91.9,73.1,79.6,,99.4,0.3,,10,39.1,43.4,84.13,"Rain, Partially cloudy"
Norcross,"30003, USA",,8/15/2019,91.9,71.8,80.4,,95.7,0,,9.1,,11.6,75.66,Clear
Norcross,"30003, USA",,8/16/2019,91.9,66.9,79.7,,93,0,,7.9,,2.2,67.88,Clear
Norcross,"30003, USA",,8/17/2019,93.9,67,80.6,,96.1,0,,5.5,,1.3,69.58,Clear
Norcross,"30003, USA",,8/18/2019,92.8,70.4,80.8,,99.7,0,,8.1,,14.6,74.14,Clear
Norcross,"30003, USA",,8/19/2019,89.2,70.2,78.4,,99.6,0,,9.1,,20.9,81.62,Clear
Norcross,"30003, USA",,8/20/2019,90,68.4,78.7,,94.6,0,,6.5,,31.7,75.86,Partially cloudy
Norcross,"30003, USA",,8/21/2019,91.2,71,81,,96.8,0,,9.9,,25.9,72.6,Partially cloudy
Norcross,"30003, USA",,8/22/2019,92.1,74.7,82.7,,97,0,,10,,17.9,67.16,Clear
