,Location,Address,Country,Date,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
13,,30339, USA,01/14/2019,44.2,39.0,42.5,32.4,,0.0,,11.0,,100.0,80.39,Overcast,0,3,2,0,0,5,5,30339
14,,30339, USA,01/15/2019,44.2,32.7,37.3,26.2,,0.0,,13.4,,65.7,72.31,Partially cloudy,0,1,2,1,0,4,4,30339
15,,30339, USA,01/16/2019,51.2,29.2,37.7,22.6,,0.0,,9.6,,24.1,76.32,Clear,0,5,1,0,0,6,6,30339
16,,30339, USA,01/17/2019,46.7,31.1,39.4,28.7,,0.1,,4.7,,61.9,90.62,"Rain, Partially cloudy",0,2,0,0,0,2,2,30339
17,,30339, USA,01/18/2019,56.5,45.0,49.2,47.7,,0.0,,3.8,,68.0,94.45,Partially cloudy,0,0,2,0,1,1,2,30339
18,,30339, USA,01/19/2019,61.9,46.7,54.9,47.6,,0.9,,17.7,,79.5,95.79,"Rain, Overcast",0,0,0,1,0,1,1,30339
19,,30339, USA,01/20/2019,51.9,27.9,34.8,16.6,,0.0,,22.4,37.8,59.7,66.23,Partially cloudy,0,0,0,0,0,0,0,30339
20,,30339, USA,01/21/2019,42.0,20.2,29.8,10.0,,0.0,,16.6,,21.9,44.88,Clear,0,0,0,0,0,0,0,30339
21,,30339, USA,01/22/2019,43.3,29.5,36.8,20.0,,0.0,,13.4,,60.8,36.66,Partially cloudy,0,1,0,0,1,0,1,30339
22,,30339, USA,01/23/2019,66.5,41.3,51.6,34.7,,1.5,,19.0,31.1,96.3,70.81,"Rain, Overcast",0,0,1,0,0,1,1,30339
23,,30339, USA,01/24/2019,53.3,33.6,41.4,26.3,,0.5,,19.5,37.8,63.1,81.43,"Rain, Partially cloudy",0,3,4,0,0,7,7,30339
24,,30339, USA,01/25/2019,45.8,29.4,36.2,22.4,,0.0,,13.6,,18.8,59.6,Clear,0,0,2,0,0,2,2,30339
25,,30339, USA,01/26/2019,50.0,24.7,35.9,20.7,,0.0,,12.4,,11.6,62.13,Clear,0,0,0,0,0,0,0,30339
26,,30339, USA,01/27/2019,50.7,28.7,38.6,45.9,,0.0,,4.9,,49.9,74.83,Partially cloudy,0,0,0,0,0,0,0,30339
27,,30339, USA,01/28/2019,57.6,28.1,43.0,43.1,,0.0,,12.2,,50.0,68.8,Partially cloudy,0,1,0,0,0,1,1,30339
28,,30339, USA,01/29/2019,49.9,27.0,39.8,17.9,,0.1,,17.8,29.8,63.4,63.28,"Rain, Partially cloudy",0,0,1,0,0,1,1,30339
29,,30339, USA,01/30/2019,41.6,20.4,30.6,14.0,,0.0,,17.1,29.8,32.4,49.47,Partially cloudy,0,0,0,0,0,0,0,30339
30,,30339, USA,01/31/2019,50.3,25.6,36.2,41.1,,0.0,,7.8,,21.1,51.52,Clear,0,0,0,0,0,0,0,30339
31,,30339, USA,02/01/2019,60.8,27.5,42.1,39.2,,0.0,,5.9,,26.9,56.68,Partially cloudy,0,0,3,0,0,3,3,30339
32,,30339, USA,02/02/2019,65.6,32.5,49.9,,,0.0,,7.4,,50.2,63.4,Partially cloudy,0,0,0,0,0,0,0,30339
33,,30339, USA,02/03/2019,63.0,44.9,54.7,,,0.0,,6.2,,75.3,73.17,Overcast,0,0,0,0,0,0,0,30339
34,,30339, USA,02/04/2019,64.9,38.4,51.4,,,0.0,,6.6,,58.6,83.64,Partially cloudy,0,0,0,1,1,0,1,30339
35,,30339, USA,02/05/2019,71.5,54.0,61.1,,,0.0,,5.9,,82.8,84.36,Overcast,0,0,1,1,0,2,2,30339
36,,30339, USA,02/06/2019,69.6,55.0,63.0,,,0.0,,9.2,,84.8,91.89,Overcast,0,1,3,0,0,4,4,30339
37,,30339, USA,02/07/2019,79.6,63.5,69.7,,,0.0,,15.9,31.1,66.6,72.18,Partially cloudy,0,5,1,0,0,6,6,30339
38,,30339, USA,02/08/2019,67.8,40.8,52.2,35.3,,0.0,,18.0,32.2,76.0,55.15,Overcast,0,0,0,0,0,0,0,30339
39,,30339, USA,02/09/2019,54.3,36.3,44.1,30.6,,0.0,,13.2,,77.5,41.06,Overcast,0,0,4,0,0,4,4,30339
40,,30339, USA,02/10/2019,45.5,36.1,40.0,28.0,,0.1,,12.3,,84.2,64.03,"Rain, Overcast",0,0,0,0,0,0,0,30339
41,,30339, USA,02/11/2019,54.3,36.9,45.1,31.2,,0.2,,7.7,,80.6,96.94,"Rain, Overcast",0,1,1,0,1,1,2,30339
42,,30339, USA,02/12/2019,67.2,48.4,56.8,42.2,,1.0,,17.5,35.6,82.5,92.79,"Rain, Overcast",0,3,4,0,2,5,7,30339
43,,30339, USA,02/13/2019,54.7,35.4,44.1,28.7,,0.0,,15.6,32.2,17.7,48.46,Clear,0,0,0,0,0,0,0,30339
44,,30339, USA,02/14/2019,63.9,30.1,47.6,,,0.0,,11.8,,35.5,52.82,Partially cloudy,0,0,3,0,0,3,3,30339
45,,30339, USA,02/15/2019,59.4,49.6,54.8,47.4,,0.2,,8.3,,84.3,80.14,"Rain, Overcast",0,0,5,0,0,5,5,30339
46,,30339, USA,02/16/2019,60.1,46.6,53.4,45.3,,0.1,,11.8,,89.0,89.92,"Rain, Overcast",0,0,1,0,0,1,1,30339
47,,30339, USA,02/17/2019,50.2,44.8,47.5,41.9,,0.2,,9.7,,82.4,93.72,"Rain, Overcast",0,0,0,3,0,3,3,30339
48,,30339, USA,02/18/2019,56.8,44.5,48.4,39.5,,0.1,,13.5,,79.6,70.32,"Rain, Overcast",0,0,2,0,0,2,2,30339
49,,30339, USA,02/19/2019,45.4,37.4,40.6,28.8,,1.4,,16.5,,98.8,84.4,"Rain, Overcast",0,0,1,0,0,1,1,30339
50,,30339, USA,02/20/2019,43.0,38.1,40.7,29.6,,0.5,,16.8,,97.2,96.34,"Rain, Overcast",0,1,1,0,0,2,2,30339
51,,30339, USA,02/21/2019,58.8,42.0,50.1,38.2,,0.8,,7.6,,86.8,97.92,"Rain, Overcast",0,2,0,0,0,2,2,30339
52,,30339, USA,02/22/2019,56.0,50.5,52.7,,,0.1,,11.7,,82.7,98.51,"Rain, Overcast",0,0,2,0,0,2,2,30339
53,,30339, USA,02/23/2019,49.9,46.7,48.5,41.9,,0.0,,12.2,,100.0,98.33,Overcast,0,0,0,0,0,0,0,30339
54,,30339, USA,02/24/2019,61.7,46.7,54.6,42.9,,0.3,,27.2,36.0,57.5,61.59,"Rain, Partially cloudy",0,0,0,8,0,8,8,30339
55,,30339, USA,02/25/2019,60.0,38.6,48.5,31.6,,0.0,,12.1,,35.2,34.41,Partially cloudy,0,1,1,0,0,2,2,30339
56,,30339, USA,02/26/2019,65.1,39.6,53.5,48.1,,0.0,,7.4,,76.4,58.93,Overcast,0,2,0,0,0,2,2,30339
57,,30339, USA,02/27/2019,66.4,53.9,59.1,,,0.1,,4.5,,77.2,81.61,"Rain, Overcast",0,1,1,0,1,1,2,30339
58,,30339, USA,02/28/2019,62.3,52.9,57.9,,,0.3,,6.7,,66.5,94.84,"Rain, Partially cloudy",0,0,1,0,0,1,1,30339
59,,30339, USA,03/01/2019,67.8,58.3,61.8,,,0.0,,12.9,,96.8,88.54,Overcast,0,0,1,0,0,1,1,30339
60,,30339, USA,03/02/2019,65.1,49.6,57.1,46.1,,0.0,,9.0,,90.4,75.22,Overcast,0,0,0,0,0,0,0,30339
61,,30339, USA,03/03/2019,59.0,42.8,53.7,36.8,,1.3,,15.4,29.8,92.3,85.82,"Rain, Overcast",0,0,2,0,0,2,2,30339
62,,30339, USA,03/04/2019,41.0,33.4,37.1,23.8,,0.0,,17.2,31.1,87.7,67.49,Overcast,0,0,0,0,0,0,0,30339
63,,30339, USA,03/05/2019,43.7,25.5,33.7,14.0,,0.0,,17.5,29.8,14.9,42.4,Clear,0,1,0,0,0,1,1,30339
64,,30339, USA,03/06/2019,44.4,25.7,34.5,15.5,,0.0,,13.3,,6.4,37.86,Clear,0,0,1,0,0,1,1,30339
65,,30339, USA,03/07/2019,57.9,28.7,43.8,24.5,,0.0,,7.5,,52.0,36.3,Partially cloudy,0,0,0,0,0,0,0,30339
66,,30339, USA,03/08/2019,66.4,48.1,55.3,45.6,,0.1,,11.3,,93.9,49.16,"Rain, Overcast",0,0,0,0,0,0,0,30339
67,,30339, USA,03/09/2019,68.4,47.1,55.8,43.4,,0.0,,10.5,,85.7,80.96,Overcast,0,0,0,0,0,0,0,30339
68,,30339, USA,03/10/2019,68.2,53.6,61.6,,,0.1,,8.9,,85.9,72.81,"Rain, Overcast",0,0,0,0,0,0,0,30339
69,,30339, USA,03/11/2019,63.9,51.2,56.0,,,0.0,,10.0,,68.7,74.15,Partially cloudy,0,0,0,0,0,0,0,30339
70,,30339, USA,03/12/2019,70.9,43.1,56.9,44.0,,0.0,,8.6,,39.1,59.92,Partially cloudy,0,0,1,0,0,1,1,30339
71,,30339, USA,03/13/2019,68.3,51.2,59.7,,,0.0,,14.6,,5.2,50.36,Clear,0,2,1,0,1,2,3,30339
72,,30339, USA,03/14/2019,74.5,57.2,65.1,,,0.0,,15.5,29.8,83.8,72.14,Overcast,0,1,3,0,0,4,4,30339
73,,30339, USA,03/15/2019,70.0,52.6,61.4,,,0.8,,13.9,,76.4,75.81,"Rain, Overcast",0,4,2,0,0,6,6,30339
74,,30339, USA,03/16/2019,51.8,41.4,46.9,36.4,,0.0,,17.9,,43.8,46.0,Partially cloudy,0,0,0,0,0,0,0,30339
75,,30339, USA,03/17/2019,63.1,40.5,50.4,38.3,,0.0,,13.0,,36.3,36.51,Partially cloudy,0,0,0,0,0,0,0,30339
76,,30339, USA,03/18/2019,58.3,41.2,49.0,37.1,,0.0,,17.5,,33.3,37.42,Partially cloudy,0,0,2,0,0,2,2,30339
77,,30339, USA,03/19/2019,57.4,33.6,46.1,33.5,,0.0,,12.9,,24.4,38.71,Clear,0,0,1,0,0,1,1,30339
78,,30339, USA,03/20/2019,61.9,32.8,47.3,43.7,,0.0,,8.7,,0.0,49.74,Clear,0,0,0,0,0,0,0,30339
79,,30339, USA,03/21/2019,59.1,41.3,51.3,45.6,,0.0,,20.3,35.6,52.2,54.73,Partially cloudy,0,1,1,0,0,2,2,30339
80,,30339, USA,03/22/2019,65.2,39.7,51.6,33.8,,0.0,,19.5,36.7,1.7,46.26,Clear,0,0,2,0,1,1,2,30339
81,,30339, USA,03/23/2019,70.4,41.5,56.1,37.7,,0.0,,10.8,,27.7,35.95,Partially cloudy,0,0,2,0,0,2,2,30339
82,,30339, USA,03/24/2019,73.7,38.4,57.1,,,0.0,,13.8,,34.4,47.3,Partially cloudy,0,0,0,0,0,0,0,30339
83,,30339, USA,03/25/2019,66.8,51.6,58.4,,,0.3,,8.7,,70.2,71.5,"Rain, Partially cloudy",0,0,1,0,0,1,1,30339
84,,30339, USA,03/26/2019,62.1,48.6,54.9,44.3,,0.3,,13.1,,82.6,75.85,"Rain, Overcast",0,2,1,0,1,2,3,30339
85,,30339, USA,03/27/2019,61.6,45.9,53.0,41.8,,0.1,,12.9,,32.3,58.03,"Rain, Partially cloudy",0,1,0,0,0,1,1,30339
86,,30339, USA,03/28/2019,68.2,37.3,52.3,40.7,,0.0,,9.2,,21.3,49.98,Clear,0,0,0,0,0,0,0,30339
87,,30339, USA,03/29/2019,72.2,43.0,57.8,,,0.0,,8.2,,29.2,55.67,Partially cloudy,0,0,2,0,0,2,2,30339
88,,30339, USA,03/30/2019,75.6,52.8,64.2,,,0.0,,15.1,,45.5,56.72,Partially cloudy,0,0,1,0,0,1,1,30339
89,,30339, USA,03/31/2019,68.9,42.2,51.6,34.3,,0.1,,18.3,34.4,70.6,61.57,"Rain, Partially cloudy",0,0,3,0,0,3,3,30339
90,,30339, USA,04/01/2019,61.5,32.6,48.5,31.2,,0.0,,10.8,,19.1,38.96,Clear,0,0,0,0,0,0,0,30339
91,,30339, USA,04/02/2019,61.4,45.9,52.4,41.6,,0.0,,10.0,,52.5,40.56,Partially cloudy,0,1,3,0,0,4,4,30339
92,,30339, USA,04/03/2019,72.4,37.3,55.2,,,0.0,,6.0,,37.1,51.39,Partially cloudy,0,0,0,0,0,0,0,30339
93,,30339, USA,04/04/2019,69.1,44.3,58.8,,,0.1,,15.2,,48.3,55.28,"Rain, Partially cloudy",0,1,1,0,0,2,2,30339
94,,30339, USA,04/05/2019,73.2,54.2,62.5,,,0.3,,10.8,,89.7,83.0,"Rain, Overcast",0,1,2,0,0,3,3,30339
95,,30339, USA,04/06/2019,72.9,57.7,64.2,,,0.0,,8.6,,85.3,80.75,Overcast,0,0,5,0,0,5,5,30339
96,,30339, USA,04/07/2019,79.1,60.3,68.9,,,1.0,,10.5,,62.5,79.35,"Rain, Partially cloudy",0,0,2,0,0,2,2,30339
97,,30339, USA,04/08/2019,74.3,63.6,68.0,,,0.1,,10.6,,63.2,88.39,"Rain, Partially cloudy",0,0,1,0,0,1,1,30339
98,,30339, USA,04/09/2019,73.3,60.5,66.2,,,0.7,,9.1,,76.1,88.72,"Rain, Overcast",0,0,2,0,0,2,2,30339
99,,30339, USA,04/10/2019,81.7,53.5,67.8,,80.6,0.0,,6.7,,11.2,68.17,Clear,0,0,2,0,0,2,2,30339
100,,30339, USA,04/11/2019,81.1,58.4,70.2,,80.0,0.0,,18.0,,46.7,62.52,Partially cloudy,0,2,3,0,1,4,5,30339
101,,30339, USA,04/12/2019,77.5,65.7,71.1,,,0.0,,13.5,,75.6,71.94,Overcast,0,1,1,0,1,1,2,30339
102,,30339, USA,04/13/2019,81.1,60.4,70.0,,80.9,0.0,,13.0,,51.7,70.58,Partially cloudy,0,0,2,1,0,3,3,30339
103,,30339, USA,04/14/2019,77.7,56.4,69.8,,,1.4,,21.1,36.9,72.7,78.73,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
104,,30339, USA,04/15/2019,65.9,44.2,54.5,38.7,,0.0,,17.8,35.6,29.4,53.16,Partially cloudy,0,0,1,0,0,1,1,30339
105,,30339, USA,04/16/2019,75.6,42.3,59.3,,,0.0,,7.9,,16.9,54.79,Clear,0,0,2,0,1,1,2,30339
106,,30339, USA,04/17/2019,79.7,48.8,65.0,,,0.0,,8.1,,42.4,59.15,Partially cloudy,0,0,0,1,0,1,1,30339
107,,30339, USA,04/18/2019,78.9,61.0,70.1,,,0.0,,18.2,,56.2,64.0,Partially cloudy,0,0,0,0,0,0,0,30339
108,,30339, USA,04/19/2019,71.5,46.5,60.9,40.7,,4.4,,16.6,36.7,90.3,87.52,"Rain, Overcast",0,0,2,0,0,2,2,30339
109,,30339, USA,04/20/2019,49.0,42.8,46.0,37.3,,0.3,,17.0,29.8,94.3,85.35,"Rain, Overcast",0,0,0,0,0,0,0,30339
110,,30339, USA,04/21/2019,71.4,41.9,55.7,37.4,,0.0,,15.3,29.8,6.9,59.94,Clear,0,0,0,0,0,0,0,30339
111,,30339, USA,04/22/2019,80.6,44.0,62.0,,79.4,0.0,,7.2,,5.8,57.77,Clear,0,1,1,0,0,2,2,30339
112,,30339, USA,04/23/2019,82.0,51.8,67.7,,80.6,0.0,,10.4,,36.9,59.45,Partially cloudy,0,3,1,0,0,4,4,30339
113,,30339, USA,04/24/2019,82.8,59.9,70.8,,81.2,0.0,,11.9,,33.0,54.93,Partially cloudy,0,2,5,0,0,7,7,30339
114,,30339, USA,04/25/2019,74.3,59.8,66.3,,,0.0,,15.1,,57.4,72.64,Partially cloudy,0,1,1,0,1,1,2,30339
115,,30339, USA,04/26/2019,72.6,59.4,64.8,,,0.1,,20.7,39.6,55.2,62.19,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
116,,30339, USA,04/27/2019,77.5,46.0,63.8,43.4,,0.0,,11.7,,15.8,40.56,Clear,0,0,1,0,1,0,1,30339
117,,30339, USA,04/28/2019,81.2,57.8,69.1,,81.4,0.0,,12.8,,53.2,58.15,Partially cloudy,0,0,1,0,0,1,1,30339
118,,30339, USA,04/29/2019,84.4,59.5,71.9,,83.6,0.0,,8.9,,26.2,66.94,Partially cloudy,0,0,0,0,0,0,0,30339
119,,30339, USA,04/30/2019,84.9,58.6,72.9,,84.8,0.0,,9.7,,27.3,63.96,Partially cloudy,0,0,4,0,0,4,4,30339
120,,30339, USA,05/01/2019,82.2,66.3,73.9,,83.8,0.0,,9.6,,51.2,70.75,Partially cloudy,0,1,1,0,1,1,2,30339
121,,30339, USA,05/02/2019,82.7,65.1,74.2,,81.8,0.0,,10.1,,26.2,62.22,Partially cloudy,0,2,0,0,0,2,2,30339
122,,30339, USA,05/03/2019,82.7,65.0,73.5,,84.3,0.0,,8.4,,54.1,72.15,Partially cloudy,0,0,1,0,1,0,1,30339
123,,30339, USA,05/04/2019,80.2,66.2,71.9,,82.2,0.8,,15.4,,66.3,81.32,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
124,,30339, USA,05/05/2019,77.2,64.2,69.4,,,0.5,,14.7,,81.6,79.75,"Rain, Overcast",0,0,0,0,0,0,0,30339
125,,30339, USA,05/06/2019,80.2,57.0,68.3,,80.0,0.0,,7.4,,51.0,68.0,Partially cloudy,0,1,0,0,0,1,1,30339
126,,30339, USA,05/07/2019,81.9,57.4,70.9,,82.2,0.0,,11.0,,34.6,69.78,Partially cloudy,0,0,0,0,0,0,0,30339
127,,30339, USA,05/08/2019,83.5,63.5,73.3,,83.9,0.0,,13.6,,44.6,71.08,Partially cloudy,0,1,2,0,0,3,3,30339
128,,30339, USA,05/09/2019,79.3,65.2,70.9,,,1.1,,13.0,33.3,63.0,75.5,"Rain, Partially cloudy",0,1,0,0,0,1,1,30339
129,,30339, USA,05/10/2019,82.1,63.2,72.0,,83.6,3.7,,7.2,,68.6,78.94,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
130,,30339, USA,05/11/2019,78.8,67.3,72.0,,,0.4,,9.5,,74.7,85.51,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
131,,30339, USA,05/12/2019,72.4,65.6,67.9,,,1.2,,10.0,,82.7,90.92,"Rain, Overcast",0,0,0,0,0,0,0,30339
132,,30339, USA,05/13/2019,72.3,60.3,66.3,,,0.0,,15.0,,46.5,65.3,Partially cloudy,0,1,1,0,1,1,2,30339
133,,30339, USA,05/14/2019,70.9,49.0,60.6,46.6,,0.0,,12.2,,5.0,60.7,Clear,0,0,5,0,1,4,5,30339
134,,30339, USA,05/15/2019,74.2,49.8,63.5,,,0.0,,6.3,,35.7,59.38,Partially cloudy,0,1,0,0,0,1,1,30339
135,,30339, USA,05/16/2019,84.7,59.9,72.1,,83.8,0.0,,10.0,,64.6,64.26,Partially cloudy,0,0,0,0,0,0,0,30339
136,,30339, USA,05/17/2019,86.9,64.0,75.0,,87.4,0.0,,9.2,,37.7,68.27,Partially cloudy,0,0,3,0,1,2,3,30339
137,,30339, USA,05/18/2019,87.0,62.9,76.0,,87.8,0.0,,11.8,,22.0,66.93,Clear,0,0,0,0,0,0,0,30339
138,,30339, USA,05/19/2019,86.1,65.1,76.4,,85.5,0.0,,12.4,,36.1,62.17,Partially cloudy,0,0,0,0,0,0,0,30339
139,,30339, USA,05/20/2019,85.0,68.9,75.9,,84.8,0.0,,10.9,,52.7,63.62,Partially cloudy,0,3,2,0,1,4,5,30339
140,,30339, USA,05/21/2019,88.8,62.3,76.4,,88.5,0.0,,8.8,,16.7,63.22,Clear,0,0,2,0,0,2,2,30339
141,,30339, USA,05/22/2019,90.5,68.3,80.3,,90.0,0.0,,10.4,,33.2,58.2,Partially cloudy,0,0,2,0,0,2,2,30339
142,,30339, USA,05/23/2019,88.5,71.5,79.8,,90.9,0.0,,8.1,,38.4,65.09,Partially cloudy,0,4,1,0,0,5,5,30339
143,,30339, USA,05/24/2019,91.2,70.1,81.3,,92.8,0.0,,8.7,,29.1,61.86,Partially cloudy,0,1,1,0,0,2,2,30339
144,,30339, USA,05/25/2019,91.7,71.0,81.6,,93.5,0.0,,9.3,,17.9,61.57,Clear,0,0,1,0,0,1,1,30339
145,,30339, USA,05/26/2019,93.1,69.0,81.7,,93.2,0.0,,12.8,,17.3,58.75,Clear,0,0,0,0,0,0,0,30339
146,,30339, USA,05/27/2019,92.4,68.2,81.0,,92.8,0.0,,11.4,,46.1,59.15,Partially cloudy,0,0,0,0,0,0,0,30339
147,,30339, USA,05/28/2019,92.5,69.8,82.2,,91.0,0.0,,13.3,,13.9,56.65,Clear,0,2,0,0,0,2,2,30339
148,,30339, USA,05/29/2019,92.8,68.8,81.6,,91.4,0.0,,12.0,,13.3,54.23,Clear,0,0,3,0,0,3,3,30339
149,,30339, USA,05/30/2019,90.2,72.4,81.2,,89.6,0.0,,15.4,,37.7,54.68,Partially cloudy,0,3,2,0,0,5,5,30339
150,,30339, USA,05/31/2019,86.2,71.7,78.4,,85.7,0.0,,16.9,,47.0,55.43,Partially cloudy,0,1,1,0,0,2,2,30339
151,,30339, USA,06/01/2019,87.1,61.8,75.4,,85.1,0.0,,13.7,,21.6,53.55,Clear,0,0,3,1,1,3,4,30339
152,,30339, USA,06/02/2019,87.8,64.6,74.4,,87.2,0.1,,13.3,32.8,51.3,63.77,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
153,,30339, USA,06/03/2019,87.6,65.3,76.6,,85.7,0.1,,10.9,,37.4,61.06,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
154,,30339, USA,06/04/2019,82.6,68.0,73.3,,83.3,0.0,,9.1,,35.5,58.09,Partially cloudy,0,0,1,0,0,1,1,30339
155,,30339, USA,06/05/2019,81.5,67.6,74.2,,84.6,0.0,,7.1,,55.0,78.41,Partially cloudy,0,0,0,0,0,0,0,30339
156,,30339, USA,06/06/2019,75.4,71.4,73.7,,,0.0,,8.6,,92.4,79.9,Overcast,0,0,2,0,0,2,2,30339
157,,30339, USA,06/07/2019,86.8,69.4,73.7,,91.6,0.8,,12.5,33.7,85.3,86.19,"Rain, Overcast",0,0,4,0,1,3,4,30339
158,,30339, USA,06/08/2019,71.8,67.9,70.0,,,2.5,,11.9,29.8,93.2,95.43,"Rain, Overcast",0,0,0,0,0,0,0,30339
159,,30339, USA,06/09/2019,79.7,69.6,73.3,,,0.1,,10.1,,96.2,87.4,"Rain, Overcast",0,0,0,0,0,0,0,30339
160,,30339, USA,06/10/2019,80.4,71.4,75.6,,83.8,0.2,,10.5,,79.8,83.75,"Rain, Overcast",0,0,3,0,1,2,3,30339
161,,30339, USA,06/11/2019,84.1,64.8,74.9,,86.4,0.2,,13.3,,52.8,67.69,"Rain, Partially cloudy",0,2,3,0,1,4,5,30339
162,,30339, USA,06/12/2019,73.8,65.6,69.0,,,1.4,,13.8,,95.9,77.66,"Rain, Overcast",0,0,1,0,0,1,1,30339
163,,30339, USA,06/13/2019,78.6,64.8,70.7,,,0.0,,16.6,,58.5,65.45,Partially cloudy,0,1,2,0,0,3,3,30339
164,,30339, USA,06/14/2019,80.4,54.6,68.8,,79.3,0.0,,6.6,,11.4,52.79,Clear,0,1,2,0,1,2,3,30339
165,,30339, USA,06/15/2019,84.7,60.5,73.4,,85.4,0.0,,10.4,,33.1,61.64,Partially cloudy,0,0,1,0,0,1,1,30339
166,,30339, USA,06/16/2019,88.4,67.0,78.6,,90.7,0.0,,10.3,,35.7,66.14,Partially cloudy,0,0,0,0,0,0,0,30339
167,,30339, USA,06/17/2019,89.8,70.1,79.5,,92.2,0.0,,9.9,,48.5,68.53,Partially cloudy,0,0,0,0,0,0,0,30339
168,,30339, USA,06/18/2019,81.0,71.6,75.3,,85.5,0.3,,7.3,,62.7,87.14,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
169,,30339, USA,06/19/2019,86.8,70.7,77.8,,91.1,0.0,,11.5,,71.9,76.88,Partially cloudy,0,0,1,0,0,1,1,30339
170,,30339, USA,06/20/2019,86.0,73.3,77.9,,88.6,0.4,,18.6,31.1,40.7,73.92,"Rain, Partially cloudy",0,1,6,14,1,20,21,30339
171,,30339, USA,06/21/2019,90.1,68.8,79.7,,93.9,0.0,,10.7,,21.9,67.52,Clear,0,1,0,0,0,1,1,30339
172,,30339, USA,06/22/2019,88.3,69.6,79.0,,94.3,0.4,,24.2,36.3,49.9,71.04,"Rain, Partially cloudy",0,0,3,0,0,3,3,30339
173,,30339, USA,06/23/2019,87.4,67.6,76.7,,93.2,0.4,,12.2,34.4,53.4,75.26,"Rain, Partially cloudy",0,0,0,0,0,0,0,30339
174,,30339, USA,06/24/2019,87.4,70.7,77.1,,93.7,0.7,,15.3,40.3,53.2,81.58,"Rain, Partially cloudy",0,1,2,0,0,3,3,30339
175,,30339, USA,06/25/2019,85.3,68.1,76.4,,87.5,0.0,,10.7,,47.8,74.05,Partially cloudy,0,0,0,0,0,0,0,30339
176,,30339, USA,06/26/2019,84.9,69.2,77.0,,86.7,0.0,,6.8,,44.0,72.26,Partially cloudy,0,0,1,0,0,1,1,30339
177,,30339, USA,06/27/2019,87.6,71.4,79.0,,90.0,0.0,,8.2,,50.3,69.81,Partially cloudy,0,0,1,0,0,1,1,30339
178,,30339, USA,06/28/2019,89.1,69.4,79.4,,90.1,0.0,,9.8,,35.0,63.04,Partially cloudy,0,2,1,0,0,3,3,30339
179,,30339, USA,06/29/2019,85.9,68.8,77.4,,88.7,0.0,,7.9,,43.7,74.03,Partially cloudy,0,1,2,1,0,4,4,30339
