Date,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
03/03/2018,0,0,1,0,0,1,1,30340
03/04/2018,0,0,2,0,1,1,2,30340
03/05/2018,0,0,1,0,0,1,1,30340
03/06/2018,0,0,1,0,0,1,1,30340
03/07/2018,0,0,0,0,0,0,0,30340
03/08/2018,0,0,0,0,0,0,0,30340
03/09/2018,0,1,3,0,0,4,4,30340
03/10/2018,0,0,1,0,0,1,1,30340
03/11/2018,0,0,0,0,0,0,0,30340
03/12/2018,0,0,1,0,1,0,1,30340
03/13/2018,0,0,2,0,1,1,2,30340
03/14/2018,0,5,2,0,0,7,7,30340
03/15/2018,0,0,1,0,0,1,1,30340
03/16/2018,0,0,0,0,0,0,0,30340
03/17/2018,0,0,1,0,0,1,1,30340
03/18/2018,0,0,0,0,0,0,0,30340
03/19/2018,0,0,0,0,0,0,0,30340
03/20/2018,0,0,2,0,1,1,2,30340
03/21/2018,0,1,2,0,0,3,3,30340
03/22/2018,0,0,0,0,0,0,0,30340
03/23/2018,0,0,0,0,0,0,0,30340
03/24/2018,0,0,0,0,0,0,0,30340
03/25/2018,0,0,1,0,0,1,1,30340
03/26/2018,0,0,0,0,0,0,0,30340
03/27/2018,0,1,2,0,1,2,3,30340
03/28/2018,0,0,1,0,0,1,1,30340
03/29/2018,0,0,0,0,0,0,0,30340
03/30/2018,0,0,1,0,0,1,1,30340
03/31/2018,0,0,0,0,0,0,0,30340
04/01/2018,0,0,1,0,0,1,1,30340
04/02/2018,0,0,1,0,0,1,1,30340
04/03/2018,0,0,1,0,0,1,1,30340
04/04/2018,0,1,2,0,0,3,3,30340
04/05/2018,0,0,0,0,0,0,0,30340
04/06/2018,0,0,1,0,0,1,1,30340
04/07/2018,0,0,0,0,0,0,0,30340
04/08/2018,0,0,0,0,0,0,0,30340
04/09/2018,0,0,2,0,1,1,2,30340
04/10/2018,0,0,2,0,1,1,2,30340
04/11/2018,0,0,0,0,0,0,0,30340
04/12/2018,0,0,3,0,0,3,3,30340
04/13/2018,0,0,1,0,0,1,1,30340
04/14/2018,0,0,1,0,0,1,1,30340
04/15/2018,0,0,1,0,0,1,1,30340
04/16/2018,0,0,0,0,0,0,0,30340
04/17/2018,0,0,0,0,0,0,0,30340
04/18/2018,0,1,2,0,0,3,3,30340
04/19/2018,0,0,2,0,1,1,2,30340
04/20/2018,0,1,0,0,0,1,1,30340
04/21/2018,0,0,3,0,1,2,3,30340
04/22/2018,0,0,3,0,1,2,3,30340
04/23/2018,0,0,0,3,0,3,3,30340
04/24/2018,0,3,0,0,0,3,3,30340
04/25/2018,0,0,0,0,0,0,0,30340
04/26/2018,0,1,0,0,0,1,1,30340
04/27/2018,0,0,1,0,0,1,1,30340
04/28/2018,0,0,1,0,0,1,1,30340
04/29/2018,0,0,0,0,0,0,0,30340
04/30/2018,0,0,0,0,0,0,0,30340
05/01/2018,0,0,1,0,0,1,1,30340
05/02/2018,0,0,1,0,0,1,1,30340
05/03/2018,0,0,0,0,0,0,0,30340
05/04/2018,0,1,1,0,1,1,2,30340
05/05/2018,0,0,0,0,0,0,0,30340
05/06/2018,0,0,1,0,0,1,1,30340
05/07/2018,0,0,1,0,0,1,1,30340
05/08/2018,0,0,0,0,0,0,0,30340
05/09/2018,0,0,0,0,0,0,0,30340
05/10/2018,0,0,0,0,0,0,0,30340
05/11/2018,0,1,1,0,0,2,2,30340
05/12/2018,0,0,2,0,0,2,2,30340
05/13/2018,0,0,0,0,0,0,0,30340
05/14/2018,0,0,0,0,0,0,0,30340
05/15/2018,0,1,0,0,0,1,1,30340
05/16/2018,0,0,5,0,0,5,5,30340
05/17/2018,0,0,0,0,0,0,0,30340
05/18/2018,0,0,1,0,0,1,1,30340
05/19/2018,0,0,0,0,0,0,0,30340
05/20/2018,0,0,0,1,0,1,1,30340
05/21/2018,0,0,0,0,0,0,0,30340
05/22/2018,0,0,0,0,0,0,0,30340
05/23/2018,0,7,0,0,0,7,7,30340
05/24/2018,0,0,1,2,0,3,3,30340
05/25/2018,0,1,2,1,0,4,4,30340
05/26/2018,0,0,0,0,0,0,0,30340
05/27/2018,0,0,0,0,0,0,0,30340
05/28/2018,0,0,1,0,0,1,1,30340
05/29/2018,0,0,1,0,0,1,1,30340
05/30/2018,0,0,2,0,1,1,2,30340
05/31/2018,0,0,0,0,0,0,0,30340
06/01/2018,0,1,1,0,0,2,2,30340
06/02/2018,0,0,2,0,0,2,2,30340
06/03/2018,0,0,1,0,0,1,1,30340
06/04/2018,0,0,2,0,2,0,2,30340
06/05/2018,0,1,3,0,0,4,4,30340
06/06/2018,0,0,2,0,0,2,2,30340
06/07/2018,0,0,0,0,0,0,0,30340
06/08/2018,0,0,0,0,0,0,0,30340
06/09/2018,0,0,0,0,0,0,0,30340
06/10/2018,0,0,1,0,0,1,1,30340
06/11/2018,0,0,0,0,0,0,0,30340
06/12/2018,0,0,2,0,1,1,2,30340
06/13/2018,0,0,2,0,1,1,2,30340
06/14/2018,0,0,1,0,0,1,1,30340
06/15/2018,0,0,1,0,1,0,1,30340
06/16/2018,0,0,0,0,0,0,0,30340
06/17/2018,0,0,1,0,0,1,1,30340
06/18/2018,0,1,4,0,1,4,5,30340
06/19/2018,0,1,0,0,0,1,1,30340
06/20/2018,0,0,0,0,0,0,0,30340
06/21/2018,0,0,0,0,0,0,0,30340
06/22/2018,0,0,1,0,0,1,1,30340
06/23/2018,0,0,0,0,0,0,0,30340
06/24/2018,0,0,0,0,0,0,0,30340
06/25/2018,0,0,0,0,0,0,0,30340
06/26/2018,0,0,0,0,0,0,0,30340
06/27/2018,0,0,0,0,0,0,0,30340
06/28/2018,0,1,0,0,0,1,1,30340
06/29/2018,0,0,1,0,0,1,1,30340
06/30/2018,0,0,0,0,0,0,0,30340
07/01/2018,0,0,0,0,0,0,0,30340
07/02/2018,0,0,0,0,0,0,0,30340
07/03/2018,0,0,0,0,0,0,0,30340
07/04/2018,0,0,0,0,0,0,0,30340
07/05/2018,0,0,0,0,0,0,0,30340
07/06/2018,0,0,0,0,0,0,0,30340
07/07/2018,0,0,0,0,0,0,0,30340
07/08/2018,0,0,0,0,0,0,0,30340
07/09/2018,0,0,0,0,0,0,0,30340
07/10/2018,0,0,2,0,1,1,2,30340
07/11/2018,0,1,6,0,0,7,7,30340
07/12/2018,0,1,0,0,0,1,1,30340
07/13/2018,0,0,0,0,0,0,0,30340
07/14/2018,0,0,1,0,0,1,1,30340
07/15/2018,0,0,0,0,0,0,0,30340
07/16/2018,0,1,4,0,0,5,5,30340
07/17/2018,0,0,3,0,0,3,3,30340
07/18/2018,0,0,0,0,0,0,0,30340
07/19/2018,0,0,1,0,0,1,1,30340
07/20/2018,0,0,0,0,0,0,0,30340
07/21/2018,0,0,4,0,1,3,4,30340
07/22/2018,0,0,0,0,0,0,0,30340
07/23/2018,0,1,0,0,0,1,1,30340
07/24/2018,0,0,0,0,0,0,0,30340
07/25/2018,0,0,1,0,1,0,1,30340
07/26/2018,0,0,1,0,0,1,1,30340
07/27/2018,0,0,0,0,0,0,0,30340
07/28/2018,0,0,0,0,0,0,0,30340
07/29/2018,0,0,0,0,0,0,0,30340
07/30/2018,0,0,3,0,0,3,3,30340
07/31/2018,0,0,0,0,0,0,0,30340
08/01/2018,0,0,1,0,0,1,1,30340
08/02/2018,0,0,2,0,0,2,2,30340
08/03/2018,0,0,0,0,0,0,0,30340
08/04/2018,0,0,0,0,0,0,0,30340
08/05/2018,0,0,0,0,0,0,0,30340
08/06/2018,0,1,1,0,0,2,2,30340
08/07/2018,0,8,3,0,1,10,11,30340
08/08/2018,0,0,8,0,0,8,8,30340
08/09/2018,0,0,7,0,0,7,7,30340
08/10/2018,0,1,2,0,1,2,3,30340
08/11/2018,0,0,1,0,1,0,1,30340
08/12/2018,0,0,2,0,0,2,2,30340
08/13/2018,0,0,1,0,0,1,1,30340
08/14/2018,0,0,1,0,1,0,1,30340
08/15/2018,0,0,0,0,0,0,0,30340
08/16/2018,0,0,1,0,0,1,1,30340
08/17/2018,0,0,0,0,0,0,0,30340
08/18/2018,0,0,1,0,1,0,1,30340
08/19/2018,0,0,2,0,0,2,2,30340
08/20/2018,0,0,0,0,0,0,0,30340
08/21/2018,0,4,3,0,0,7,7,30340
08/22/2018,0,4,3,0,0,7,7,30340
08/23/2018,0,0,0,0,0,0,0,30340
08/24/2018,0,1,0,0,0,1,1,30340
08/25/2018,0,0,0,0,0,0,0,30340
08/26/2018,0,0,1,0,1,0,1,30340
08/27/2018,0,2,3,0,0,5,5,30340
08/28/2018,0,1,1,0,0,2,2,30340
08/29/2018,0,0,3,0,1,2,3,30340
08/30/2018,0,0,1,0,0,1,1,30340
08/31/2018,0,0,0,8,0,8,8,30340
09/01/2018,0,0,0,0,0,0,0,30340
09/02/2018,0,0,0,0,0,0,0,30340
09/03/2018,0,0,0,0,0,0,0,30340
09/04/2018,0,0,0,0,0,0,0,30340
09/05/2018,0,0,0,0,0,0,0,30340
09/06/2018,0,0,0,0,0,0,0,30340
09/07/2018,0,0,0,0,0,0,0,30340
09/08/2018,0,0,0,1,0,1,1,30340
09/09/2018,0,0,1,0,0,1,1,30340
09/10/2018,0,0,2,0,1,1,2,30340
09/11/2018,0,0,0,0,0,0,0,30340
09/12/2018,0,1,2,0,1,2,3,30340
09/13/2018,0,0,1,0,0,1,1,30340
09/14/2018,0,0,1,0,0,1,1,30340
09/15/2018,0,0,0,0,0,0,0,30340
09/16/2018,0,0,0,0,0,0,0,30340
09/17/2018,0,0,0,0,0,0,0,30340
09/18/2018,0,0,1,0,0,1,1,30340
09/19/2018,0,0,2,0,1,1,2,30340
09/20/2018,0,0,0,0,0,0,0,30340
09/21/2018,0,3,0,0,1,2,3,30340
09/22/2018,0,0,0,0,0,0,0,30340
09/23/2018,0,0,0,1,0,1,1,30340
09/24/2018,0,1,1,0,0,2,2,30340
09/25/2018,0,2,2,0,0,4,4,30340
09/26/2018,0,0,0,0,0,0,0,30340
09/27/2018,0,0,1,0,0,1,1,30340
09/28/2018,0,4,3,0,0,7,7,30340
09/29/2018,0,0,1,0,0,1,1,30340
09/30/2018,0,0,1,0,1,0,1,30340
10/01/2018,0,0,1,0,0,1,1,30340
10/02/2018,0,0,0,0,0,0,0,30340
10/03/2018,0,8,1,0,0,9,9,30340
10/04/2018,0,0,2,0,0,2,2,30340
10/05/2018,0,0,1,0,0,1,1,30340
10/06/2018,0,0,2,0,0,2,2,30340
10/07/2018,0,0,4,0,2,2,4,30340
10/08/2018,0,0,0,0,0,0,0,30340
10/09/2018,0,1,1,0,1,1,2,30340
10/10/2018,0,0,1,0,0,1,1,30340
10/11/2018,0,0,0,0,0,0,0,30340
10/12/2018,0,0,1,0,0,1,1,30340
10/13/2018,0,0,1,0,0,1,1,30340
10/14/2018,0,0,2,1,0,3,3,30340
10/15/2018,0,0,3,0,0,3,3,30340
10/16/2018,0,0,2,0,2,0,2,30340
10/17/2018,0,1,1,0,1,1,2,30340
10/18/2018,0,0,4,0,1,3,4,30340
10/19/2018,0,1,1,0,1,1,2,30340
10/20/2018,0,0,5,0,0,5,5,30340
10/21/2018,0,0,1,0,0,1,1,30340
10/22/2018,0,0,0,0,0,0,0,30340
10/23/2018,0,0,1,0,0,1,1,30340
10/24/2018,0,0,0,0,0,0,0,30340
10/25/2018,0,1,0,0,0,1,1,30340
10/26/2018,0,0,0,0,0,0,0,30340
10/27/2018,0,5,0,0,0,5,5,30340
10/28/2018,0,3,0,0,0,3,3,30340
10/29/2018,0,2,2,0,0,4,4,30340
10/30/2018,0,1,1,0,1,1,2,30340
10/31/2018,0,0,1,0,0,1,1,30340
11/01/2018,0,0,0,0,0,0,0,30340
11/02/2018,0,3,1,0,0,4,4,30340
11/03/2018,0,0,0,0,0,0,0,30340
11/04/2018,0,0,0,0,0,0,0,30340
11/05/2018,0,0,0,0,0,0,0,30340
11/06/2018,0,0,0,0,0,0,0,30340
11/07/2018,0,0,0,0,0,0,0,30340
11/08/2018,0,7,0,0,0,7,7,30340
11/09/2018,0,5,4,3,0,12,12,30340
11/10/2018,0,0,1,0,0,1,1,30340
11/11/2018,0,0,0,0,0,0,0,30340
11/12/2018,0,0,3,0,0,3,3,30340
11/13/2018,0,0,1,0,0,1,1,30340
11/14/2018,0,0,6,0,0,6,6,30340
11/15/2018,0,1,0,0,0,1,1,30340
11/16/2018,0,1,0,0,0,1,1,30340
11/17/2018,0,1,2,0,2,1,3,30340
11/18/2018,0,0,0,0,0,0,0,30340
11/19/2018,0,0,0,0,0,0,0,30340
11/20/2018,0,0,1,0,1,0,1,30340
11/21/2018,0,0,1,1,1,1,2,30340
11/22/2018,0,4,1,0,0,5,5,30340
11/23/2018,0,0,0,0,0,0,0,30340
11/24/2018,0,0,3,0,1,2,3,30340
11/25/2018,0,0,0,0,0,0,0,30340
11/26/2018,0,0,1,0,0,1,1,30340
11/27/2018,0,2,1,0,0,3,3,30340
11/28/2018,0,0,1,1,0,2,2,30340
11/29/2018,0,0,0,0,0,0,0,30340
11/30/2018,0,0,1,0,0,1,1,30340
12/01/2018,0,0,0,0,0,0,0,30340
12/02/2018,0,0,0,0,0,0,0,30340
12/03/2018,0,0,2,0,1,1,2,30340
12/04/2018,0,1,0,0,0,1,1,30340
12/05/2018,0,0,1,0,0,1,1,30340
12/06/2018,0,0,2,0,0,2,2,30340
12/07/2018,0,1,1,0,0,2,2,30340
12/08/2018,0,0,1,0,0,1,1,30340
12/09/2018,0,0,2,0,0,2,2,30340
12/10/2018,0,0,1,0,0,1,1,30340
12/11/2018,0,0,1,0,0,1,1,30340
12/12/2018,0,2,0,0,0,2,2,30340
12/13/2018,0,0,0,0,0,0,0,30340
12/14/2018,0,0,1,0,0,1,1,30340
12/15/2018,0,0,1,1,0,2,2,30340
12/16/2018,0,0,6,3,1,8,9,30340
12/17/2018,0,1,2,0,0,3,3,30340
12/18/2018,0,0,0,0,0,0,0,30340
12/19/2018,0,1,2,0,0,3,3,30340
12/20/2018,0,0,0,0,0,0,0,30340
12/21/2018,0,1,1,0,0,2,2,30340
12/22/2018,0,0,0,0,0,0,0,30340
12/23/2018,0,0,2,0,1,1,2,30340
12/24/2018,0,1,0,0,0,1,1,30340
12/25/2018,0,0,0,0,0,0,0,30340
12/26/2018,0,0,0,0,0,0,0,30340
12/27/2018,0,0,1,0,0,1,1,30340
12/28/2018,0,12,5,0,0,17,17,30340
12/29/2018,0,0,1,0,0,1,1,30340
12/30/2018,0,2,0,0,0,2,2,30340
12/31/2018,0,0,1,1,0,2,2,30340
01/01/2019,0,0,1,0,0,1,1,30340
01/02/2019,0,0,2,0,0,2,2,30340
01/03/2019,0,0,2,0,0,2,2,30340
01/04/2019,0,5,1,0,0,6,6,30340
01/05/2019,0,0,1,0,0,1,1,30340
01/06/2019,0,0,0,0,0,0,0,30340
01/07/2019,0,0,0,0,0,0,0,30340
01/08/2019,0,0,0,0,0,0,0,30340
01/09/2019,0,0,1,0,0,1,1,30340
01/10/2019,0,0,3,0,0,3,3,30340
01/11/2019,0,2,1,0,0,3,3,30340
01/12/2019,0,0,0,0,0,0,0,30340
01/13/2019,0,0,0,0,0,0,0,30340
01/14/2019,0,2,0,0,0,2,2,30340
01/15/2019,0,0,1,0,0,1,1,30340
01/16/2019,0,1,1,0,0,2,2,30340
01/17/2019,0,3,0,0,0,3,3,30340
01/18/2019,0,1,0,0,0,1,1,30340
01/19/2019,0,0,0,0,0,0,0,30340
01/20/2019,0,0,0,0,0,0,0,30340
01/21/2019,0,0,0,0,0,0,0,30340
01/22/2019,0,0,1,0,0,1,1,30340
01/23/2019,0,1,0,0,0,1,1,30340
01/24/2019,0,5,1,0,0,6,6,30340
01/25/2019,0,1,0,0,0,1,1,30340
01/26/2019,0,0,1,0,1,0,1,30340
01/27/2019,0,0,0,0,0,0,0,30340
01/28/2019,0,0,0,0,0,0,0,30340
01/29/2019,0,0,0,0,0,0,0,30340
01/30/2019,0,0,0,0,0,0,0,30340
01/31/2019,0,0,0,0,0,0,0,30340
02/01/2019,0,0,1,0,0,1,1,30340
02/02/2019,0,0,0,0,0,0,0,30340
02/03/2019,0,0,0,0,0,0,0,30340
02/04/2019,0,5,0,0,0,5,5,30340
02/05/2019,0,1,4,0,2,3,5,30340
02/06/2019,0,0,1,0,0,1,1,30340
02/07/2019,0,0,0,0,0,0,0,30340
02/08/2019,0,0,1,0,0,1,1,30340
02/09/2019,0,0,5,0,0,5,5,30340
02/10/2019,0,1,1,0,0,2,2,30340
02/11/2019,0,5,1,0,0,6,6,30340
02/12/2019,0,1,2,0,0,3,3,30340
02/13/2019,0,0,0,0,0,0,0,30340
02/14/2019,0,2,0,0,0,2,2,30340
02/15/2019,0,1,0,0,0,1,1,30340
02/16/2019,0,1,1,0,0,2,2,30340
02/17/2019,0,0,0,0,0,0,0,30340
02/18/2019,0,0,1,0,0,1,1,30340
02/19/2019,0,0,3,0,0,3,3,30340
02/20/2019,0,0,0,0,0,0,0,30340
02/21/2019,0,0,0,0,0,0,0,30340
02/22/2019,0,5,1,0,0,6,6,30340
02/23/2019,0,0,0,0,0,0,0,30340
02/24/2019,0,0,0,0,0,0,0,30340
02/25/2019,0,0,0,0,0,0,0,30340
02/26/2019,0,0,0,0,0,0,0,30340
02/27/2019,0,2,0,0,0,2,2,30340
02/28/2019,0,0,0,0,0,0,0,30340
03/01/2019,0,0,0,0,0,0,0,30340
03/02/2019,0,0,0,0,0,0,0,30340
03/03/2019,0,0,0,0,0,0,0,30340
03/04/2019,0,0,0,0,0,0,0,30340
03/05/2019,0,0,0,0,0,0,0,30340
03/06/2019,0,4,1,0,0,5,5,30340
03/07/2019,0,0,0,0,0,0,0,30340
03/08/2019,0,0,1,0,0,1,1,30340
03/09/2019,0,0,0,3,0,3,3,30340
03/10/2019,0,0,0,0,0,0,0,30340
03/11/2019,0,0,0,0,0,0,0,30340
03/12/2019,0,0,1,0,0,1,1,30340
03/13/2019,0,1,1,0,0,2,2,30340
03/14/2019,0,0,2,0,0,2,2,30340
03/15/2019,0,6,5,0,0,11,11,30340
03/16/2019,0,0,0,0,0,0,0,30340
03/17/2019,0,0,0,0,0,0,0,30340
03/18/2019,0,0,0,0,0,0,0,30340
03/19/2019,0,0,0,0,0,0,0,30340
03/20/2019,0,5,0,0,0,5,5,30340
03/21/2019,0,0,0,0,0,0,0,30340
03/22/2019,0,1,1,0,0,2,2,30340
03/23/2019,0,0,0,0,0,0,0,30340
03/24/2019,0,0,0,0,0,0,0,30340
03/25/2019,0,1,1,0,0,2,2,30340
03/26/2019,0,0,0,0,0,0,0,30340
03/27/2019,0,0,0,0,0,0,0,30340
03/28/2019,0,1,1,1,0,3,3,30340
03/29/2019,0,0,0,0,0,0,0,30340
03/30/2019,0,0,0,0,0,0,0,30340
03/31/2019,0,0,3,0,0,3,3,30340
04/01/2019,0,0,1,0,0,1,1,30340
04/02/2019,0,0,0,0,0,0,0,30340
04/03/2019,0,0,0,0,0,0,0,30340
04/04/2019,0,0,0,0,0,0,0,30340
04/05/2019,0,0,0,0,0,0,0,30340
04/06/2019,0,0,0,0,0,0,0,30340
04/07/2019,0,0,3,0,0,3,3,30340
04/08/2019,0,6,1,1,0,8,8,30340
04/09/2019,0,0,0,0,0,0,0,30340
04/10/2019,0,1,0,0,0,1,1,30340
04/11/2019,0,0,1,0,0,1,1,30340
04/12/2019,0,0,0,0,0,0,0,30340
04/13/2019,0,0,0,0,0,0,0,30340
04/14/2019,0,0,0,0,0,0,0,30340
04/15/2019,0,1,2,0,0,3,3,30340
04/16/2019,0,1,2,0,0,3,3,30340
04/17/2019,0,0,0,0,0,0,0,30340
04/18/2019,0,0,0,0,0,0,0,30340
04/19/2019,0,0,0,0,0,0,0,30340
04/20/2019,0,0,1,0,0,1,1,30340
04/21/2019,0,0,1,0,0,1,1,30340
04/22/2019,0,0,0,0,0,0,0,30340
04/23/2019,0,0,0,0,0,0,0,30340
04/24/2019,0,0,3,0,0,3,3,30340
04/25/2019,0,0,1,1,0,2,2,30340
04/26/2019,0,0,1,0,0,1,1,30340
04/27/2019,0,0,2,0,0,2,2,30340
04/28/2019,0,0,2,0,0,2,2,30340
04/29/2019,0,0,1,0,0,1,1,30340
04/30/2019,0,0,1,3,0,4,4,30340
05/01/2019,0,0,2,0,0,2,2,30340
05/02/2019,0,0,1,0,0,1,1,30340
05/03/2019,0,1,0,0,0,1,1,30340
05/04/2019,0,0,1,0,0,1,1,30340
05/05/2019,0,0,1,0,0,1,1,30340
05/06/2019,0,0,2,0,0,2,2,30340
05/07/2019,0,0,0,0,0,0,0,30340
05/08/2019,0,0,1,0,0,1,1,30340
05/09/2019,0,0,0,0,0,0,0,30340
05/10/2019,0,0,0,0,0,0,0,30340
05/11/2019,0,0,2,0,0,2,2,30340
05/12/2019,0,4,3,0,1,6,7,30340
05/13/2019,0,0,0,0,0,0,0,30340
05/14/2019,0,0,1,0,0,1,1,30340
05/15/2019,0,0,0,0,0,0,0,30340
05/16/2019,0,0,0,0,0,0,0,30340
05/17/2019,0,0,0,0,0,0,0,30340
05/18/2019,0,0,2,0,0,2,2,30340
05/19/2019,0,0,0,0,0,0,0,30340
05/20/2019,0,0,3,0,0,3,3,30340
05/21/2019,0,0,0,0,0,0,0,30340
05/22/2019,0,0,1,0,0,1,1,30340
05/23/2019,0,1,3,0,0,4,4,30340
05/24/2019,0,0,0,0,0,0,0,30340
05/25/2019,0,0,0,0,0,0,0,30340
05/26/2019,0,0,0,1,1,0,1,30340
05/27/2019,0,0,0,0,0,0,0,30340
05/28/2019,0,0,1,0,1,0,1,30340
05/29/2019,0,0,0,0,0,0,0,30340
05/30/2019,0,0,0,0,0,0,0,30340
05/31/2019,0,0,2,0,0,2,2,30340
06/01/2019,0,0,1,0,0,1,1,30340
06/02/2019,0,0,1,0,0,1,1,30340
06/03/2019,0,0,1,0,0,1,1,30340
06/04/2019,0,1,2,0,0,3,3,30340
06/05/2019,0,0,0,0,0,0,0,30340
06/06/2019,0,0,0,0,0,0,0,30340
06/07/2019,0,2,1,0,0,3,3,30340
06/08/2019,0,0,1,0,0,1,1,30340
06/09/2019,0,0,1,0,0,1,1,30340
06/10/2019,0,1,1,0,0,2,2,30340
06/11/2019,0,0,2,0,0,2,2,30340
06/12/2019,0,0,1,0,0,1,1,30340
06/13/2019,0,0,0,0,0,0,0,30340
06/14/2019,0,0,0,0,0,0,0,30340
06/15/2019,0,0,1,0,0,1,1,30340
06/16/2019,0,0,1,0,1,0,1,30340
06/17/2019,0,1,1,0,0,2,2,30340
06/18/2019,0,0,0,0,0,0,0,30340
06/19/2019,0,0,0,0,0,0,0,30340
06/20/2019,0,1,0,0,0,1,1,30340
06/21/2019,0,3,4,0,0,7,7,30340
06/22/2019,0,0,1,0,0,1,1,30340
06/23/2019,0,0,1,0,0,1,1,30340
06/24/2019,0,0,0,0,0,0,0,30340
06/25/2019,0,0,1,0,0,1,1,30340
06/26/2019,0,0,1,0,0,1,1,30340
06/27/2019,0,0,0,0,0,0,0,30340
06/28/2019,0,0,1,0,0,1,1,30340
06/29/2019,0,0,0,1,0,1,1,30340
06/30/2019,0,0,1,0,0,1,1,30340
07/01/2019,0,0,1,0,0,1,1,30340
07/02/2019,0,0,0,0,0,0,0,30340
07/03/2019,0,0,1,0,0,1,1,30340
07/04/2019,0,0,0,0,0,0,0,30340
07/05/2019,0,1,0,0,0,1,1,30340
07/06/2019,0,0,0,0,0,0,0,30340
07/07/2019,0,0,0,0,0,0,0,30340
07/08/2019,0,0,3,0,1,2,3,30340
07/09/2019,0,1,2,0,1,2,3,30340
07/10/2019,0,1,2,0,0,3,3,30340
07/11/2019,0,0,2,0,1,1,2,30340
07/12/2019,0,1,2,0,0,3,3,30340
07/13/2019,0,0,1,0,0,1,1,30340
07/14/2019,0,0,0,0,0,0,0,30340
07/15/2019,0,0,1,1,0,2,2,30340
07/16/2019,0,0,1,0,0,1,1,30340
07/17/2019,0,0,1,0,0,1,1,30340
07/18/2019,0,0,0,0,0,0,0,30340
07/19/2019,0,0,0,0,0,0,0,30340
07/20/2019,0,0,1,0,0,1,1,30340
07/21/2019,0,0,0,18,0,18,18,30340
07/22/2019,0,0,1,0,0,1,1,30340
07/23/2019,0,0,0,0,0,0,0,30340
07/24/2019,0,0,3,0,0,3,3,30340
07/25/2019,0,0,4,2,1,5,6,30340
07/26/2019,0,0,1,0,0,1,1,30340
07/27/2019,0,0,1,0,0,1,1,30340
07/28/2019,0,1,0,0,0,1,1,30340
07/29/2019,0,0,1,0,0,1,1,30340
07/30/2019,0,1,1,0,0,2,2,30340
07/31/2019,0,0,12,0,3,9,12,30340
08/01/2019,0,2,1,0,0,3,3,30340
