,Location,Address,Country,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Date,30340_Accidents
74,,30340, USA,2019-03-16,51.2,41.1,46.3,35.0,,0.0,,21.5,,2.8,47.72,Clear,03/16/2019,
75,,30340, USA,2019-03-17,61.3,38.4,49.0,34.9,,0.0,,12.6,,2.3,40.4,Clear,03/17/2019,
76,,30340, USA,2019-03-18,57.9,36.5,48.1,36.6,,0.0,,17.2,,2.1,40.17,Clear,03/18/2019,
77,,30340, USA,2019-03-19,57.0,34.2,45.5,32.2,,0.0,,11.5,,1.6,38.84,Clear,03/19/2019,
78,,30340, USA,2019-03-20,61.1,32.1,46.2,44.8,,0.0,,6.6,,0.0,50.26,Clear,03/20/2019,5.0
79,,30340, USA,2019-03-21,58.9,39.1,50.1,40.7,,0.0,,18.5,35.6,42.8,56.73,Partially cloudy,03/21/2019,
80,,30340, USA,2019-03-22,64.2,39.0,51.2,32.8,,0.0,,22.5,36.7,0.1,46.41,Clear,03/22/2019,2.0
81,,30340, USA,2019-03-23,70.9,37.4,54.9,35.2,,0.0,,10.3,,1.8,39.42,Clear,03/23/2019,
82,,30340, USA,2019-03-24,72.0,38.0,55.8,,,0.0,,12.4,,6.9,51.31,Clear,03/24/2019,
83,,30340, USA,2019-03-25,65.0,50.2,57.5,,,0.5,,9.0,,63.8,73.56,"Rain, Partially cloudy",03/25/2019,2.0
84,,30340, USA,2019-03-26,61.1,48.0,53.9,42.5,,0.4,,13.5,,68.8,80.67,"Rain, Partially cloudy",03/26/2019,
85,,30340, USA,2019-03-27,60.3,45.0,52.3,41.8,,0.0,,10.3,,32.4,56.05,Partially cloudy,03/27/2019,
86,,30340, USA,2019-03-28,66.1,37.1,51.0,43.9,,0.0,,6.9,,1.4,50.1,Clear,03/28/2019,3.0
87,,30340, USA,2019-03-29,70.2,42.2,57.0,,,0.0,,12.3,,7.2,57.57,Clear,03/29/2019,
88,,30340, USA,2019-03-30,75.0,52.3,63.0,,,0.0,,15.7,,27.8,59.23,Partially cloudy,03/30/2019,
89,,30340, USA,2019-03-31,68.2,42.2,51.3,35.3,,0.1,,18.2,34.4,56.4,61.75,"Rain, Partially cloudy",03/31/2019,3.0
90,,30340, USA,2019-04-01,59.3,32.2,46.8,29.2,,0.0,,13.5,,1.2,41.34,Clear,04/01/2019,1.0
91,,30340, USA,2019-04-02,61.0,44.1,51.1,40.0,,0.0,,12.5,,46.7,40.68,Partially cloudy,04/02/2019,
92,,30340, USA,2019-04-03,71.1,36.0,54.4,,,0.0,,5.7,,2.4,52.45,Clear,04/03/2019,
93,,30340, USA,2019-04-04,68.2,43.1,57.8,,,0.1,,10.4,,19.9,55.21,"Rain, Clear",04/04/2019,
94,,30340, USA,2019-04-05,74.0,53.1,62.1,,,0.2,,9.2,,79.4,82.29,"Rain, Overcast",04/05/2019,
95,,30340, USA,2019-04-06,72.0,57.0,63.3,,,0.0,,8.1,,81.0,81.2,Overcast,04/06/2019,
96,,30340, USA,2019-04-07,78.3,59.2,67.8,,,1.3,,14.5,,35.9,81.22,"Rain, Partially cloudy",04/07/2019,3.0
97,,30340, USA,2019-04-08,73.2,61.3,67.3,,,0.0,,14.6,,64.3,88.05,Partially cloudy,04/08/2019,8.0
98,,30340, USA,2019-04-09,73.2,59.2,65.8,,,1.1,,10.7,,58.5,87.54,"Rain, Partially cloudy",04/09/2019,
99,,30340, USA,2019-04-10,80.9,53.9,67.0,,80.1,0.0,,6.7,,1.9,67.88,Clear,04/10/2019,1.0
100,,30340, USA,2019-04-11,80.1,57.8,69.4,,79.5,0.0,,12.9,,19.2,64.2,Clear,04/11/2019,1.0
101,,30340, USA,2019-04-12,76.0,63.1,69.8,,,0.1,,13.7,,61.3,75.43,"Rain, Partially cloudy",04/12/2019,
102,,30340, USA,2019-04-13,80.0,58.1,68.7,,,0.0,,13.4,,32.7,73.0,Partially cloudy,04/13/2019,
103,,30340, USA,2019-04-14,76.0,56.1,69.0,,,1.3,,24.9,35.5,79.9,80.13,"Rain, Overcast",04/14/2019,
104,,30340, USA,2019-04-15,64.3,44.0,54.0,37.7,,0.0,,19.5,35.6,29.1,53.5,Partially cloudy,04/15/2019,3.0
105,,30340, USA,2019-04-16,74.2,41.2,57.6,40.8,,0.0,,8.0,,1.1,58.73,Clear,04/16/2019,3.0
106,,30340, USA,2019-04-17,79.1,47.2,63.7,,,0.0,,10.0,,2.7,62.39,Clear,04/17/2019,
107,,30340, USA,2019-04-18,77.2,59.3,68.4,,,0.0,,14.2,,42.9,67.31,Partially cloudy,04/18/2019,
108,,30340, USA,2019-04-19,70.2,46.2,60.7,39.6,,4.3,,22.2,36.7,98.1,88.07,"Rain, Overcast",04/19/2019,
109,,30340, USA,2019-04-20,48.1,42.2,45.5,35.9,,0.1,,14.9,29.8,97.0,85.37,"Rain, Overcast",04/20/2019,1.0
110,,30340, USA,2019-04-21,69.4,42.1,54.8,38.8,,0.0,,17.1,29.8,9.8,62.56,Clear,04/21/2019,1.0
111,,30340, USA,2019-04-22,80.0,43.2,61.1,,,0.0,,6.9,,0.4,59.94,Clear,04/22/2019,
112,,30340, USA,2019-04-23,81.0,50.2,66.5,,80.1,0.0,,11.3,,2.4,62.87,Clear,04/23/2019,
113,,30340, USA,2019-04-24,81.0,58.0,69.5,,80.3,0.0,,12.7,,2.1,56.56,Clear,04/24/2019,3.0
114,,30340, USA,2019-04-25,73.2,60.1,66.3,,,0.0,,15.8,,20.5,73.28,Clear,04/25/2019,2.0
115,,30340, USA,2019-04-26,71.9,59.1,64.4,,,0.0,,26.1,36.8,55.6,61.7,Partially cloudy,04/26/2019,1.0
116,,30340, USA,2019-04-27,76.0,46.9,62.8,44.9,,0.0,,12.5,,1.0,41.94,Clear,04/27/2019,2.0
117,,30340, USA,2019-04-28,80.1,56.9,68.4,,80.6,0.0,,13.7,,22.9,58.29,Clear,04/28/2019,2.0
118,,30340, USA,2019-04-29,83.1,58.0,70.2,,82.8,0.0,,12.3,,11.0,70.66,Clear,04/29/2019,1.0
119,,30340, USA,2019-04-30,84.0,57.9,71.6,,84.3,0.0,,8.1,,6.4,67.15,Clear,04/30/2019,4.0
120,,30340, USA,2019-05-01,81.0,63.1,72.4,,82.6,0.0,,10.1,,26.0,72.96,Partially cloudy,05/01/2019,2.0
121,,30340, USA,2019-05-02,82.2,62.2,72.6,,81.7,0.0,,8.1,,2.8,65.18,Clear,05/02/2019,1.0
122,,30340, USA,2019-05-03,83.0,63.1,72.8,,84.0,0.0,,9.1,,40.9,71.52,Partially cloudy,05/03/2019,1.0
123,,30340, USA,2019-05-04,80.0,65.1,71.5,,,0.6,,14.0,,44.3,83.11,"Rain, Partially cloudy",05/04/2019,1.0
124,,30340, USA,2019-05-05,78.1,64.2,69.1,,,0.1,,14.8,,78.8,79.88,"Rain, Overcast",05/05/2019,1.0
125,,30340, USA,2019-05-06,80.0,56.1,67.7,,,0.0,,8.8,,30.4,69.84,Partially cloudy,05/06/2019,2.0
126,,30340, USA,2019-05-07,80.9,57.0,70.1,,81.7,0.0,,7.2,,16.7,72.12,Clear,05/07/2019,
127,,30340, USA,2019-05-08,82.3,64.0,72.6,,83.6,0.0,,10.9,,26.0,73.02,Partially cloudy,05/08/2019,1.0
128,,30340, USA,2019-05-09,78.3,65.1,69.8,,,0.7,,19.7,33.3,53.1,79.18,"Rain, Partially cloudy",05/09/2019,
129,,30340, USA,2019-05-10,83.8,62.1,72.1,,84.7,0.2,,9.0,,66.9,78.87,"Rain, Partially cloudy",05/10/2019,
130,,30340, USA,2019-05-11,79.9,66.1,71.9,,,0.3,,10.7,,76.0,86.61,"Rain, Overcast",05/11/2019,2.0
131,,30340, USA,2019-05-12,71.9,65.1,67.3,,,1.5,,11.3,,82.5,92.97,"Rain, Overcast",05/12/2019,7.0
132,,30340, USA,2019-05-13,71.9,59.2,65.9,,,0.0,,14.7,,46.6,66.9,Partially cloudy,05/13/2019,
133,,30340, USA,2019-05-14,71.0,50.0,60.8,,,0.0,,12.4,,0.3,60.46,Clear,05/14/2019,1.0
134,,30340, USA,2019-05-15,74.1,48.9,62.4,48.3,,0.0,,7.8,,21.3,63.61,Clear,05/15/2019,
135,,30340, USA,2019-05-16,84.0,58.0,71.1,,83.5,0.0,,11.3,,47.4,66.93,Partially cloudy,05/16/2019,
136,,30340, USA,2019-05-17,87.1,62.9,74.7,,87.2,0.0,,9.9,,10.3,69.66,Clear,05/17/2019,
137,,30340, USA,2019-05-18,87.1,62.9,75.2,,87.9,0.0,,10.2,,8.1,68.77,Clear,05/18/2019,2.0
138,,30340, USA,2019-05-19,87.1,64.2,75.6,,86.8,0.0,,15.7,,15.2,64.61,Clear,05/19/2019,
139,,30340, USA,2019-05-20,84.8,66.1,75.2,,84.4,0.0,,11.3,,54.2,65.29,Partially cloudy,05/20/2019,3.0
140,,30340, USA,2019-05-21,88.1,59.3,74.9,,87.8,0.0,,11.1,,13.5,66.21,Clear,05/21/2019,
141,,30340, USA,2019-05-22,91.1,66.1,79.9,,91.1,0.0,,12.5,,22.5,58.5,Clear,05/22/2019,1.0
142,,30340, USA,2019-05-23,88.1,70.2,78.8,,91.0,0.0,,8.1,,26.2,68.26,Partially cloudy,05/23/2019,4.0
143,,30340, USA,2019-05-24,92.0,67.1,80.2,,93.6,0.0,,8.8,,19.9,64.61,Clear,05/24/2019,
144,,30340, USA,2019-05-25,92.0,69.3,80.9,,93.7,0.0,,11.2,,7.1,63.99,Clear,05/25/2019,
145,,30340, USA,2019-05-26,93.0,67.0,81.3,,93.2,0.0,,12.6,,4.2,59.33,Clear,05/26/2019,1.0
146,,30340, USA,2019-05-27,92.1,66.1,80.2,,92.6,0.0,,10.0,,7.4,60.34,Clear,05/27/2019,
147,,30340, USA,2019-05-28,92.9,69.2,82.0,,91.2,0.0,,15.8,,0.9,57.69,Clear,05/28/2019,1.0
148,,30340, USA,2019-05-29,92.9,65.3,81.2,,91.8,0.0,,13.6,,0.9,54.54,Clear,05/29/2019,
149,,30340, USA,2019-05-30,89.9,71.1,80.9,,89.6,0.0,,15.7,,22.7,56.03,Clear,05/30/2019,
150,,30340, USA,2019-05-31,87.1,71.0,78.6,,85.9,0.0,,17.0,,28.9,54.47,Partially cloudy,05/31/2019,2.0
151,,30340, USA,2019-06-01,87.1,60.3,75.1,,85.0,0.0,,12.4,,16.9,54.93,Clear,06/01/2019,1.0
152,,30340, USA,2019-06-02,86.3,63.0,74.5,,86.1,0.1,,16.6,35.4,19.3,63.96,"Rain, Clear",06/02/2019,1.0
153,,30340, USA,2019-06-03,87.2,64.2,75.9,,85.8,0.0,,12.4,,2.4,64.45,Clear,06/03/2019,1.0
154,,30340, USA,2019-06-04,81.0,69.1,73.2,,82.0,0.0,,7.1,,17.3,58.5,Clear,06/04/2019,3.0
155,,30340, USA,2019-06-05,82.9,66.9,74.2,,86.0,0.0,,9.1,,28.5,79.56,Partially cloudy,06/05/2019,
156,,30340, USA,2019-06-06,75.8,71.0,73.1,,,0.0,,8.0,,90.9,81.64,Overcast,06/06/2019,
157,,30340, USA,2019-06-07,87.6,69.2,73.2,,92.1,0.8,,24.9,39.9,78.3,89.03,"Rain, Overcast",06/07/2019,3.0
158,,30340, USA,2019-06-08,70.7,67.0,69.2,,,1.5,,7.7,29.8,97.2,97.09,"Rain, Overcast",06/08/2019,1.0
159,,30340, USA,2019-06-09,79.1,69.2,72.3,,,0.0,,9.0,,98.1,89.9,Overcast,06/09/2019,1.0
160,,30340, USA,2019-06-10,82.0,71.0,75.2,,86.2,0.2,,10.9,,80.1,85.5,"Rain, Overcast",06/10/2019,2.0
161,,30340, USA,2019-06-11,84.8,65.0,74.1,,87.0,0.2,,11.5,,51.3,74.87,"Rain, Partially cloudy",06/11/2019,2.0
162,,30340, USA,2019-06-12,72.0,65.1,68.2,,,1.3,,9.5,,99.0,78.87,"Rain, Overcast",06/12/2019,1.0
163,,30340, USA,2019-06-13,78.2,63.1,70.2,,,0.0,,15.0,,47.4,66.3,Partially cloudy,06/13/2019,
164,,30340, USA,2019-06-14,80.0,53.1,67.9,,79.0,0.0,,7.7,,0.7,53.75,Clear,06/14/2019,
165,,30340, USA,2019-06-15,84.0,60.2,72.4,,84.6,0.0,,8.0,,23.1,64.63,Clear,06/15/2019,1.0
166,,30340, USA,2019-06-16,87.2,64.3,76.9,,89.6,0.0,,9.9,,20.9,69.42,Clear,06/16/2019,1.0
167,,30340, USA,2019-06-17,89.0,68.3,77.4,,92.0,0.2,,8.1,,26.8,75.32,"Rain, Partially cloudy",06/17/2019,2.0
168,,30340, USA,2019-06-18,80.9,71.0,74.8,,84.8,0.1,,9.0,,57.4,89.03,"Rain, Partially cloudy",06/18/2019,
169,,30340, USA,2019-06-19,86.1,70.1,77.2,,90.8,0.0,,14.6,,62.8,78.93,Partially cloudy,06/19/2019,
170,,30340, USA,2019-06-20,84.1,70.7,76.7,,88.2,0.4,,15.0,31.1,24.1,77.67,"Rain, Clear",06/20/2019,1.0
171,,30340, USA,2019-06-21,88.3,69.2,79.3,,91.9,0.0,,13.5,,10.8,67.91,Clear,06/21/2019,7.0
172,,30340, USA,2019-06-22,88.9,68.2,78.5,,95.8,0.1,,22.6,38.9,20.8,73.14,"Rain, Clear",06/22/2019,1.0
173,,30340, USA,2019-06-23,87.8,66.9,75.2,,93.0,0.0,,9.0,34.4,22.2,78.82,Clear,06/23/2019,1.0
174,,30340, USA,2019-06-24,87.2,69.3,76.4,,93.6,0.3,,28.7,43.4,47.2,82.1,"Rain, Partially cloudy",06/24/2019,
175,,30340, USA,2019-06-25,86.0,68.1,76.1,,87.4,0.0,,10.1,,16.3,74.61,Clear,06/25/2019,1.0
176,,30340, USA,2019-06-26,84.9,66.2,76.2,,86.5,0.0,,6.7,,2.9,74.14,Clear,06/26/2019,1.0
177,,30340, USA,2019-06-27,86.2,71.0,77.9,,88.8,0.0,,6.7,,4.4,73.48,Clear,06/27/2019,
178,,30340, USA,2019-06-28,88.0,69.2,78.3,,89.8,0.0,,8.2,,9.3,65.77,Clear,06/28/2019,1.0
179,,30340, USA,2019-06-29,84.1,68.1,77.8,,87.2,0.0,,7.0,,15.4,71.74,Clear,06/29/2019,1.0
180,,30340, USA,2019-06-30,91.0,70.9,80.8,,92.1,0.0,,8.1,,12.5,68.85,Clear,06/30/2019,1.0
181,,30340, USA,2019-07-01,91.2,71.2,82.6,,96.0,0.0,,13.4,,10.6,63.83,Clear,07/01/2019,1.0
182,,30340, USA,2019-07-02,93.8,72.1,84.4,,97.5,0.0,,9.1,,10.4,60.98,Clear,07/02/2019,
183,,30340, USA,2019-07-03,89.9,75.8,83.4,,93.0,0.0,,7.9,,9.5,62.85,Clear,07/03/2019,1.0
184,,30340, USA,2019-07-04,93.8,74.1,83.8,,95.7,0.0,,8.2,,31.0,61.13,Partially cloudy,07/04/2019,
185,,30340, USA,2019-07-05,91.0,72.0,79.9,,97.6,0.3,,11.1,,30.6,75.98,"Rain, Partially cloudy",07/05/2019,1.0
186,,30340, USA,2019-07-06,92.0,71.0,80.6,,97.1,0.0,,8.9,,34.0,75.36,Partially cloudy,07/06/2019,
187,,30340, USA,2019-07-07,87.8,73.1,79.6,,93.8,0.4,,8.9,,22.7,77.58,"Rain, Clear",07/07/2019,
188,,30340, USA,2019-07-08,88.9,73.2,80.4,,95.0,0.0,,13.4,,22.9,75.82,Clear,07/08/2019,3.0
189,,30340, USA,2019-07-09,89.1,74.1,81.5,,98.0,0.0,,9.1,,32.7,75.93,Partially cloudy,07/09/2019,3.0
190,,30340, USA,2019-07-10,89.9,74.2,80.7,,96.9,0.5,,8.0,,56.8,78.43,"Rain, Partially cloudy",07/10/2019,3.0
191,,30340, USA,2019-07-11,87.4,74.0,79.4,,94.2,0.1,,8.1,,55.2,82.99,"Rain, Partially cloudy",07/11/2019,2.0
192,,30340, USA,2019-07-12,90.0,73.3,80.2,,95.3,0.4,,14.2,32.2,56.8,78.42,"Rain, Partially cloudy",07/12/2019,3.0
193,,30340, USA,2019-07-13,87.2,73.2,78.2,,93.6,0.1,,12.6,,44.5,80.81,"Rain, Partially cloudy",07/13/2019,1.0
194,,30340, USA,2019-07-14,88.1,70.3,79.3,,91.0,0.0,,14.4,,12.4,72.33,Clear,07/14/2019,
195,,30340, USA,2019-07-15,90.0,70.2,81.3,,93.0,0.0,,9.2,,14.0,64.89,Clear,07/15/2019,2.0
196,,30340, USA,2019-07-16,92.9,71.9,82.4,,94.3,0.0,,14.5,,5.6,65.76,Clear,07/16/2019,1.0
197,,30340, USA,2019-07-17,91.1,73.2,80.0,,96.8,0.0,,14.8,32.2,18.5,73.49,Clear,07/17/2019,1.0
198,,30340, USA,2019-07-18,90.9,73.1,78.9,,97.5,0.0,,11.3,34.3,9.5,77.38,Clear,07/18/2019,
199,,30340, USA,2019-07-19,88.8,74.9,78.7,,95.6,0.1,,23.9,31.1,22.1,82.53,"Rain, Clear",07/19/2019,
200,,30340, USA,2019-07-20,89.8,71.9,77.2,,95.3,0.9,,12.3,,75.7,84.48,"Rain, Overcast",07/20/2019,1.0
201,,30340, USA,2019-07-21,87.3,71.1,77.9,,90.8,0.0,,7.9,,50.2,78.85,Partially cloudy,07/21/2019,18.0
202,,30340, USA,2019-07-22,89.0,71.9,80.4,,92.1,0.0,,14.5,,22.6,70.23,Clear,07/22/2019,1.0
