Date,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
04/02/2018,0,0,0,0,0,0,0,30315
04/03/2018,0,0,0,0,0,0,0,30315
04/04/2018,0,1,1,0,0,2,2,30315
04/05/2018,0,0,2,0,0,2,2,30315
04/06/2018,0,0,0,0,0,0,0,30315
04/07/2018,0,0,1,0,1,0,1,30315
04/08/2018,0,0,0,0,0,0,0,30315
04/09/2018,0,0,1,0,1,0,1,30315
04/10/2018,0,0,1,0,0,1,1,30315
04/11/2018,0,1,0,1,0,2,2,30315
04/12/2018,0,0,1,0,0,1,1,30315
04/13/2018,0,1,1,0,1,1,2,30315
04/14/2018,0,0,1,0,1,0,1,30315
04/15/2018,0,0,0,0,0,0,0,30315
04/16/2018,0,0,2,0,1,1,2,30315
04/17/2018,0,0,2,0,1,1,2,30315
04/18/2018,0,0,1,0,0,1,1,30315
04/19/2018,0,0,0,0,0,0,0,30315
04/20/2018,0,2,4,0,2,4,6,30315
04/21/2018,0,0,0,0,0,0,0,30315
04/22/2018,0,0,0,0,0,0,0,30315
04/23/2018,0,1,3,0,2,2,4,30315
04/24/2018,0,0,1,0,1,0,1,30315
04/25/2018,0,0,1,0,0,1,1,30315
04/26/2018,0,0,0,0,0,0,0,30315
04/27/2018,0,1,1,0,1,1,2,30315
04/28/2018,0,0,2,0,2,0,2,30315
04/29/2018,0,0,0,0,0,0,0,30315
04/30/2018,0,1,2,0,0,3,3,30315
05/01/2018,0,0,2,0,1,1,2,30315
05/02/2018,0,2,3,0,1,4,5,30315
05/03/2018,0,0,0,0,0,0,0,30315
05/04/2018,0,0,2,0,0,2,2,30315
05/05/2018,0,0,1,1,1,1,2,30315
05/06/2018,0,0,1,0,1,0,1,30315
05/07/2018,0,0,0,0,0,0,0,30315
05/08/2018,0,1,1,0,0,2,2,30315
05/09/2018,0,0,0,0,0,0,0,30315
05/10/2018,0,0,1,0,0,1,1,30315
05/11/2018,0,0,1,0,0,1,1,30315
05/12/2018,0,0,0,0,0,0,0,30315
05/13/2018,0,0,0,0,0,0,0,30315
05/14/2018,0,0,1,0,0,1,1,30315
05/15/2018,0,1,2,0,1,2,3,30315
05/16/2018,0,0,0,0,0,0,0,30315
05/17/2018,0,0,0,0,0,0,0,30315
05/18/2018,0,0,0,0,0,0,0,30315
05/19/2018,0,0,0,0,0,0,0,30315
05/20/2018,0,0,0,0,0,0,0,30315
05/21/2018,0,1,1,0,0,2,2,30315
05/22/2018,0,0,3,1,1,3,4,30315
05/23/2018,0,2,6,0,4,4,8,30315
05/24/2018,0,0,0,0,0,0,0,30315
05/25/2018,0,0,1,0,0,1,1,30315
05/26/2018,0,0,1,0,0,1,1,30315
05/27/2018,0,0,2,0,1,1,2,30315
05/28/2018,0,0,0,0,0,0,0,30315
05/29/2018,0,2,2,0,1,3,4,30315
05/30/2018,0,2,1,0,0,3,3,30315
05/31/2018,0,0,0,0,0,0,0,30315
06/01/2018,0,2,2,0,1,3,4,30315
06/02/2018,0,0,0,0,0,0,0,30315
06/03/2018,0,0,0,0,0,0,0,30315
06/04/2018,0,0,2,0,0,2,2,30315
06/05/2018,0,1,2,0,2,1,3,30315
06/06/2018,0,3,3,0,0,6,6,30315
06/07/2018,0,1,1,0,2,0,2,30315
06/08/2018,0,0,2,0,0,2,2,30315
06/09/2018,0,0,1,0,1,0,1,30315
06/10/2018,0,0,1,0,1,0,1,30315
06/11/2018,0,3,2,0,4,1,5,30315
06/12/2018,0,1,3,0,1,3,4,30315
06/13/2018,0,0,1,0,0,1,1,30315
06/14/2018,0,0,2,0,2,0,2,30315
06/15/2018,0,0,2,0,0,2,2,30315
06/16/2018,0,0,1,0,0,1,1,30315
06/17/2018,0,0,0,0,0,0,0,30315
06/18/2018,0,1,4,0,1,4,5,30315
06/19/2018,0,0,2,0,0,2,2,30315
06/20/2018,0,1,0,0,0,1,1,30315
06/21/2018,0,1,1,0,0,2,2,30315
06/22/2018,0,0,4,0,2,2,4,30315
06/23/2018,0,0,0,0,0,0,0,30315
06/24/2018,0,0,0,0,0,0,0,30315
06/25/2018,0,0,5,0,1,4,5,30315
06/26/2018,0,1,3,0,2,2,4,30315
06/27/2018,0,1,2,0,1,2,3,30315
06/28/2018,0,0,1,1,0,2,2,30315
06/29/2018,0,1,6,0,1,6,7,30315
06/30/2018,0,0,0,0,0,0,0,30315
07/01/2018,0,0,0,0,0,0,0,30315
07/02/2018,0,0,0,0,0,0,0,30315
07/03/2018,0,1,1,0,2,0,2,30315
07/04/2018,0,0,1,0,0,1,1,30315
07/05/2018,0,0,0,0,0,0,0,30315
07/06/2018,0,0,4,0,0,4,4,30315
07/07/2018,0,0,0,0,0,0,0,30315
07/08/2018,0,0,0,0,0,0,0,30315
07/09/2018,0,0,1,0,1,0,1,30315
07/10/2018,0,0,1,0,1,0,1,30315
07/11/2018,0,0,0,0,0,0,0,30315
07/12/2018,0,0,0,0,0,0,0,30315
07/13/2018,0,0,0,0,0,0,0,30315
07/14/2018,0,0,0,0,0,0,0,30315
07/15/2018,0,0,1,0,0,1,1,30315
07/16/2018,0,0,0,0,0,0,0,30315
07/17/2018,0,0,1,0,0,1,1,30315
07/18/2018,0,0,1,0,0,1,1,30315
07/19/2018,0,1,2,0,2,1,3,30315
07/20/2018,0,2,3,0,0,5,5,30315
07/21/2018,0,0,0,0,0,0,0,30315
07/22/2018,0,0,2,0,1,1,2,30315
07/23/2018,0,0,1,0,0,1,1,30315
07/24/2018,0,0,1,0,1,0,1,30315
07/25/2018,0,0,1,0,1,0,1,30315
07/26/2018,0,1,1,0,0,2,2,30315
07/27/2018,0,0,0,0,0,0,0,30315
07/28/2018,0,0,0,0,0,0,0,30315
07/29/2018,0,0,0,0,0,0,0,30315
07/30/2018,0,4,1,0,1,4,5,30315
07/31/2018,0,1,3,0,0,4,4,30315
08/01/2018,0,2,3,0,0,5,5,30315
08/02/2018,0,2,4,0,3,3,6,30315
08/03/2018,0,1,9,0,1,9,10,30315
08/04/2018,0,0,0,0,0,0,0,30315
08/05/2018,0,0,2,0,1,1,2,30315
08/06/2018,0,1,1,0,0,2,2,30315
08/07/2018,0,0,2,0,0,2,2,30315
08/08/2018,0,0,3,0,1,2,3,30315
08/09/2018,0,1,4,0,1,4,5,30315
08/10/2018,0,0,2,0,0,2,2,30315
08/11/2018,0,1,0,0,0,1,1,30315
08/12/2018,0,0,0,0,0,0,0,30315
08/13/2018,0,0,1,0,0,1,1,30315
08/14/2018,0,0,3,0,1,2,3,30315
08/15/2018,0,0,1,0,0,1,1,30315
08/16/2018,0,0,0,0,0,0,0,30315
08/17/2018,0,0,3,0,1,2,3,30315
08/18/2018,0,0,1,0,1,0,1,30315
08/19/2018,0,0,5,0,1,4,5,30315
08/20/2018,0,0,0,0,0,0,0,30315
08/21/2018,0,1,2,0,0,3,3,30315
08/22/2018,0,1,1,0,0,2,2,30315
08/23/2018,0,0,0,1,0,1,1,30315
08/24/2018,0,0,6,2,1,7,8,30315
08/25/2018,0,0,1,1,2,0,2,30315
08/26/2018,0,0,1,0,1,0,1,30315
08/27/2018,0,0,2,0,1,1,2,30315
08/28/2018,0,1,2,0,2,1,3,30315
08/29/2018,0,0,1,0,0,1,1,30315
08/30/2018,0,0,5,0,0,5,5,30315
08/31/2018,0,0,0,0,0,0,0,30315
09/01/2018,0,0,1,0,0,1,1,30315
09/02/2018,0,0,0,0,0,0,0,30315
09/03/2018,0,0,1,0,0,1,1,30315
09/04/2018,0,1,4,1,2,4,6,30315
09/05/2018,0,0,2,0,0,2,2,30315
09/06/2018,0,0,0,0,0,0,0,30315
09/07/2018,0,1,1,0,1,1,2,30315
09/08/2018,0,0,0,0,0,0,0,30315
09/09/2018,0,1,1,1,2,1,3,30315
09/10/2018,0,0,0,0,0,0,0,30315
09/11/2018,0,0,1,1,0,2,2,30315
09/12/2018,0,0,4,0,0,4,4,30315
09/13/2018,0,4,3,0,2,5,7,30315
09/14/2018,0,2,2,0,0,4,4,30315
09/15/2018,0,0,0,0,0,0,0,30315
09/16/2018,0,0,0,0,0,0,0,30315
09/17/2018,0,0,0,0,0,0,0,30315
09/18/2018,0,0,0,0,0,0,0,30315
09/19/2018,0,0,1,0,0,1,1,30315
09/20/2018,0,1,0,0,1,0,1,30315
09/21/2018,0,2,1,0,2,1,3,30315
09/22/2018,0,0,1,0,0,1,1,30315
09/23/2018,0,0,0,0,0,0,0,30315
09/24/2018,0,0,3,0,1,2,3,30315
09/25/2018,0,0,0,0,0,0,0,30315
09/26/2018,0,1,3,0,2,2,4,30315
09/27/2018,0,0,0,0,0,0,0,30315
09/28/2018,0,1,0,0,1,0,1,30315
09/29/2018,0,0,1,0,1,0,1,30315
09/30/2018,0,0,0,0,0,0,0,30315
10/01/2018,0,0,0,0,0,0,0,30315
10/02/2018,0,0,1,2,1,2,3,30315
10/03/2018,0,2,0,0,1,1,2,30315
10/04/2018,0,2,2,0,2,2,4,30315
10/05/2018,0,0,1,0,0,1,1,30315
10/06/2018,0,0,0,0,0,0,0,30315
10/07/2018,0,0,0,0,0,0,0,30315
10/08/2018,0,0,1,0,1,0,1,30315
10/09/2018,0,2,2,0,2,2,4,30315
10/10/2018,0,1,0,0,0,1,1,30315
10/11/2018,0,0,0,0,0,0,0,30315
10/12/2018,0,1,2,0,0,3,3,30315
10/13/2018,0,0,1,0,1,0,1,30315
10/14/2018,0,0,1,0,1,0,1,30315
10/15/2018,0,0,1,0,0,1,1,30315
10/16/2018,0,2,1,0,1,2,3,30315
10/17/2018,0,1,2,0,1,2,3,30315
10/18/2018,0,0,1,0,0,1,1,30315
10/19/2018,0,2,2,0,1,3,4,30315
10/20/2018,0,2,2,0,0,4,4,30315
10/21/2018,0,0,0,2,0,2,2,30315
10/22/2018,0,2,3,0,1,4,5,30315
10/23/2018,0,0,0,0,0,0,0,30315
10/24/2018,0,2,1,2,0,5,5,30315
10/25/2018,0,0,2,0,0,2,2,30315
10/26/2018,0,3,2,0,3,2,5,30315
10/27/2018,0,0,0,0,0,0,0,30315
10/28/2018,0,0,0,0,0,0,0,30315
10/29/2018,0,2,2,0,0,4,4,30315
10/30/2018,0,0,1,0,0,1,1,30315
10/31/2018,0,2,2,0,1,3,4,30315
11/01/2018,0,0,2,0,0,2,2,30315
11/02/2018,0,0,1,0,1,0,1,30315
11/03/2018,0,0,1,0,0,1,1,30315
11/04/2018,0,0,1,2,1,2,3,30315
11/05/2018,0,2,1,0,2,1,3,30315
11/06/2018,0,0,0,0,0,0,0,30315
11/07/2018,0,3,1,0,2,2,4,30315
11/08/2018,0,2,3,2,3,4,7,30315
11/09/2018,0,9,3,0,4,8,12,30315
11/10/2018,0,0,3,0,2,1,3,30315
11/11/2018,0,0,0,0,0,0,0,30315
11/12/2018,0,1,0,0,0,1,1,30315
11/13/2018,0,3,2,0,1,4,5,30315
11/14/2018,0,1,1,0,1,1,2,30315
11/15/2018,0,5,1,0,3,3,6,30315
11/16/2018,0,3,4,0,1,6,7,30315
11/17/2018,0,0,0,0,0,0,0,30315
11/18/2018,0,0,0,0,0,0,0,30315
11/19/2018,0,0,0,0,0,0,0,30315
11/20/2018,0,4,4,0,0,8,8,30315
11/21/2018,0,0,0,0,0,0,0,30315
11/22/2018,0,0,0,0,0,0,0,30315
11/23/2018,0,0,0,0,0,0,0,30315
11/24/2018,0,0,5,0,1,4,5,30315
11/25/2018,0,0,2,0,2,0,2,30315
11/26/2018,0,4,1,0,2,3,5,30315
11/27/2018,0,2,2,0,2,2,4,30315
11/28/2018,0,0,1,0,0,1,1,30315
11/29/2018,0,0,0,0,0,0,0,30315
11/30/2018,0,2,0,0,1,1,2,30315
12/01/2018,0,0,1,0,0,1,1,30315
12/02/2018,0,0,1,2,2,1,3,30315
12/03/2018,0,2,0,0,0,2,2,30315
12/04/2018,0,1,0,0,0,1,1,30315
12/05/2018,0,1,1,0,0,2,2,30315
12/06/2018,0,2,1,0,0,3,3,30315
12/07/2018,0,0,1,0,1,0,1,30315
12/08/2018,0,0,1,0,0,1,1,30315
12/09/2018,0,1,4,1,0,6,6,30315
12/10/2018,0,2,1,0,0,3,3,30315
12/11/2018,0,0,4,0,0,4,4,30315
12/12/2018,0,1,3,0,2,2,4,30315
12/13/2018,0,1,0,0,0,1,1,30315
12/14/2018,0,2,2,0,1,3,4,30315
12/15/2018,0,0,2,0,0,2,2,30315
12/16/2018,0,0,1,0,0,1,1,30315
12/17/2018,0,1,2,0,1,2,3,30315
12/18/2018,0,1,0,0,1,0,1,30315
12/19/2018,0,3,2,0,1,4,5,30315
12/20/2018,0,0,1,0,0,1,1,30315
12/21/2018,0,1,6,0,0,7,7,30315
12/22/2018,0,0,0,0,0,0,0,30315
12/23/2018,0,1,0,0,0,1,1,30315
12/24/2018,0,0,0,0,0,0,0,30315
12/25/2018,0,0,0,0,0,0,0,30315
12/26/2018,0,0,0,0,0,0,0,30315
12/27/2018,0,0,2,0,1,1,2,30315
12/28/2018,0,0,3,1,3,1,4,30315
12/29/2018,0,0,3,0,2,1,3,30315
12/30/2018,0,1,4,2,1,6,7,30315
12/31/2018,0,2,4,0,1,5,6,30315
01/01/2019,0,0,1,0,0,1,1,30315
01/02/2019,0,0,1,0,0,1,1,30315
01/03/2019,0,0,3,0,0,3,3,30315
01/04/2019,0,1,3,0,0,4,4,30315
01/05/2019,0,0,0,0,0,0,0,30315
01/06/2019,0,0,1,0,1,0,1,30315
01/07/2019,0,1,0,0,1,0,1,30315
01/08/2019,0,1,0,0,1,0,1,30315
01/09/2019,0,3,3,0,1,5,6,30315
01/10/2019,0,2,0,0,1,1,2,30315
01/11/2019,0,0,1,0,0,1,1,30315
01/12/2019,0,0,1,0,0,1,1,30315
01/13/2019,0,0,1,1,0,2,2,30315
01/14/2019,0,1,0,0,1,0,1,30315
01/15/2019,0,0,4,0,0,4,4,30315
01/16/2019,0,4,0,1,2,3,5,30315
01/17/2019,0,9,3,0,0,12,12,30315
01/18/2019,0,3,0,0,0,3,3,30315
01/19/2019,0,0,2,0,0,2,2,30315
01/20/2019,0,0,0,0,0,0,0,30315
01/21/2019,0,0,0,0,0,0,0,30315
01/22/2019,0,1,0,0,0,1,1,30315
01/23/2019,0,1,0,0,0,1,1,30315
01/24/2019,0,0,0,0,0,0,0,30315
01/25/2019,0,1,1,0,1,1,2,30315
01/26/2019,0,0,0,0,0,0,0,30315
01/27/2019,0,0,0,0,0,0,0,30315
01/28/2019,0,0,0,0,0,0,0,30315
01/29/2019,0,1,0,0,1,0,1,30315
01/30/2019,0,0,1,0,0,1,1,30315
01/31/2019,0,3,0,0,1,2,3,30315
02/01/2019,0,1,0,0,0,1,1,30315
02/02/2019,0,0,0,0,0,0,0,30315
02/03/2019,0,0,1,0,0,1,1,30315
02/04/2019,0,1,0,0,0,1,1,30315
02/05/2019,0,1,3,1,1,4,5,30315
02/06/2019,0,2,3,0,0,5,5,30315
02/07/2019,0,0,1,0,0,1,1,30315
02/08/2019,0,4,1,0,2,3,5,30315
02/09/2019,0,1,1,0,0,2,2,30315
02/10/2019,0,0,2,4,1,5,6,30315
02/11/2019,0,2,1,0,1,2,3,30315
02/12/2019,0,1,2,0,1,2,3,30315
02/13/2019,0,3,0,0,1,2,3,30315
02/14/2019,0,2,0,0,0,2,2,30315
02/15/2019,0,1,0,0,0,1,1,30315
02/16/2019,0,0,0,0,0,0,0,30315
02/17/2019,0,0,0,0,0,0,0,30315
02/18/2019,0,3,3,0,3,3,6,30315
02/19/2019,0,3,2,0,2,3,5,30315
02/20/2019,0,6,2,1,4,5,9,30315
02/21/2019,0,2,1,2,1,4,5,30315
02/22/2019,0,1,1,0,1,1,2,30315
02/23/2019,0,0,0,0,0,0,0,30315
02/24/2019,0,0,0,0,0,0,0,30315
02/25/2019,0,0,1,0,0,1,1,30315
02/26/2019,0,1,0,0,0,1,1,30315
02/27/2019,0,2,0,0,1,1,2,30315
02/28/2019,0,0,0,0,0,0,0,30315
03/01/2019,0,0,2,0,0,2,2,30315
03/02/2019,0,0,0,0,0,0,0,30315
03/03/2019,0,0,1,0,1,0,1,30315
03/04/2019,0,0,0,0,0,0,0,30315
03/05/2019,0,1,0,0,0,1,1,30315
03/06/2019,0,0,1,0,0,1,1,30315
03/07/2019,0,0,0,0,0,0,0,30315
03/08/2019,0,1,0,0,1,0,1,30315
03/09/2019,0,0,0,0,0,0,0,30315
03/10/2019,0,0,0,0,0,0,0,30315
03/11/2019,0,3,0,1,0,4,4,30315
03/12/2019,0,2,2,0,1,3,4,30315
03/13/2019,0,0,1,0,0,1,1,30315
03/14/2019,0,0,0,0,0,0,0,30315
03/15/2019,0,4,3,2,1,8,9,30315
03/16/2019,0,0,0,0,0,0,0,30315
03/17/2019,0,0,0,0,0,0,0,30315
03/18/2019,0,0,2,2,1,3,4,30315
03/19/2019,0,2,0,1,1,2,3,30315
03/20/2019,0,4,7,1,2,10,12,30315
03/21/2019,0,0,2,0,2,0,2,30315
03/22/2019,0,1,0,0,1,0,1,30315
03/23/2019,0,0,0,0,0,0,0,30315
03/24/2019,0,0,0,1,0,1,1,30315
03/25/2019,0,2,0,0,1,1,2,30315
03/26/2019,0,2,2,0,0,4,4,30315
03/27/2019,0,0,2,1,1,2,3,30315
03/28/2019,0,2,0,1,0,3,3,30315
03/29/2019,0,0,0,0,0,0,0,30315
03/30/2019,0,0,0,0,0,0,0,30315
03/31/2019,0,0,0,0,0,0,0,30315
04/01/2019,0,0,0,1,0,1,1,30315
04/02/2019,0,0,0,0,0,0,0,30315
04/03/2019,0,0,2,0,0,2,2,30315
04/04/2019,0,1,1,0,1,1,2,30315
04/05/2019,0,3,0,0,0,3,3,30315
04/06/2019,0,0,1,0,0,1,1,30315
04/07/2019,0,0,1,0,1,0,1,30315
04/08/2019,0,0,1,0,0,1,1,30315
04/09/2019,0,1,1,1,0,3,3,30315
04/10/2019,0,0,1,0,0,1,1,30315
04/11/2019,0,1,1,0,0,2,2,30315
04/12/2019,0,0,0,0,0,0,0,30315
04/13/2019,0,0,1,2,0,3,3,30315
04/14/2019,0,2,1,0,1,2,3,30315
04/15/2019,0,1,2,0,0,3,3,30315
04/16/2019,0,3,0,0,1,2,3,30315
04/17/2019,0,0,1,0,1,0,1,30315
04/18/2019,0,1,1,0,0,2,2,30315
04/19/2019,0,1,1,0,1,1,2,30315
04/20/2019,0,0,2,0,1,1,2,30315
04/21/2019,0,1,1,0,0,2,2,30315
04/22/2019,0,0,0,0,0,0,0,30315
04/23/2019,0,2,0,0,0,2,2,30315
04/24/2019,0,0,1,0,0,1,1,30315
04/25/2019,0,3,1,0,0,4,4,30315
04/26/2019,0,2,1,0,0,3,3,30315
04/27/2019,0,0,0,0,0,0,0,30315
04/28/2019,0,0,1,0,0,1,1,30315
04/29/2019,0,2,1,0,0,3,3,30315
04/30/2019,0,1,0,0,0,1,1,30315
05/01/2019,0,0,1,0,1,0,1,30315
05/02/2019,0,1,0,0,0,1,1,30315
05/03/2019,0,1,0,0,0,1,1,30315
05/04/2019,0,0,0,0,0,0,0,30315
05/05/2019,0,0,0,0,0,0,0,30315
05/06/2019,0,0,0,0,0,0,0,30315
05/07/2019,0,2,0,0,0,2,2,30315
05/08/2019,0,0,1,0,0,1,1,30315
05/09/2019,0,2,2,4,0,8,8,30315
05/10/2019,0,1,2,0,0,3,3,30315
05/11/2019,0,0,0,0,0,0,0,30315
05/12/2019,0,3,2,1,1,5,6,30315
05/13/2019,0,1,3,0,1,3,4,30315
05/14/2019,0,1,0,0,0,1,1,30315
05/15/2019,0,0,0,0,0,0,0,30315
05/16/2019,0,0,0,0,0,0,0,30315
05/17/2019,0,0,1,1,0,2,2,30315
05/18/2019,0,0,0,0,0,0,0,30315
05/19/2019,0,0,0,0,0,0,0,30315
05/20/2019,0,1,1,0,1,1,2,30315
05/21/2019,0,0,2,0,0,2,2,30315
05/22/2019,0,4,2,0,3,3,6,30315
05/23/2019,0,0,1,0,1,0,1,30315
05/24/2019,0,0,0,2,0,2,2,30315
05/25/2019,0,0,1,0,0,1,1,30315
05/26/2019,0,0,0,0,0,0,0,30315
05/27/2019,0,0,0,0,0,0,0,30315
05/28/2019,0,2,1,0,1,2,3,30315
05/29/2019,0,2,1,0,2,1,3,30315
05/30/2019,0,0,1,1,0,2,2,30315
05/31/2019,0,1,1,0,0,2,2,30315
06/01/2019,0,0,0,0,0,0,0,30315
06/02/2019,0,0,0,0,0,0,0,30315
06/03/2019,0,0,0,0,0,0,0,30315
06/04/2019,0,0,0,0,0,0,0,30315
06/05/2019,0,0,0,1,1,0,1,30315
06/06/2019,0,3,0,0,1,2,3,30315
06/07/2019,0,1,1,0,1,1,2,30315
06/08/2019,0,0,0,0,0,0,0,30315
06/09/2019,0,0,0,0,0,0,0,30315
06/10/2019,0,3,0,0,1,2,3,30315
06/11/2019,0,1,0,0,0,1,1,30315
06/12/2019,0,1,0,0,0,1,1,30315
06/13/2019,0,1,0,0,0,1,1,30315
06/14/2019,0,0,0,0,0,0,0,30315
06/15/2019,0,0,2,0,0,2,2,30315
06/16/2019,0,0,0,0,0,0,0,30315
06/17/2019,0,0,0,0,0,0,0,30315
06/18/2019,0,1,2,0,2,1,3,30315
06/19/2019,0,2,1,0,3,0,3,30315
06/20/2019,0,3,0,0,1,2,3,30315
06/21/2019,0,0,2,0,2,0,2,30315
06/22/2019,0,0,1,0,0,1,1,30315
06/23/2019,0,0,1,0,0,1,1,30315
06/24/2019,0,1,0,0,1,0,1,30315
06/25/2019,0,0,0,0,0,0,0,30315
06/26/2019,0,1,1,0,1,1,2,30315
06/27/2019,0,0,0,0,0,0,0,30315
06/28/2019,0,0,1,0,0,1,1,30315
06/29/2019,0,0,1,0,1,0,1,30315
06/30/2019,0,0,0,0,0,0,0,30315
07/01/2019,0,0,1,0,0,1,1,30315
07/02/2019,0,1,0,0,0,1,1,30315
07/03/2019,0,0,0,0,0,0,0,30315
07/04/2019,0,0,0,0,0,0,0,30315
07/05/2019,0,0,0,0,0,0,0,30315
07/06/2019,0,0,1,0,0,1,1,30315
07/07/2019,0,0,0,0,0,0,0,30315
07/08/2019,0,1,0,0,0,1,1,30315
07/09/2019,0,2,0,0,0,2,2,30315
07/10/2019,0,0,0,0,0,0,0,30315
07/11/2019,0,0,2,0,1,1,2,30315
07/12/2019,0,1,2,0,1,2,3,30315
07/13/2019,0,0,0,0,0,0,0,30315
07/14/2019,0,0,0,0,0,0,0,30315
07/15/2019,0,0,2,0,0,2,2,30315
07/16/2019,0,0,0,0,0,0,0,30315
07/17/2019,0,1,4,0,2,3,5,30315
07/18/2019,0,1,0,0,1,0,1,30315
07/19/2019,0,0,0,0,0,0,0,30315
07/20/2019,0,0,0,0,0,0,0,30315
07/21/2019,0,0,0,0,0,0,0,30315
07/22/2019,0,1,0,0,0,1,1,30315
07/23/2019,0,2,0,0,0,2,2,30315
07/24/2019,0,0,1,0,0,1,1,30315
07/25/2019,0,0,2,0,0,2,2,30315
07/26/2019,0,0,1,1,0,2,2,30315
07/27/2019,0,0,0,0,0,0,0,30315
07/28/2019,0,0,0,0,0,0,0,30315
07/29/2019,0,1,0,1,1,1,2,30315
07/30/2019,0,1,0,0,0,1,1,30315
07/31/2019,0,0,0,0,0,0,0,30315
08/01/2019,0,0,0,0,0,0,0,30315
