Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Contributing Stations
,"30315, USA",,1/1/2018,28.2,18.8,22.4,5.3,,0,,15.1,,71.4,51.91,Partially cloudy,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/2/2018,35,12.3,23.7,2.6,,0,,7.9,,17.5,49.76,Clear,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/3/2018,37.7,26.5,30.8,19.3,,0,,12.6,,51.6,35.5,Partially cloudy,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/4/2018,33.8,21.3,27,8.2,,0,,21,34.4,4.3,42.76,Clear,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/5/2018,37.2,16.6,25.7,3,,0,,15.1,,17.1,40.9,Clear,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/6/2018,38.7,21.1,28.8,12.4,,0,,13.7,,19,39.87,Clear,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/7/2018,38.5,21.3,29.5,11.3,,0,,10.7,,37,38.82,Partially cloudy,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/8/2018,41.7,30.9,35.3,22.5,,0.2,,9.7,,90.4,62.83,"Rain, Overcast","HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/9/2018,63.9,36.3,49.2,32.3,,0,,8.8,,67.1,87.84,Partially cloudy,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/10/2018,64.2,52.5,58.3,,,0,,11.5,,95.4,80.98,Overcast,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/11/2018,58.8,52.5,55.9,,,0.1,,12.3,,90.5,99.16,"Rain, Overcast","HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/12/2018,61.2,28.9,52.4,16.8,,0.6,,24.1,34.4,84.8,93.59,"Rain, Overcast","HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/13/2018,35.8,24,29.7,11.7,,0,,21.9,39.1,60.1,69.8,Partially cloudy,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/14/2018,40.4,17.5,28.1,8.4,,0,,16,,19,57.06,Clear,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
,"30315, USA",,1/15/2018,47.5,26,35,18.5,,0,,8.1,,25.5,57.89,Partially cloudy,"HARTSFIELD-JACKSON ATLANTA INTL AP (Id=72219013874,6.4mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,9.2mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,12.0mi)"
