,Location,Address,Country,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Date,30312_Accidents
28,,30312, USA,2019-01-29,50.5,28.1,40.6,18.6,,0.1,,16.6,29.8,65.7,64.61,"Rain, Partially cloudy",01/29/2019,3.0
29,,30312, USA,2019-01-30,42.8,22.4,31.7,15.9,,0.0,,15.1,30.4,20.9,48.95,Clear,01/30/2019,4.0
30,,30312, USA,2019-01-31,51.2,25.9,37.0,25.3,,0.0,,8.3,,20.5,53.32,Clear,01/31/2019,6.0
31,,30312, USA,2019-02-01,60.8,30.2,43.6,,,0.0,,7.4,,20.9,55.33,Clear,02/01/2019,1.0
32,,30312, USA,2019-02-02,64.7,34.6,50.7,32.6,,0.0,,7.4,,50.7,64.87,Partially cloudy,02/02/2019,3.0
33,,30312, USA,2019-02-03,63.3,47.4,55.4,,,0.0,,7.5,,72.4,71.53,Partially cloudy,02/03/2019,4.0
34,,30312, USA,2019-02-04,65.1,40.1,52.6,,,0.0,,6.2,,52.5,82.27,Partially cloudy,02/04/2019,3.0
35,,30312, USA,2019-02-05,71.8,54.3,61.8,,,0.0,,6.2,,78.0,82.95,Overcast,02/05/2019,1.0
36,,30312, USA,2019-02-06,70.2,56.9,63.2,,,0.1,,9.5,,83.4,91.18,"Rain, Overcast",02/06/2019,12.0
37,,30312, USA,2019-02-07,79.2,62.6,69.5,,,0.0,,15.5,31.1,49.7,72.49,Partially cloudy,02/07/2019,2.0
38,,30312, USA,2019-02-08,67.4,42.2,53.1,35.5,,0.0,,18.6,32.2,57.2,56.31,Partially cloudy,02/08/2019,4.0
39,,30312, USA,2019-02-09,54.1,37.4,44.7,31.3,,0.0,,13.6,31.1,69.2,41.63,Partially cloudy,02/09/2019,1.0
40,,30312, USA,2019-02-10,44.8,37.2,40.0,30.2,,0.1,,14.4,,82.8,65.4,"Rain, Overcast",02/10/2019,1.0
41,,30312, USA,2019-02-11,55.1,37.1,45.3,32.4,,0.1,,5.9,,97.1,95.77,"Rain, Overcast",02/11/2019,7.0
42,,30312, USA,2019-02-12,68.9,49.0,57.4,42.6,,0.8,,18.6,33.7,79.6,91.2,"Rain, Overcast",02/12/2019,2.0
43,,30312, USA,2019-02-13,54.8,36.5,44.8,30.8,,0.0,,17.0,33.3,17.5,49.56,Clear,02/13/2019,
44,,30312, USA,2019-02-14,63.9,33.1,48.3,45.0,,0.0,,11.2,,37.1,51.45,Partially cloudy,02/14/2019,3.0
45,,30312, USA,2019-02-15,59.5,49.7,55.1,47.2,,0.2,,9.4,,88.3,80.61,"Rain, Overcast",02/15/2019,6.0
46,,30312, USA,2019-02-16,60.5,47.7,55.6,46.3,,0.1,,12.5,,76.6,86.12,"Rain, Overcast",02/16/2019,1.0
47,,30312, USA,2019-02-17,50.1,45.9,48.2,42.3,,0.1,,9.8,,81.0,94.0,"Rain, Overcast",02/17/2019,4.0
48,,30312, USA,2019-02-18,58.0,45.6,49.4,41.1,,0.1,,14.3,,63.3,68.2,"Rain, Partially cloudy",02/18/2019,8.0
49,,30312, USA,2019-02-19,47.1,37.4,42.1,28.4,,1.4,,16.3,33.3,99.1,79.22,"Rain, Overcast",02/19/2019,4.0
50,,30312, USA,2019-02-20,44.1,38.4,41.5,31.7,,0.6,,12.9,34.4,100.0,95.69,"Rain, Overcast",02/20/2019,7.0
51,,30312, USA,2019-02-21,61.4,42.5,51.3,37.9,,0.7,,7.5,,87.6,95.39,"Rain, Overcast",02/21/2019,5.0
52,,30312, USA,2019-02-22,60.3,50.8,54.4,,,0.0,,13.2,,88.2,95.68,Overcast,02/22/2019,3.0
53,,30312, USA,2019-02-23,50.5,47.1,48.9,42.6,,0.0,,12.1,,97.1,96.7,Overcast,02/23/2019,3.0
54,,30312, USA,2019-02-24,62.4,47.1,55.0,42.6,,0.3,,23.6,36.3,40.3,61.61,"Rain, Partially cloudy",02/24/2019,
55,,30312, USA,2019-02-25,61.4,38.7,49.5,32.5,,0.0,,11.8,,18.9,34.57,Clear,02/25/2019,7.0
56,,30312, USA,2019-02-26,64.8,42.2,54.6,42.3,,0.0,,7.5,,70.3,55.19,Partially cloudy,02/26/2019,3.0
57,,30312, USA,2019-02-27,66.0,54.2,59.3,,,0.0,,5.1,,80.2,82.0,Overcast,02/27/2019,8.0
58,,30312, USA,2019-02-28,63.3,54.4,58.4,,,0.4,,7.4,,83.8,93.28,"Rain, Overcast",02/28/2019,3.0
59,,30312, USA,2019-03-01,67.9,59.8,62.5,,,0.0,,12.7,,95.4,86.32,Overcast,03/01/2019,
60,,30312, USA,2019-03-02,65.1,50.8,58.1,,,0.0,,8.5,,83.0,76.77,Overcast,03/02/2019,1.0
61,,30312, USA,2019-03-03,60.8,43.8,55.2,37.5,,1.1,,16.7,29.8,93.0,85.18,"Rain, Overcast",03/03/2019,2.0
62,,30312, USA,2019-03-04,42.5,34.1,37.9,24.8,,0.0,,18.3,34.4,81.9,68.49,Overcast,03/04/2019,
63,,30312, USA,2019-03-05,44.0,26.0,34.4,13.9,,0.0,,18.5,32.2,17.8,44.28,Clear,03/05/2019,1.0
64,,30312, USA,2019-03-06,45.1,26.0,35.0,17.4,,0.0,,15.0,,4.4,39.04,Clear,03/06/2019,1.0
65,,30312, USA,2019-03-07,58.7,28.8,44.2,25.6,,0.0,,7.2,,44.6,38.7,Partially cloudy,03/07/2019,
66,,30312, USA,2019-03-08,67.2,49.3,56.3,,,0.0,,8.8,,97.5,45.85,Overcast,03/08/2019,1.0
67,,30312, USA,2019-03-09,71.3,48.9,58.0,46.2,,0.0,,12.4,,77.4,73.52,Overcast,03/09/2019,1.0
68,,30312, USA,2019-03-10,68.5,55.0,62.2,,,0.0,,8.2,,86.6,71.18,Overcast,03/10/2019,1.0
69,,30312, USA,2019-03-11,65.7,51.5,56.8,,,0.0,,8.8,,68.7,72.84,Partially cloudy,03/11/2019,1.0
70,,30312, USA,2019-03-12,72.3,43.6,57.6,45.2,,0.0,,6.2,,26.6,60.87,Partially cloudy,03/12/2019,2.0
71,,30312, USA,2019-03-13,68.8,51.5,60.1,,,0.0,,14.7,,32.8,50.74,Partially cloudy,03/13/2019,6.0
72,,30312, USA,2019-03-14,73.8,57.2,64.9,,,0.0,,17.5,30.5,82.4,72.95,Overcast,03/14/2019,
73,,30312, USA,2019-03-15,70.5,53.0,61.7,,,0.6,,12.7,,78.7,77.46,"Rain, Overcast",03/15/2019,5.0
74,,30312, USA,2019-03-16,52.1,42.2,47.2,36.4,,0.0,,18.7,,21.6,47.33,Clear,03/16/2019,
75,,30312, USA,2019-03-17,62.8,40.4,50.4,37.6,,0.0,,11.8,,28.9,39.32,Partially cloudy,03/17/2019,2.0
76,,30312, USA,2019-03-18,59.1,40.5,49.2,38.3,,0.0,,15.3,31.1,19.4,40.3,Clear,03/18/2019,
77,,30312, USA,2019-03-19,58.0,36.9,47.0,32.6,,0.0,,15.4,31.1,24.9,38.0,Clear,03/19/2019,1.0
78,,30312, USA,2019-03-20,61.4,35.2,48.2,30.9,,0.0,,9.5,,2.6,47.18,Clear,03/20/2019,
79,,30312, USA,2019-03-21,59.5,42.1,51.6,42.8,,0.0,,20.1,35.6,53.3,53.31,Partially cloudy,03/21/2019,3.0
80,,30312, USA,2019-03-22,65.1,39.6,52.3,34.6,,0.0,,19.3,32.8,2.2,45.84,Clear,03/22/2019,3.0
81,,30312, USA,2019-03-23,71.0,40.3,56.1,36.3,,0.0,,9.1,,15.5,38.62,Clear,03/23/2019,1.0
82,,30312, USA,2019-03-24,73.8,40.9,58.2,,,0.0,,11.0,,28.9,46.36,Partially cloudy,03/24/2019,3.0
83,,30312, USA,2019-03-25,67.7,51.3,58.9,,,0.4,,9.9,29.8,70.1,72.26,"Rain, Partially cloudy",03/25/2019,5.0
84,,30312, USA,2019-03-26,62.3,49.5,55.1,45.0,,0.3,,12.3,,75.6,78.51,"Rain, Overcast",03/26/2019,2.0
85,,30312, USA,2019-03-27,61.8,46.7,53.6,42.2,,0.0,,13.3,,32.1,55.58,Partially cloudy,03/27/2019,7.0
86,,30312, USA,2019-03-28,67.9,38.1,52.7,,,0.0,,7.2,,15.1,48.12,Clear,03/28/2019,1.0
87,,30312, USA,2019-03-29,71.8,44.5,58.6,,,0.0,,8.5,,32.2,55.0,Partially cloudy,03/29/2019,1.0
88,,30312, USA,2019-03-30,75.6,53.4,64.0,,,0.0,,14.2,,45.8,57.65,Partially cloudy,03/30/2019,2.0
89,,30312, USA,2019-03-31,68.8,43.1,52.2,35.9,,0.1,,17.7,34.4,69.1,61.92,"Rain, Partially cloudy",03/31/2019,2.0
90,,30312, USA,2019-04-01,60.5,34.5,48.2,30.9,,0.0,,12.0,,21.6,40.56,Clear,04/01/2019,3.0
91,,30312, USA,2019-04-02,61.7,45.9,52.7,41.2,,0.0,,11.8,,54.4,40.54,Partially cloudy,04/02/2019,5.0
92,,30312, USA,2019-04-03,71.6,39.0,56.0,,,0.0,,5.9,,20.8,49.78,Clear,04/03/2019,4.0
93,,30312, USA,2019-04-04,69.5,45.2,59.2,,,0.1,,12.2,,41.8,55.97,"Rain, Partially cloudy",04/04/2019,8.0
94,,30312, USA,2019-04-05,74.4,55.2,63.5,,,0.2,,10.8,,80.6,80.78,"Rain, Overcast",04/05/2019,5.0
95,,30312, USA,2019-04-06,72.4,58.3,64.2,,,0.0,,9.0,,81.9,81.38,Overcast,04/06/2019,1.0
96,,30312, USA,2019-04-07,78.8,60.5,69.1,,,0.9,,11.6,,58.1,79.46,"Rain, Partially cloudy",04/07/2019,2.0
97,,30312, USA,2019-04-08,74.1,63.9,68.4,,,0.0,,12.9,,66.0,86.37,Partially cloudy,04/08/2019,3.0
98,,30312, USA,2019-04-09,74.1,62.5,66.5,,,0.6,,8.1,32.2,70.9,86.43,"Rain, Partially cloudy",04/09/2019,4.0
99,,30312, USA,2019-04-10,81.5,55.7,68.2,,80.7,0.0,,5.6,,11.8,66.67,Clear,04/10/2019,1.0
100,,30312, USA,2019-04-11,81.1,59.3,70.5,,80.1,0.0,,15.6,,32.9,62.8,Partially cloudy,04/11/2019,1.0
101,,30312, USA,2019-04-12,77.5,65.5,71.1,,,0.1,,14.0,,68.5,73.2,"Rain, Partially cloudy",04/12/2019,3.0
102,,30312, USA,2019-04-13,81.3,60.9,70.2,,81.2,0.0,,11.0,,43.4,70.22,Partially cloudy,04/13/2019,5.0
103,,30312, USA,2019-04-14,77.0,57.3,70.2,,,1.3,,22.8,39.1,81.5,78.07,"Rain, Overcast",04/14/2019,4.0
104,,30312, USA,2019-04-15,65.4,45.1,54.9,40.2,,0.0,,18.7,35.6,29.6,53.9,Partially cloudy,04/15/2019,4.0
105,,30312, USA,2019-04-16,75.0,44.5,59.6,43.7,,0.0,,7.8,,9.4,54.68,Clear,04/16/2019,3.0
106,,30312, USA,2019-04-17,80.1,50.5,65.5,,79.7,0.0,,9.1,,31.6,59.43,Partially cloudy,04/17/2019,
107,,30312, USA,2019-04-18,78.5,60.8,70.1,,,0.0,,14.8,,56.9,64.96,Partially cloudy,04/18/2019,7.0
108,,30312, USA,2019-04-19,71.1,47.1,61.5,41.6,,3.2,,16.5,40.3,94.4,86.13,"Rain, Overcast",04/19/2019,3.0
109,,30312, USA,2019-04-20,50.3,43.5,46.8,37.9,,0.1,,13.5,32.2,97.9,83.83,"Rain, Overcast",04/20/2019,2.0
110,,30312, USA,2019-04-21,71.1,42.4,56.5,40.3,,0.0,,16.8,29.8,10.7,58.11,Clear,04/21/2019,3.0
111,,30312, USA,2019-04-22,80.4,45.9,63.0,47.7,79.2,0.0,,8.3,,5.7,55.16,Clear,04/22/2019,2.0
112,,30312, USA,2019-04-23,81.8,52.8,68.1,,80.7,0.0,,11.0,,21.8,59.56,Clear,04/23/2019,5.0
113,,30312, USA,2019-04-24,82.1,60.0,70.9,,80.6,0.0,,13.1,,25.9,54.96,Partially cloudy,04/24/2019,1.0
114,,30312, USA,2019-04-25,73.8,60.8,66.6,,,0.1,,12.8,,42.7,73.52,"Rain, Partially cloudy",04/25/2019,
115,,30312, USA,2019-04-26,72.8,59.1,65.2,,,0.0,,21.8,38.8,53.2,61.82,Partially cloudy,04/26/2019,1.0
116,,30312, USA,2019-04-27,77.1,47.8,63.4,45.9,,0.0,,11.5,,8.9,43.81,Clear,04/27/2019,3.0
117,,30312, USA,2019-04-28,80.3,57.0,69.0,,81.0,0.0,,11.3,,41.5,59.89,Partially cloudy,04/28/2019,2.0
118,,30312, USA,2019-04-29,83.7,60.4,72.4,,83.2,0.0,,9.8,,32.1,66.35,Partially cloudy,04/29/2019,2.0
119,,30312, USA,2019-04-30,84.8,59.7,73.0,,84.9,0.0,,8.6,,27.5,64.13,Partially cloudy,04/30/2019,2.0
120,,30312, USA,2019-05-01,82.8,64.7,73.7,,84.5,0.0,,8.5,,48.2,71.05,Partially cloudy,05/01/2019,2.0
121,,30312, USA,2019-05-02,82.5,64.2,74.2,,81.9,0.0,,9.0,,26.2,62.93,Partially cloudy,05/02/2019,3.0
122,,30312, USA,2019-05-03,82.7,64.9,73.8,,83.9,0.0,,9.2,,44.9,71.68,Partially cloudy,05/03/2019,1.0
123,,30312, USA,2019-05-04,80.2,67.4,73.2,,82.4,0.2,,15.4,,55.9,79.34,"Rain, Partially cloudy",05/04/2019,2.0
124,,30312, USA,2019-05-05,78.8,65.3,69.9,,,0.0,,14.2,,77.3,78.55,Overcast,05/05/2019,
125,,30312, USA,2019-05-06,80.6,57.0,68.8,,80.4,0.0,,8.0,,39.0,68.04,Partially cloudy,05/06/2019,1.0
126,,30312, USA,2019-05-07,81.6,59.5,71.9,,82.5,0.0,,8.2,,29.1,66.75,Partially cloudy,05/07/2019,2.0
127,,30312, USA,2019-05-08,84.5,63.3,73.4,,84.7,0.0,,11.6,,39.9,71.13,Partially cloudy,05/08/2019,2.0
128,,30312, USA,2019-05-09,79.5,65.7,71.0,,,0.5,,12.8,32.8,61.0,74.6,"Rain, Partially cloudy",05/09/2019,3.0
129,,30312, USA,2019-05-10,82.6,63.6,72.4,,83.8,0.0,,10.0,,68.0,76.51,Partially cloudy,05/10/2019,4.0
130,,30312, USA,2019-05-11,80.0,67.5,72.8,,,0.5,,8.9,,75.9,82.67,"Rain, Overcast",05/11/2019,1.0
131,,30312, USA,2019-05-12,72.8,65.7,68.3,,,0.9,,10.6,,82.2,88.69,"Rain, Overcast",05/12/2019,2.0
132,,30312, USA,2019-05-13,72.8,60.5,66.8,,,0.0,,14.6,,46.6,65.2,Partially cloudy,05/13/2019,1.0
133,,30312, USA,2019-05-14,71.3,50.5,61.2,,,0.0,,11.7,,3.9,59.63,Clear,05/14/2019,4.0
134,,30312, USA,2019-05-15,75.0,50.0,63.5,,,0.0,,7.6,,28.2,60.32,Partially cloudy,05/15/2019,2.0
135,,30312, USA,2019-05-16,85.0,61.2,72.4,,84.6,0.0,,8.7,,52.1,63.33,Partially cloudy,05/16/2019,2.0
136,,30312, USA,2019-05-17,86.4,63.9,74.8,,86.6,0.0,,9.1,,32.6,68.12,Partially cloudy,05/17/2019,4.0
137,,30312, USA,2019-05-18,86.9,64.7,76.0,,87.8,0.0,,8.1,,18.7,66.65,Clear,05/18/2019,1.0
138,,30312, USA,2019-05-19,86.9,65.1,76.5,,86.0,0.0,,12.7,,26.2,61.77,Partially cloudy,05/19/2019,
139,,30312, USA,2019-05-20,85.7,68.0,76.3,,85.3,0.0,,12.0,,51.4,63.05,Partially cloudy,05/20/2019,4.0
140,,30312, USA,2019-05-21,88.2,63.4,76.9,,87.9,0.0,,8.5,,20.5,61.94,Clear,05/21/2019,3.0
141,,30312, USA,2019-05-22,91.1,69.1,80.7,,90.7,0.0,,10.1,,28.7,55.84,Partially cloudy,05/22/2019,5.0
142,,30312, USA,2019-05-23,88.4,70.7,79.9,,90.8,0.0,,8.1,,33.0,64.55,Partially cloudy,05/23/2019,2.0
143,,30312, USA,2019-05-24,91.8,68.7,81.0,,93.4,0.0,,8.4,,18.8,61.93,Clear,05/24/2019,3.0
144,,30312, USA,2019-05-25,92.0,71.2,82.0,,94.1,0.0,,9.4,,13.1,60.76,Clear,05/25/2019,2.0
145,,30312, USA,2019-05-26,93.3,69.7,82.5,,93.3,0.0,,10.8,,9.0,56.65,Clear,05/26/2019,2.0
146,,30312, USA,2019-05-27,92.7,69.3,81.9,,93.0,0.0,,10.0,,28.7,57.07,Partially cloudy,05/27/2019,
147,,30312, USA,2019-05-28,92.9,71.2,82.7,,90.9,0.0,,11.1,,14.5,55.2,Clear,05/28/2019,3.0
148,,30312, USA,2019-05-29,93.2,68.2,81.9,,92.2,0.0,,11.4,,10.7,53.52,Clear,05/29/2019,4.0
149,,30312, USA,2019-05-30,90.0,72.6,81.3,,90.1,0.0,,14.0,,33.2,55.74,Partially cloudy,05/30/2019,4.0
150,,30312, USA,2019-05-31,87.5,71.2,79.0,,86.1,0.0,,16.0,,45.6,54.38,Partially cloudy,05/31/2019,2.0
151,,30312, USA,2019-06-01,88.1,63.3,76.6,,86.1,0.0,,11.0,,25.2,50.79,Partially cloudy,06/01/2019,
152,,30312, USA,2019-06-02,88.5,65.2,75.8,,87.9,0.1,,15.6,33.0,38.2,60.42,"Rain, Partially cloudy",06/02/2019,2.0
153,,30312, USA,2019-06-03,88.1,66.6,77.1,,86.6,0.0,,11.4,,18.2,61.28,Clear,06/03/2019,2.0
154,,30312, USA,2019-06-04,82.7,68.6,74.4,,83.1,0.0,,10.7,,34.5,56.41,Partially cloudy,06/04/2019,2.0
155,,30312, USA,2019-06-05,83.3,68.3,75.3,,86.5,0.0,,7.5,,49.0,75.03,Partially cloudy,06/05/2019,3.0
156,,30312, USA,2019-06-06,75.8,71.0,73.8,,,0.0,,8.0,,94.5,79.21,Overcast,06/06/2019,2.0
157,,30312, USA,2019-06-07,87.8,69.8,74.4,,92.1,0.7,,13.1,44.7,79.1,83.98,"Rain, Overcast",06/07/2019,7.0
158,,30312, USA,2019-06-08,71.6,68.8,70.4,,,2.8,,8.2,29.8,96.3,92.87,"Rain, Overcast",06/08/2019,5.0
159,,30312, USA,2019-06-09,80.1,69.8,73.8,,83.0,0.0,,8.7,,95.2,85.37,Overcast,06/09/2019,1.0
160,,30312, USA,2019-06-10,82.0,72.1,76.0,,86.2,0.1,,8.9,,82.1,82.91,"Rain, Overcast",06/10/2019,3.0
161,,30312, USA,2019-06-11,85.3,65.7,75.2,,87.2,0.1,,10.6,,46.0,69.12,"Rain, Partially cloudy",06/11/2019,2.0
162,,30312, USA,2019-06-12,73.1,66.7,69.6,,,0.6,,12.1,,98.9,76.84,"Rain, Overcast",06/12/2019,4.0
163,,30312, USA,2019-06-13,79.1,65.0,71.2,,,0.0,,15.9,,48.2,63.75,Partially cloudy,06/13/2019,3.0
164,,30312, USA,2019-06-14,80.3,57.2,69.3,,79.3,0.0,,6.6,,15.2,52.13,Clear,06/14/2019,2.0
165,,30312, USA,2019-06-15,84.3,60.3,73.2,,84.8,0.0,,9.5,,32.6,62.34,Partially cloudy,06/15/2019,3.0
166,,30312, USA,2019-06-16,88.2,66.2,78.3,,90.2,0.0,,9.6,,29.2,66.01,Partially cloudy,06/16/2019,
167,,30312, USA,2019-06-17,89.3,69.4,79.4,,91.9,0.1,,9.0,,35.4,69.17,"Rain, Partially cloudy",06/17/2019,1.0
168,,30312, USA,2019-06-18,81.9,71.7,75.7,,86.0,0.1,,9.2,,65.1,84.47,"Rain, Partially cloudy",06/18/2019,4.0
169,,30312, USA,2019-06-19,86.5,70.7,77.5,,91.0,0.1,,13.2,34.4,69.4,77.83,"Rain, Partially cloudy",06/19/2019,3.0
170,,30312, USA,2019-06-20,85.9,73.4,78.3,,89.2,0.1,,15.5,31.1,38.3,73.12,"Rain, Partially cloudy",06/20/2019,6.0
171,,30312, USA,2019-06-21,90.3,70.2,80.3,,94.1,0.0,,11.3,,23.2,66.3,Clear,06/21/2019,4.0
172,,30312, USA,2019-06-22,89.6,69.8,79.0,,95.8,0.1,,18.1,39.1,38.7,70.6,"Rain, Partially cloudy",06/22/2019,3.0
173,,30312, USA,2019-06-23,87.8,68.1,76.2,,93.7,0.5,,14.8,44.5,40.3,76.02,"Rain, Partially cloudy",06/23/2019,3.0
174,,30312, USA,2019-06-24,88.2,70.4,77.3,,94.6,0.2,,18.9,46.6,48.9,79.69,"Rain, Partially cloudy",06/24/2019,6.0
175,,30312, USA,2019-06-25,85.6,69.1,76.9,,87.6,0.0,,10.5,,33.2,72.64,Partially cloudy,06/25/2019,
176,,30312, USA,2019-06-26,85.9,69.2,77.0,,88.2,0.0,,6.3,,29.3,71.81,Partially cloudy,06/26/2019,3.0
177,,30312, USA,2019-06-27,87.2,71.6,78.8,,89.3,0.0,,9.5,,31.2,70.3,Partially cloudy,06/27/2019,
178,,30312, USA,2019-06-28,87.8,69.8,79.3,,89.5,0.0,,10.5,,26.0,62.97,Partially cloudy,06/28/2019,
179,,30312, USA,2019-06-29,85.0,70.3,77.9,,87.6,0.0,,7.8,,42.2,72.22,Partially cloudy,06/29/2019,1.0
180,,30312, USA,2019-06-30,89.9,71.4,80.7,,92.4,0.0,,8.4,,32.0,69.16,Partially cloudy,06/30/2019,2.0
181,,30312, USA,2019-07-01,91.1,73.1,83.1,,95.4,0.0,,11.4,,20.1,63.19,Clear,07/01/2019,1.0
182,,30312, USA,2019-07-02,93.8,74.1,84.9,,97.1,0.0,,10.0,,16.1,60.35,Clear,07/02/2019,1.0
183,,30312, USA,2019-07-03,90.8,76.3,83.7,,93.2,0.0,,8.5,,34.8,62.43,Partially cloudy,07/03/2019,
184,,30312, USA,2019-07-04,93.7,75.4,84.1,,96.4,0.0,,9.3,,46.2,62.24,Partially cloudy,07/04/2019,
185,,30312, USA,2019-07-05,91.0,74.1,80.9,,97.2,0.3,,9.9,,44.5,73.55,"Rain, Partially cloudy",07/05/2019,
186,,30312, USA,2019-07-06,92.0,72.3,81.3,,98.3,0.0,,7.3,,40.2,72.8,Partially cloudy,07/06/2019,1.0
187,,30312, USA,2019-07-07,86.8,73.8,80.9,,92.6,0.1,,7.9,,44.4,73.47,"Rain, Partially cloudy",07/07/2019,1.0
188,,30312, USA,2019-07-08,89.0,73.8,80.9,,95.2,0.1,,14.5,33.3,40.6,74.22,"Rain, Partially cloudy",07/08/2019,4.0
189,,30312, USA,2019-07-09,90.3,74.7,82.9,,99.5,0.0,,11.6,,41.1,72.26,Partially cloudy,07/09/2019,1.0
190,,30312, USA,2019-07-10,90.8,75.8,82.6,,96.7,0.2,,9.2,,56.2,70.84,"Rain, Partially cloudy",07/10/2019,6.0
191,,30312, USA,2019-07-11,89.1,74.3,81.4,,95.8,0.0,,8.3,,52.1,75.45,Partially cloudy,07/11/2019,1.0
192,,30312, USA,2019-07-12,90.7,75.0,82.0,,95.3,0.1,,10.0,32.2,60.3,71.04,"Rain, Partially cloudy",07/12/2019,2.0
193,,30312, USA,2019-07-13,87.8,74.1,79.2,,93.4,0.0,,12.3,34.4,50.2,75.64,Partially cloudy,07/13/2019,1.0
194,,30312, USA,2019-07-14,89.5,72.9,80.5,,92.8,0.0,,15.0,29.8,43.3,69.15,Partially cloudy,07/14/2019,
195,,30312, USA,2019-07-15,91.8,71.8,82.9,,94.4,0.0,,8.8,,34.2,60.66,Partially cloudy,07/15/2019,1.0
196,,30312, USA,2019-07-16,93.1,74.2,83.9,,95.9,0.0,,13.0,,23.0,61.93,Clear,07/16/2019,1.0
197,,30312, USA,2019-07-17,92.4,74.7,80.9,,96.7,0.1,,12.5,37.5,33.0,71.08,"Rain, Partially cloudy",07/17/2019,
