,Location,Address,Country,Date,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
15,,30315, USA,01/16/2019,52.7,29.8,38.9,22.5,,0.0,,10.0,,30.7,73.29,Partially cloudy,0,4,0,1,2,3,5,30315
16,,30315, USA,01/17/2019,48.1,33.0,41.0,33.4,,0.1,,5.9,,72.7,86.5,"Rain, Partially cloudy",0,9,3,0,0,12,12,30315
17,,30315, USA,01/18/2019,56.7,46.3,50.2,44.9,,0.0,,5.1,,80.3,89.64,Overcast,0,3,0,0,0,3,3,30315
18,,30315, USA,01/19/2019,62.6,49.2,55.6,48.3,,1.0,,15.5,,81.9,93.35,"Rain, Overcast",0,0,2,0,0,2,2,30315
19,,30315, USA,01/20/2019,52.8,29.2,35.9,18.0,,0.0,,24.5,38.9,64.5,67.02,Partially cloudy,0,0,0,0,0,0,0,30315
20,,30315, USA,01/21/2019,42.9,21.3,31.3,11.0,,0.0,,15.7,,19.4,45.06,Clear,0,0,0,0,0,0,0,30315
21,,30315, USA,01/22/2019,44.5,29.9,37.6,20.5,,0.0,,13.3,,69.6,38.36,Partially cloudy,0,1,0,0,0,1,1,30315
22,,30315, USA,01/23/2019,66.9,42.1,53.1,35.7,,1.5,,16.6,35.6,98.3,70.12,"Rain, Overcast",0,1,0,0,0,1,1,30315
23,,30315, USA,01/24/2019,53.9,34.4,42.6,27.3,,0.3,,22.2,39.7,64.5,78.28,"Rain, Partially cloudy",0,0,0,0,0,0,0,30315
24,,30315, USA,01/25/2019,46.6,31.0,37.4,23.7,,0.0,,15.1,,28.2,58.09,Partially cloudy,0,1,1,0,1,1,2,30315
25,,30315, USA,01/26/2019,50.9,26.9,37.6,21.5,,0.0,,12.5,,13.5,60.0,Clear,0,0,0,0,0,0,0,30315
26,,30315, USA,01/27/2019,50.4,31.8,40.6,40.4,,0.0,,5.2,,50.5,70.75,Partially cloudy,0,0,0,0,0,0,0,30315
27,,30315, USA,01/28/2019,57.0,31.8,44.7,32.6,,0.0,,12.8,,46.8,66.2,Partially cloudy,0,0,0,0,0,0,0,30315
28,,30315, USA,01/29/2019,50.8,28.4,40.9,19.0,,0.1,,17.8,29.8,69.0,64.43,"Rain, Partially cloudy",0,1,0,0,1,0,1,30315
29,,30315, USA,01/30/2019,42.9,23.0,32.0,16.3,,0.0,,17.0,30.7,33.9,48.49,Partially cloudy,0,0,1,0,0,1,1,30315
30,,30315, USA,01/31/2019,51.5,26.7,37.7,23.7,,0.0,,7.8,,24.6,51.61,Clear,0,3,0,0,1,2,3,30315
31,,30315, USA,02/01/2019,61.3,31.8,45.0,28.9,,0.0,,6.9,,33.9,51.8,Partially cloudy,0,1,0,0,0,1,1,30315
32,,30315, USA,02/02/2019,64.5,37.0,51.6,34.1,,0.0,,7.7,,55.8,62.8,Partially cloudy,0,0,0,0,0,0,0,30315
33,,30315, USA,02/03/2019,63.6,49.2,56.1,,,0.0,,8.5,,73.1,69.34,Partially cloudy,0,0,1,0,0,1,1,30315
34,,30315, USA,02/04/2019,65.1,41.4,53.7,42.3,,0.0,,6.5,,55.8,80.13,Partially cloudy,0,1,0,0,0,1,1,30315
35,,30315, USA,02/05/2019,72.4,54.8,62.1,,,0.0,,6.8,,80.2,81.77,Overcast,0,1,3,1,1,4,5,30315
36,,30315, USA,02/06/2019,70.5,58.0,63.5,,,0.1,,9.3,,82.0,89.7,"Rain, Overcast",0,2,3,0,0,5,5,30315
37,,30315, USA,02/07/2019,79.2,62.4,69.6,,,0.0,,15.5,31.1,54.5,71.7,Partially cloudy,0,0,1,0,0,1,1,30315
38,,30315, USA,02/08/2019,67.3,42.5,53.3,35.8,,0.0,,19.1,32.2,67.4,56.09,Partially cloudy,0,4,1,0,2,3,5,30315
39,,30315, USA,02/09/2019,54.1,37.6,44.7,31.1,,0.0,,14.9,31.1,76.0,41.77,Overcast,0,1,1,0,0,2,2,30315
40,,30315, USA,02/10/2019,44.6,37.6,40.1,29.9,,0.1,,16.7,,85.1,65.25,"Rain, Overcast",0,0,2,4,1,5,6,30315
41,,30315, USA,02/11/2019,55.2,37.2,45.3,31.7,,0.1,,7.0,,95.3,94.52,"Rain, Overcast",0,2,1,0,1,2,3,30315
42,,30315, USA,02/12/2019,69.7,49.4,57.8,42.7,,0.7,,20.8,32.9,79.0,89.88,"Rain, Overcast",0,1,2,0,1,2,3,30315
43,,30315, USA,02/13/2019,54.9,36.8,45.1,30.4,,0.0,,18.0,33.3,28.4,48.76,Partially cloudy,0,3,0,0,1,2,3,30315
44,,30315, USA,02/14/2019,64.0,34.8,49.0,33.4,,0.0,,11.0,,53.5,48.49,Partially cloudy,0,2,0,0,0,2,2,30315
45,,30315, USA,02/15/2019,59.7,50.5,55.3,,,0.2,,9.4,,88.9,79.9,"Rain, Overcast",0,1,0,0,0,1,1,30315
46,,30315, USA,02/16/2019,60.8,48.2,56.4,46.7,,0.1,,13.5,,81.7,84.02,"Rain, Overcast",0,0,0,0,0,0,0,30315
47,,30315, USA,02/17/2019,50.2,46.7,48.6,42.8,,0.1,,10.7,,79.1,92.78,"Rain, Overcast",0,0,0,0,0,0,0,30315
48,,30315, USA,02/18/2019,58.4,46.2,49.9,41.2,,0.1,,15.3,,72.8,66.85,"Rain, Partially cloudy",0,3,3,0,3,3,6,30315
49,,30315, USA,02/19/2019,47.5,37.7,42.7,28.2,,1.2,,19.2,33.3,98.9,76.92,"Rain, Overcast",0,3,2,0,2,3,5,30315
50,,30315, USA,02/20/2019,44.5,38.7,41.8,31.4,,0.7,,15.1,34.4,100.0,94.55,"Rain, Overcast",0,6,2,1,4,5,9,30315
51,,30315, USA,02/21/2019,62.0,42.8,51.9,37.9,,0.7,,8.2,,84.9,94.02,"Rain, Overcast",0,2,1,2,1,4,5,30315
52,,30315, USA,02/22/2019,63.8,51.1,55.1,,,0.0,,15.2,,88.3,93.96,Overcast,0,1,1,0,1,1,2,30315
53,,30315, USA,02/23/2019,50.8,47.5,49.1,42.7,,0.0,,12.7,,95.3,95.62,Overcast,0,0,0,0,0,0,0,30315
54,,30315, USA,02/24/2019,62.6,47.5,55.3,42.8,,0.3,,23.5,37.2,42.8,60.76,"Rain, Partially cloudy",0,0,0,0,0,0,0,30315
55,,30315, USA,02/25/2019,62.0,39.1,49.8,32.4,,0.0,,13.2,,30.6,33.94,Partially cloudy,0,0,1,0,0,1,1,30315
56,,30315, USA,02/26/2019,64.6,44.2,55.3,43.2,,0.0,,7.9,,78.5,51.99,Overcast,0,1,0,0,0,1,1,30315
57,,30315, USA,02/27/2019,66.3,55.5,59.5,,,0.0,,5.8,,81.8,80.89,Overcast,0,2,0,0,1,1,2,30315
58,,30315, USA,02/28/2019,63.7,55.6,58.9,,,0.4,,6.9,,86.8,91.33,"Rain, Overcast",0,0,0,0,0,0,0,30315
59,,30315, USA,03/01/2019,68.2,60.0,62.8,,,0.0,,13.9,,94.3,84.86,Overcast,0,0,2,0,0,2,2,30315
60,,30315, USA,03/02/2019,65.1,51.3,58.3,,,0.0,,9.5,,87.1,76.59,Overcast,0,0,0,0,0,0,0,30315
61,,30315, USA,03/03/2019,61.2,44.2,55.6,37.9,,1.1,,16.7,29.8,95.0,84.22,"Rain, Overcast",0,0,1,0,1,0,1,30315
62,,30315, USA,03/04/2019,43.0,34.4,38.3,25.0,,0.0,,18.2,34.4,84.5,67.53,Overcast,0,0,0,0,0,0,0,30315
63,,30315, USA,03/05/2019,44.3,26.3,34.7,13.9,,0.0,,20.0,32.6,20.4,43.98,Clear,0,1,0,0,0,1,1,30315
64,,30315, USA,03/06/2019,45.4,26.3,35.4,17.3,,0.0,,15.3,,7.1,38.65,Clear,0,0,1,0,0,1,1,30315
65,,30315, USA,03/07/2019,59.0,29.6,44.6,25.2,,0.0,,7.4,,51.9,37.8,Partially cloudy,0,0,0,0,0,0,0,30315
66,,30315, USA,03/08/2019,67.9,49.5,56.8,,,0.0,,10.2,,97.2,44.25,Overcast,0,1,0,0,1,0,1,30315
67,,30315, USA,03/09/2019,72.6,49.5,58.8,46.3,,0.0,,13.4,,83.0,70.49,Overcast,0,0,0,0,0,0,0,30315
68,,30315, USA,03/10/2019,69.0,55.8,63.0,,,0.0,,8.5,,88.3,68.99,Overcast,0,0,0,0,0,0,0,30315
69,,30315, USA,03/11/2019,66.1,51.7,57.3,,,0.0,,10.0,,76.5,70.68,Overcast,0,3,0,1,0,4,4,30315
70,,30315, USA,03/12/2019,72.7,44.5,58.1,43.1,,0.0,,6.8,,43.1,59.67,Partially cloudy,0,2,2,0,1,3,4,30315
71,,30315, USA,03/13/2019,69.3,51.8,60.4,,,0.0,,14.8,,52.5,50.44,Partially cloudy,0,0,1,0,0,1,1,30315
72,,30315, USA,03/14/2019,73.9,57.2,65.1,,,0.0,,17.5,30.8,85.1,72.0,Overcast,0,0,0,0,0,0,0,30315
73,,30315, USA,03/15/2019,70.7,53.3,62.0,,,0.6,,13.8,,82.6,76.82,"Rain, Overcast",0,4,3,2,1,8,9,30315
74,,30315, USA,03/16/2019,52.4,42.5,47.5,36.6,,0.0,,18.9,,35.1,46.76,Partially cloudy,0,0,0,0,0,0,0,30315
75,,30315, USA,03/17/2019,62.9,41.3,50.8,37.5,,0.0,,12.1,,46.9,38.14,Partially cloudy,0,0,0,0,0,0,0,30315
76,,30315, USA,03/18/2019,59.2,41.7,49.7,38.0,,0.0,,14.8,31.1,31.5,39.1,Partially cloudy,0,0,2,2,1,3,4,30315
77,,30315, USA,03/19/2019,58.0,38.1,47.7,32.7,,0.0,,17.1,31.1,40.3,36.22,Partially cloudy,0,2,0,1,1,2,3,30315
78,,30315, USA,03/20/2019,61.3,37.2,49.2,32.2,,0.0,,10.7,,4.3,43.73,Clear,0,4,7,1,2,10,12,30315
79,,30315, USA,03/21/2019,59.8,43.8,52.2,43.6,,0.0,,20.7,35.6,58.8,50.55,Partially cloudy,0,0,2,0,2,0,2,30315
80,,30315, USA,03/22/2019,65.5,39.7,52.5,34.5,,0.0,,19.2,31.2,3.6,45.19,Clear,0,1,0,0,1,0,1,30315
81,,30315, USA,03/23/2019,71.2,41.4,56.6,37.2,,0.0,,8.7,,25.1,37.39,Partially cloudy,0,0,0,0,0,0,0,30315
82,,30315, USA,03/24/2019,73.9,42.9,59.4,42.7,,0.0,,10.8,,43.3,43.01,Partially cloudy,0,0,0,1,0,1,1,30315
83,,30315, USA,03/25/2019,68.9,52.1,59.7,,,0.4,,11.6,29.8,74.4,69.83,"Rain, Partially cloudy",0,2,0,0,1,1,2,30315
84,,30315, USA,03/26/2019,63.0,49.8,55.3,45.1,,0.2,,12.8,,74.8,77.31,"Rain, Partially cloudy",0,2,2,0,0,4,4,30315
85,,30315, USA,03/27/2019,61.9,47.2,54.0,42.3,,0.0,,15.3,,33.5,53.98,Partially cloudy,0,0,2,1,1,2,3,30315
86,,30315, USA,03/28/2019,68.1,39.4,53.6,37.3,,0.0,,7.7,,24.4,45.23,Clear,0,2,0,1,0,3,3,30315
87,,30315, USA,03/29/2019,72.3,46.0,59.6,,,0.0,,8.2,,49.8,52.12,Partially cloudy,0,0,0,0,0,0,0,30315
88,,30315, USA,03/30/2019,75.7,54.2,64.5,,,0.0,,14.8,,58.1,55.79,Partially cloudy,0,0,0,0,0,0,0,30315
89,,30315, USA,03/31/2019,68.6,43.1,52.5,36.0,,0.1,,18.6,34.4,78.2,61.21,"Rain, Overcast",0,0,0,0,0,0,0,30315
90,,30315, USA,04/01/2019,60.8,35.6,48.6,30.9,,0.0,,13.1,,35.1,39.61,Partially cloudy,0,0,0,1,0,1,1,30315
91,,30315, USA,04/02/2019,62.1,46.0,53.0,41.1,,0.0,,12.1,,57.3,40.06,Partially cloudy,0,0,0,0,0,0,0,30315
92,,30315, USA,04/03/2019,71.7,41.0,56.9,40.0,,0.0,,5.6,,33.6,46.65,Partially cloudy,0,0,2,0,0,2,2,30315
93,,30315, USA,04/04/2019,69.8,46.8,59.9,,,0.0,,13.0,,55.9,54.06,Partially cloudy,0,1,1,0,1,1,2,30315
94,,30315, USA,04/05/2019,74.3,55.6,63.9,,,0.2,,11.5,,82.4,78.93,"Rain, Overcast",0,3,0,0,0,3,3,30315
95,,30315, USA,04/06/2019,72.0,58.5,64.4,,,0.0,,10.2,,84.8,80.57,Overcast,0,0,1,0,0,1,1,30315
96,,30315, USA,04/07/2019,79.0,61.0,69.3,,,1.0,,11.3,,69.2,78.39,"Rain, Partially cloudy",0,0,1,0,1,0,1,30315
97,,30315, USA,04/08/2019,74.1,64.4,68.8,,,0.0,,13.1,,70.4,84.63,Partially cloudy,0,0,1,0,0,1,1,30315
98,,30315, USA,04/09/2019,74.4,63.4,66.9,,,0.4,,9.7,32.2,75.3,84.36,"Rain, Overcast",0,1,1,1,0,3,3,30315
99,,30315, USA,04/10/2019,81.8,56.8,69.0,,80.8,0.0,,6.4,,17.9,64.65,Clear,0,0,1,0,0,1,1,30315
100,,30315, USA,04/11/2019,81.1,60.3,71.1,,80.3,0.0,,15.9,,44.8,61.02,Partially cloudy,0,1,1,0,0,2,2,30315
101,,30315, USA,04/12/2019,77.8,66.4,71.3,,,0.1,,15.2,,74.9,71.99,"Rain, Partially cloudy",0,0,0,0,0,0,0,30315
102,,30315, USA,04/13/2019,81.7,62.1,70.8,,81.4,0.0,,12.6,,55.3,67.83,Partially cloudy,0,0,1,2,0,3,3,30315
103,,30315, USA,04/14/2019,77.1,57.6,70.4,,,1.3,,23.1,40.8,83.5,76.69,"Rain, Overcast",0,2,1,0,1,2,3,30315
104,,30315, USA,04/15/2019,65.7,45.4,55.2,40.4,,0.0,,20.9,35.6,30.7,52.98,Partially cloudy,0,1,2,0,0,3,3,30315
105,,30315, USA,04/16/2019,75.0,45.7,60.4,44.5,,0.0,,8.3,,15.2,51.48,Clear,0,3,0,0,1,2,3,30315
106,,30315, USA,04/17/2019,80.1,51.9,66.2,,79.7,0.0,,8.7,,51.2,56.76,Partially cloudy,0,0,1,0,1,0,1,30315
107,,30315, USA,04/18/2019,79.1,61.2,70.2,,,0.0,,15.1,,68.1,64.26,Partially cloudy,0,1,1,0,0,2,2,30315
108,,30315, USA,04/19/2019,71.1,47.1,61.7,41.6,,3.3,,18.7,40.3,93.2,84.75,"Rain, Overcast",0,1,1,0,1,1,2,30315
109,,30315, USA,04/20/2019,50.7,43.7,47.1,38.3,,0.1,,13.6,32.2,97.5,82.43,"Rain, Overcast",0,0,2,0,1,1,2,30315
110,,30315, USA,04/21/2019,71.5,42.9,57.0,39.8,,0.0,,17.2,29.8,11.3,55.53,Clear,0,1,1,0,0,2,2,30315
111,,30315, USA,04/22/2019,80.6,47.3,64.0,47.2,79.3,0.0,,9.2,,9.2,51.3,Clear,0,0,0,0,0,0,0,30315
112,,30315, USA,04/23/2019,81.9,54.4,68.8,,80.9,0.0,,11.1,,35.3,56.77,Partially cloudy,0,2,0,0,0,2,2,30315
113,,30315, USA,04/24/2019,82.2,61.4,71.6,,80.6,0.0,,13.4,,41.9,52.6,Partially cloudy,0,0,1,0,0,1,1,30315
114,,30315, USA,04/25/2019,73.7,61.2,66.8,,,0.1,,12.8,,57.3,72.38,"Rain, Partially cloudy",0,3,1,0,0,4,4,30315
115,,30315, USA,04/26/2019,72.9,59.1,65.4,,,0.0,,21.9,38.6,54.0,60.99,Partially cloudy,0,2,1,0,0,3,3,30315
116,,30315, USA,04/27/2019,77.2,48.5,63.7,45.9,,0.0,,12.3,,14.5,42.86,Clear,0,0,0,0,0,0,0,30315
117,,30315, USA,04/28/2019,80.5,57.7,69.4,,81.2,0.0,,11.9,,53.9,58.58,Partially cloudy,0,0,1,0,0,1,1,30315
118,,30315, USA,04/29/2019,83.8,61.2,73.1,,83.3,0.0,,11.3,,47.5,63.76,Partially cloudy,0,2,1,0,0,3,3,30315
119,,30315, USA,04/30/2019,84.9,61.2,73.6,,84.9,0.0,,9.0,,41.2,61.8,Partially cloudy,0,1,0,0,0,1,1,30315
120,,30315, USA,05/01/2019,82.9,65.2,74.0,,84.6,0.0,,9.3,,62.0,69.49,Partially cloudy,0,0,1,0,1,0,1,30315
121,,30315, USA,05/02/2019,82.4,64.8,74.4,,81.8,0.0,,9.9,,41.8,62.32,Partially cloudy,0,1,0,0,0,1,1,30315
122,,30315, USA,05/03/2019,82.6,65.5,74.2,,84.1,0.0,,9.2,,49.1,69.82,Partially cloudy,0,1,0,0,0,1,1,30315
123,,30315, USA,05/04/2019,79.9,68.4,73.9,,,0.2,,16.4,,65.0,76.63,"Rain, Partially cloudy",0,0,0,0,0,0,0,30315
124,,30315, USA,05/05/2019,78.9,65.5,70.2,,,0.0,,15.6,,78.1,76.88,Overcast,0,0,0,0,0,0,0,30315
125,,30315, USA,05/06/2019,81.2,57.3,69.1,,80.8,0.0,,9.7,,47.0,66.21,Partially cloudy,0,0,0,0,0,0,0,30315
126,,30315, USA,05/07/2019,82.2,61.0,72.7,,83.0,0.0,,9.0,,38.8,63.53,Partially cloudy,0,2,0,0,0,2,2,30315
127,,30315, USA,05/08/2019,85.1,63.8,73.7,,85.1,0.0,,11.3,,47.6,70.36,Partially cloudy,0,0,1,0,0,1,1,30315
128,,30315, USA,05/09/2019,79.4,65.8,71.1,,,0.5,,12.7,32.6,66.6,74.22,"Rain, Partially cloudy",0,2,2,4,0,8,8,30315
129,,30315, USA,05/10/2019,82.4,64.0,72.6,,83.7,0.0,,10.9,,73.5,75.71,Partially cloudy,0,1,2,0,0,3,3,30315
130,,30315, USA,05/11/2019,80.2,67.8,73.0,,82.2,0.6,,10.1,,78.9,81.43,"Rain, Overcast",0,0,0,0,0,0,0,30315
131,,30315, USA,05/12/2019,72.9,65.8,68.6,,,0.8,,11.6,,82.9,87.48,"Rain, Overcast",0,3,2,1,1,5,6,30315
132,,30315, USA,05/13/2019,72.9,61.0,67.1,,,0.0,,14.7,,48.0,64.77,Partially cloudy,0,1,3,0,1,3,4,30315
133,,30315, USA,05/14/2019,71.5,50.7,61.5,,,0.0,,12.2,,6.4,58.79,Clear,0,1,0,0,0,1,1,30315
134,,30315, USA,05/15/2019,75.3,50.7,64.1,,,0.0,,7.7,,34.7,58.74,Partially cloudy,0,0,0,0,0,0,0,30315
135,,30315, USA,05/16/2019,85.0,62.6,72.9,,84.8,0.0,,9.2,,55.6,61.99,Partially cloudy,0,0,0,0,0,0,0,30315
136,,30315, USA,05/17/2019,86.3,64.6,74.9,,86.6,0.0,,9.3,,45.8,67.45,Partially cloudy,0,0,1,1,0,2,2,30315
137,,30315, USA,05/18/2019,87.0,65.5,76.5,,88.2,0.0,,8.5,,24.7,65.57,Clear,0,0,0,0,0,0,0,30315
138,,30315, USA,05/19/2019,87.0,66.0,77.0,,86.1,0.0,,12.6,,33.6,60.32,Partially cloudy,0,0,0,0,0,0,0,30315
139,,30315, USA,05/20/2019,86.2,69.3,76.9,,85.8,0.0,,12.6,,53.2,61.77,Partially cloudy,0,1,1,0,1,1,2,30315
140,,30315, USA,05/21/2019,88.3,65.4,77.8,,88.1,0.0,,9.6,,25.7,59.82,Partially cloudy,0,0,2,0,0,2,2,30315
141,,30315, USA,05/22/2019,91.1,70.8,81.3,,90.9,0.0,,10.3,,32.1,53.91,Partially cloudy,0,4,2,0,3,3,6,30315
142,,30315, USA,05/23/2019,88.3,71.1,80.2,,91.3,0.0,,8.1,,38.2,63.59,Partially cloudy,0,0,1,0,1,0,1,30315
143,,30315, USA,05/24/2019,92.2,69.5,81.6,,93.9,0.0,,9.3,,22.4,59.97,Clear,0,0,0,2,0,2,2,30315
144,,30315, USA,05/25/2019,92.0,72.2,82.7,,94.3,0.0,,9.6,,15.6,58.82,Clear,0,0,1,0,0,1,1,30315
145,,30315, USA,05/26/2019,93.2,71.1,83.2,,93.4,0.0,,11.8,,13.2,54.72,Clear,0,0,0,0,0,0,0,30315
146,,30315, USA,05/27/2019,93.1,70.6,82.6,,93.5,0.0,,11.2,,41.1,55.18,Partially cloudy,0,0,0,0,0,0,0,30315
147,,30315, USA,05/28/2019,93.2,72.4,83.1,,91.2,0.0,,11.1,,23.5,53.76,Clear,0,2,1,0,1,2,3,30315
148,,30315, USA,05/29/2019,93.4,69.9,82.4,,92.7,0.0,,11.7,,16.9,52.37,Clear,0,2,1,0,2,1,3,30315
149,,30315, USA,05/30/2019,90.3,73.4,81.8,,90.3,0.0,,14.2,,40.5,54.72,Partially cloudy,0,0,1,1,0,2,2,30315
150,,30315, USA,05/31/2019,87.7,71.4,79.3,,86.3,0.0,,16.3,,54.6,53.95,Partially cloudy,0,1,1,0,0,2,2,30315
151,,30315, USA,06/01/2019,88.7,64.9,77.4,,86.7,0.0,,11.5,,32.2,49.12,Partially cloudy,0,0,0,0,0,0,0,30315
152,,30315, USA,06/02/2019,88.8,66.2,76.4,,88.2,0.0,,16.0,32.7,51.0,58.79,Partially cloudy,0,0,0,0,0,0,0,30315
153,,30315, USA,06/03/2019,88.4,67.5,77.7,,87.1,0.0,,12.2,,28.6,59.97,Partially cloudy,0,0,0,0,0,0,0,30315
154,,30315, USA,06/04/2019,83.5,69.0,75.3,,83.7,0.0,,12.6,,49.0,54.61,Partially cloudy,0,0,0,0,0,0,0,30315
155,,30315, USA,06/05/2019,83.5,69.4,76.1,,86.7,0.0,,7.6,,64.0,72.93,Partially cloudy,0,0,0,1,1,0,1,30315
156,,30315, USA,06/06/2019,76.4,71.0,74.0,,,0.0,,9.0,,95.8,78.63,Overcast,0,3,0,0,1,2,3,30315
157,,30315, USA,06/07/2019,87.6,69.8,74.7,,92.1,0.7,,13.0,44.7,82.0,82.8,"Rain, Overcast",0,1,1,0,1,1,2,30315
158,,30315, USA,06/08/2019,71.8,69.3,70.6,,,3.2,,8.7,29.8,95.8,91.85,"Rain, Overcast",0,0,0,0,0,0,0,30315
159,,30315, USA,06/09/2019,80.1,69.9,73.9,,83.1,0.0,,9.2,,94.5,84.72,Overcast,0,0,0,0,0,0,0,30315
160,,30315, USA,06/10/2019,82.3,72.1,76.2,,86.8,0.1,,9.8,,82.0,82.14,"Rain, Overcast",0,3,0,0,1,2,3,30315
161,,30315, USA,06/11/2019,85.5,66.1,75.6,,87.5,0.1,,11.1,,50.1,68.3,"Rain, Partially cloudy",0,1,0,0,0,1,1,30315
162,,30315, USA,06/12/2019,73.2,66.9,69.9,,,0.4,,13.6,,98.6,76.26,"Rain, Overcast",0,1,0,0,0,1,1,30315
163,,30315, USA,06/13/2019,79.4,65.0,71.4,,,0.0,,16.7,,50.1,63.22,Partially cloudy,0,1,0,0,0,1,1,30315
164,,30315, USA,06/14/2019,80.5,58.5,70.1,,79.3,0.0,,6.8,,24.6,50.34,Clear,0,0,0,0,0,0,0,30315
165,,30315, USA,06/15/2019,84.2,61.1,73.7,,84.6,0.0,,10.1,,43.3,61.09,Partially cloudy,0,0,2,0,0,2,2,30315
166,,30315, USA,06/16/2019,88.3,67.2,78.8,,90.4,0.0,,10.6,,36.9,64.68,Partially cloudy,0,0,0,0,0,0,0,30315
167,,30315, USA,06/17/2019,89.2,70.2,80.1,,91.8,0.0,,9.8,,44.0,67.1,Partially cloudy,0,0,0,0,0,0,0,30315
168,,30315, USA,06/18/2019,82.1,72.1,76.0,,86.2,0.1,,10.0,,71.2,82.69,"Rain, Partially cloudy",0,1,2,0,2,1,3,30315
169,,30315, USA,06/19/2019,86.7,70.8,77.5,,91.6,0.1,,15.3,34.4,73.3,77.66,"Rain, Partially cloudy",0,2,1,0,3,0,3,30315
170,,30315, USA,06/20/2019,86.1,74.0,78.7,,90.1,0.1,,16.5,31.1,47.7,72.19,"Rain, Partially cloudy",0,3,0,0,1,2,3,30315
171,,30315, USA,06/21/2019,90.7,70.2,80.6,,94.6,0.0,,10.8,,30.6,65.72,Partially cloudy,0,0,2,0,2,0,2,30315
172,,30315, USA,06/22/2019,89.7,70.3,79.3,,95.7,0.1,,15.8,39.1,49.6,69.69,"Rain, Partially cloudy",0,0,1,0,0,1,1,30315
173,,30315, USA,06/23/2019,88.0,68.4,76.5,,94.0,0.6,,13.8,49.2,50.5,74.91,"Rain, Partially cloudy",0,0,1,0,0,1,1,30315
174,,30315, USA,06/24/2019,88.2,71.0,77.6,,94.7,0.2,,16.0,49.2,53.9,78.61,"Rain, Partially cloudy",0,1,0,0,1,0,1,30315
175,,30315, USA,06/25/2019,85.7,69.7,77.2,,88.0,0.0,,11.7,,45.2,71.94,Partially cloudy,0,0,0,0,0,0,0,30315
176,,30315, USA,06/26/2019,86.4,70.2,77.3,,89.2,0.0,,7.0,,46.7,70.67,Partially cloudy,0,1,1,0,1,1,2,30315
177,,30315, USA,06/27/2019,86.9,72.1,79.2,,88.9,0.0,,9.9,,49.8,69.1,Partially cloudy,0,0,0,0,0,0,0,30315
178,,30315, USA,06/28/2019,88.0,70.2,79.7,,89.7,0.0,,11.7,,36.9,61.72,Partially cloudy,0,0,1,0,0,1,1,30315
179,,30315, USA,06/29/2019,85.0,71.3,78.2,,87.8,0.0,,9.0,,56.4,71.52,Partially cloudy,0,0,1,0,1,0,1,30315
