,Location,Address,Country,Date,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
31,,30318, USA,02/01/2019,60.7,27.6,42.0,40.0,,0.0,,8.1,,6.3,61.79,Clear,0,0,0,0,0,0,0,30318
32,,30318, USA,02/02/2019,65.2,31.1,49.4,,,0.0,,7.5,,45.7,69.41,Partially cloudy,0,0,0,0,0,0,0,30318
33,,30318, USA,02/03/2019,62.8,44.3,54.6,,,0.0,,6.8,,73.4,76.44,Partially cloudy,0,0,0,2,0,2,2,30318
34,,30318, USA,02/04/2019,65.4,38.1,51.1,43.4,,0.0,,6.0,,52.8,86.59,Partially cloudy,0,0,0,0,0,0,0,30318
35,,30318, USA,02/05/2019,72.3,53.4,61.5,,,0.0,,5.1,,76.1,85.72,Overcast,0,3,0,0,0,3,3,30318
36,,30318, USA,02/06/2019,70.1,55.3,62.9,,,0.1,,9.2,,82.5,93.24,"Rain, Overcast",1,3,0,0,1,3,4,30318
37,,30318, USA,02/07/2019,79.5,62.5,69.8,,,0.0,,15.4,31.1,47.3,73.94,Partially cloudy,0,2,2,0,0,4,4,30318
38,,30318, USA,02/08/2019,68.4,41.7,52.8,36.1,,0.0,,17.4,32.2,49.1,57.12,Partially cloudy,0,0,0,0,0,0,0,30318
39,,30318, USA,02/09/2019,54.6,37.0,44.6,31.2,,0.0,,12.5,,61.6,41.87,Partially cloudy,0,0,0,0,0,0,0,30318
40,,30318, USA,02/10/2019,45.7,37.2,40.4,30.5,,0.1,,11.8,,80.3,65.6,"Rain, Overcast",0,0,1,0,0,1,1,30318
41,,30318, USA,02/11/2019,55.3,37.5,45.6,33.5,,0.1,,5.5,,95.4,97.81,"Rain, Overcast",0,2,2,0,0,4,4,30318
42,,30318, USA,02/12/2019,68.3,48.6,57.3,42.8,,1.0,,16.8,35.6,81.9,93.3,"Rain, Overcast",0,0,0,1,0,1,1,30318
43,,30318, USA,02/13/2019,54.9,36.4,44.5,31.7,,0.0,,14.6,32.2,4.2,51.11,Clear,0,1,1,0,0,2,2,30318
44,,30318, USA,02/14/2019,64.4,30.5,47.5,,,0.0,,12.3,,16.8,56.69,Clear,0,3,1,0,2,2,4,30318
45,,30318, USA,02/15/2019,59.9,48.0,54.9,48.0,,0.2,,8.4,,82.5,82.03,"Rain, Overcast",0,2,1,0,1,2,3,30318
46,,30318, USA,02/16/2019,60.6,47.4,54.6,46.5,,0.1,,11.1,,78.0,90.33,"Rain, Overcast",0,0,0,0,0,0,0,30318
47,,30318, USA,02/17/2019,50.6,45.4,48.0,42.9,,0.2,,8.6,,86.5,96.18,"Rain, Overcast",0,0,1,0,0,1,1,30318
48,,30318, USA,02/18/2019,57.5,45.5,49.0,40.8,,0.1,,13.5,,56.2,70.81,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
49,,30318, USA,02/19/2019,46.9,37.6,41.5,29.1,,1.7,,14.0,,99.4,83.76,"Rain, Overcast",0,0,0,0,0,0,0,30318
50,,30318, USA,02/20/2019,44.1,38.5,41.6,31.9,,0.5,,11.6,,99.3,97.41,"Rain, Overcast",0,0,1,0,0,1,1,30318
51,,30318, USA,02/21/2019,60.4,42.6,50.6,38.2,,0.7,,7.2,,94.6,98.18,"Rain, Overcast",0,2,2,0,0,4,4,30318
52,,30318, USA,02/22/2019,56.4,51.3,53.3,,,0.1,,11.8,,92.6,98.79,"Rain, Overcast",0,0,2,0,1,1,2,30318
53,,30318, USA,02/23/2019,51.0,47.2,49.1,43.5,,0.0,,11.8,,100.0,98.61,Overcast,0,0,0,0,0,0,0,30318
54,,30318, USA,02/24/2019,62.3,47.2,55.0,42.8,,0.3,,25.3,35.8,40.9,62.91,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
55,,30318, USA,02/25/2019,60.7,38.2,49.0,32.8,,0.0,,12.0,,8.3,35.77,Clear,0,1,2,0,1,2,3,30318
56,,30318, USA,02/26/2019,65.5,39.5,53.7,41.2,,0.0,,7.2,,63.2,62.52,Partially cloudy,0,0,0,0,0,0,0,30318
57,,30318, USA,02/27/2019,66.5,53.4,59.0,,,0.0,,4.5,,77.3,84.02,Overcast,0,2,1,1,0,4,4,30318
58,,30318, USA,02/28/2019,63.3,52.8,57.9,,,0.4,,8.3,,75.5,96.44,"Rain, Overcast",0,0,3,0,0,3,3,30318
59,,30318, USA,03/01/2019,68.4,59.4,62.5,,,0.0,,11.6,,96.9,88.69,Overcast,0,0,0,0,0,0,0,30318
60,,30318, USA,03/02/2019,65.5,50.5,57.9,,,0.0,,8.3,,81.2,77.22,Overcast,0,0,1,0,0,1,1,30318
61,,30318, USA,03/03/2019,59.9,43.4,54.5,38.1,,1.1,,14.8,29.8,91.9,87.42,"Rain, Overcast",0,0,0,0,0,0,0,30318
62,,30318, USA,03/04/2019,42.3,33.8,37.6,24.5,,0.0,,17.5,31.1,81.2,69.68,Overcast,0,0,2,0,1,1,2,30318
63,,30318, USA,03/05/2019,43.8,25.7,34.2,13.9,,0.0,,17.2,29.8,14.0,44.2,Clear,0,0,0,0,0,0,0,30318
64,,30318, USA,03/06/2019,44.6,25.8,34.9,16.9,,0.0,,13.9,,1.5,39.5,Clear,0,0,1,0,0,1,1,30318
65,,30318, USA,03/07/2019,58.6,28.6,44.0,34.6,,0.0,,6.9,,37.4,39.45,Partially cloudy,0,0,0,0,0,0,0,30318
66,,30318, USA,03/08/2019,67.2,49.1,56.3,47.6,,0.0,,9.4,,96.1,47.91,Overcast,0,1,0,0,0,1,1,30318
67,,30318, USA,03/09/2019,71.2,48.0,57.7,44.7,,0.0,,13.2,,71.4,77.29,Partially cloudy,0,0,0,0,0,0,0,30318
68,,30318, USA,03/10/2019,68.6,54.8,62.1,,,0.0,,8.3,,82.2,74.55,Overcast,0,0,0,0,0,0,0,30318
69,,30318, USA,03/11/2019,64.7,51.2,56.1,,,0.0,,8.6,,58.8,77.01,Partially cloudy,0,1,0,0,0,1,1,30318
70,,30318, USA,03/12/2019,72.2,42.8,57.1,,,0.0,,7.5,,9.2,62.62,Clear,0,1,1,0,1,1,2,30318
71,,30318, USA,03/13/2019,68.7,52.2,60.2,,,0.0,,14.8,,2.6,50.99,Clear,0,2,0,0,1,1,2,30318
72,,30318, USA,03/14/2019,74.5,58.1,65.3,,,0.0,,16.3,29.8,80.5,73.97,Overcast,0,0,0,0,0,0,0,30318
73,,30318, USA,03/15/2019,70.5,52.8,61.6,,,0.8,,13.7,,73.0,78.52,"Rain, Partially cloudy",0,1,1,0,0,2,2,30318
74,,30318, USA,03/16/2019,51.9,41.9,47.0,36.3,,0.0,,17.0,,10.3,47.95,Clear,0,0,0,0,0,0,0,30318
75,,30318, USA,03/17/2019,63.5,39.3,50.1,38.7,,0.0,,11.8,,8.6,40.58,Clear,0,0,0,0,0,0,0,30318
76,,30318, USA,03/18/2019,59.4,40.1,48.7,39.4,,0.0,,15.9,,7.8,42.17,Clear,0,0,0,0,0,0,0,30318
77,,30318, USA,03/19/2019,58.3,33.2,46.2,33.9,,0.0,,13.7,,5.7,42.01,Clear,0,0,1,0,0,1,1,30318
78,,30318, USA,03/20/2019,61.8,31.5,47.0,43.5,,0.0,,8.6,,0.0,54.27,Clear,0,1,1,2,1,3,4,30318
79,,30318, USA,03/21/2019,59.3,40.0,50.9,43.9,,0.0,,19.6,35.6,47.3,58.15,Partially cloudy,0,0,0,0,0,0,0,30318
80,,30318, USA,03/22/2019,65.3,39.7,52.2,35.7,,0.0,,17.1,36.7,0.4,46.99,Clear,0,1,0,0,1,0,1,30318
81,,30318, USA,03/23/2019,70.8,38.6,55.7,35.4,,0.0,,9.7,,6.5,40.24,Clear,0,0,0,0,0,0,0,30318
82,,30318, USA,03/24/2019,74.2,37.6,56.7,,,0.0,,12.0,,12.7,51.98,Clear,0,0,0,0,0,0,0,30318
83,,30318, USA,03/25/2019,67.2,49.7,57.9,,,0.4,,7.9,,64.7,76.53,"Rain, Partially cloudy",0,2,0,0,1,1,2,30318
84,,30318, USA,03/26/2019,61.9,49.5,55.1,45.7,,0.4,,11.4,,82.3,79.23,"Rain, Overcast",0,1,0,0,0,1,1,30318
85,,30318, USA,03/27/2019,62.2,46.5,53.3,42.3,,0.0,,13.1,,29.3,59.48,Partially cloudy,0,0,1,0,0,1,1,30318
86,,30318, USA,03/28/2019,68.5,35.8,51.8,48.2,,0.0,,8.4,,5.0,54.14,Clear,0,0,0,0,0,0,0,30318
87,,30318, USA,03/29/2019,71.7,42.4,57.2,,,0.0,,7.3,,9.0,60.36,Clear,0,0,1,0,0,1,1,30318
88,,30318, USA,03/30/2019,75.6,51.8,63.7,,,0.0,,13.5,,30.3,60.53,Partially cloudy,0,0,0,0,0,0,0,30318
89,,30318, USA,03/31/2019,69.5,42.8,51.9,35.8,,0.1,,17.1,34.4,57.9,63.39,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
90,,30318, USA,04/01/2019,61.3,32.4,48.2,32.9,,0.0,,10.9,,4.5,41.79,Clear,0,0,0,0,0,0,0,30318
91,,30318, USA,04/02/2019,62.0,46.4,52.7,42.1,,0.0,,10.5,,52.0,41.54,Partially cloudy,0,1,1,1,0,3,3,30318
92,,30318, USA,04/03/2019,71.9,36.2,54.7,,,0.0,,6.2,,8.8,55.89,Clear,0,0,0,0,0,0,0,30318
93,,30318, USA,04/04/2019,69.9,42.8,58.3,,,0.1,,13.3,,26.4,60.41,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
94,,30318, USA,04/05/2019,75.0,55.2,63.0,,,0.2,,10.7,,80.0,84.49,"Rain, Overcast",0,1,0,0,0,1,1,30318
95,,30318, USA,04/06/2019,73.5,57.4,64.4,,,0.0,,8.8,,77.5,82.99,Overcast,0,0,2,0,0,2,2,30318
96,,30318, USA,04/07/2019,79.5,60.0,69.2,,,0.7,,9.8,,48.0,80.73,"Rain, Partially cloudy",0,0,1,0,0,1,1,30318
97,,30318, USA,04/08/2019,74.5,62.4,68.0,,,0.1,,12.2,,57.4,89.67,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
98,,30318, USA,04/09/2019,73.7,60.7,66.0,,,0.7,,8.8,,69.7,90.98,"Rain, Partially cloudy",0,2,0,0,0,2,2,30318
99,,30318, USA,04/10/2019,81.9,53.4,67.3,,80.8,0.0,,7.1,,4.4,70.79,Clear,0,0,0,0,0,0,0,30318
100,,30318, USA,04/11/2019,81.5,56.7,69.8,,80.5,0.1,,16.5,,19.7,65.97,"Rain, Clear",0,0,0,0,0,0,0,30318
101,,30318, USA,04/12/2019,77.7,64.9,71.3,,,0.1,,13.1,,61.4,74.33,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
102,,30318, USA,04/13/2019,81.5,59.4,69.9,,81.3,0.0,,12.7,,27.2,74.0,Partially cloudy,0,0,1,0,0,1,1,30318
103,,30318, USA,04/14/2019,78.3,57.3,70.2,,,1.3,,20.8,38.0,75.9,80.1,"Rain, Overcast",0,0,0,0,0,0,0,30318
104,,30318, USA,04/15/2019,65.7,44.6,54.6,39.6,,0.0,,18.4,35.6,27.4,55.79,Partially cloudy,0,0,1,0,1,0,1,30318
105,,30318, USA,04/16/2019,75.5,42.0,58.8,,,0.0,,7.7,,4.0,59.84,Clear,0,0,0,0,0,0,0,30318
106,,30318, USA,04/17/2019,80.3,48.0,64.7,,79.8,0.0,,8.7,,10.0,63.81,Clear,0,0,0,0,0,0,0,30318
107,,30318, USA,04/18/2019,79.4,60.4,70.6,,,0.0,,16.3,,41.5,64.96,Partially cloudy,0,1,1,0,0,2,2,30318
108,,30318, USA,04/19/2019,71.5,47.4,61.4,42.4,,4.0,,15.5,36.7,93.9,88.38,"Rain, Overcast",0,0,2,0,0,2,2,30318
109,,30318, USA,04/20/2019,50.2,43.4,46.7,38.0,,0.1,,13.0,29.8,98.0,86.38,"Rain, Overcast",0,0,0,0,0,0,0,30318
110,,30318, USA,04/21/2019,71.4,41.4,56.0,40.0,,0.0,,15.4,29.8,9.0,61.94,Clear,0,0,0,0,0,0,0,30318
111,,30318, USA,04/22/2019,80.6,43.9,61.7,,79.3,0.0,,8.1,,1.4,62.18,Clear,0,0,2,0,0,2,2,30318
112,,30318, USA,04/23/2019,81.9,50.5,67.2,,80.6,0.0,,10.5,,8.7,64.04,Clear,0,0,0,0,0,0,0,30318
113,,30318, USA,04/24/2019,82.7,58.3,70.3,,81.4,0.0,,11.8,,7.8,59.24,Clear,0,0,2,0,0,2,2,30318
114,,30318, USA,04/25/2019,74.4,60.1,66.2,,,0.0,,12.8,,28.5,75.81,Partially cloudy,0,1,0,0,0,1,1,30318
115,,30318, USA,04/26/2019,72.8,59.2,65.2,,,0.0,,19.5,40.5,51.0,63.69,Partially cloudy,0,0,0,3,0,3,3,30318
116,,30318, USA,04/27/2019,77.7,46.2,63.2,48.0,,0.0,,11.1,,3.7,45.88,Clear,0,0,0,0,0,0,0,30318
117,,30318, USA,04/28/2019,80.8,56.0,68.5,,81.4,0.0,,12.8,,29.3,63.03,Partially cloudy,0,0,0,0,0,0,0,30318
118,,30318, USA,04/29/2019,83.9,59.0,71.8,,83.6,0.0,,9.8,,10.6,69.83,Clear,0,0,0,0,0,0,0,30318
119,,30318, USA,04/30/2019,85.4,57.4,72.5,,85.5,0.0,,9.6,,10.8,67.59,Clear,0,0,0,0,0,0,0,30318
120,,30318, USA,05/01/2019,82.9,65.0,73.8,,84.9,0.0,,9.0,,32.6,73.3,Partially cloudy,0,1,0,0,0,1,1,30318
121,,30318, USA,05/02/2019,82.8,64.1,74.7,,82.1,0.0,,8.6,,7.0,62.92,Clear,0,0,0,0,0,0,0,30318
122,,30318, USA,05/03/2019,82.8,63.9,73.3,,84.4,0.0,,8.8,,40.9,75.87,Partially cloudy,0,0,1,0,1,0,1,30318
123,,30318, USA,05/04/2019,81.3,65.9,72.4,,83.3,0.3,,14.2,,46.4,83.78,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
124,,30318, USA,05/05/2019,78.5,64.8,69.6,,,0.1,,13.1,,76.3,81.63,"Rain, Overcast",0,0,0,0,0,0,0,30318
125,,30318, USA,05/06/2019,80.6,56.8,68.5,,80.5,0.0,,6.3,,30.6,70.98,Partially cloudy,0,0,2,0,0,2,2,30318
126,,30318, USA,05/07/2019,82.4,57.2,70.9,,83.2,0.0,,8.6,,17.5,71.94,Clear,0,2,1,0,1,2,3,30318
127,,30318, USA,05/08/2019,84.2,62.1,73.2,,84.3,0.0,,12.5,,32.7,71.92,Partially cloudy,0,0,0,0,0,0,0,30318
128,,30318, USA,05/09/2019,80.1,65.6,71.4,,80.9,0.6,,14.0,33.3,54.2,73.38,"Rain, Partially cloudy",0,1,0,0,0,1,1,30318
129,,30318, USA,05/10/2019,82.3,62.6,72.1,,83.6,0.9,,7.9,,57.7,77.65,"Rain, Partially cloudy",0,1,1,0,1,1,2,30318
130,,30318, USA,05/11/2019,79.1,67.6,72.4,,,0.4,,8.4,,69.6,84.05,"Rain, Partially cloudy",0,0,1,0,0,1,1,30318
131,,30318, USA,05/12/2019,72.8,65.7,68.3,,,1.0,,9.0,,80.7,89.66,"Rain, Overcast",0,1,2,0,1,2,3,30318
132,,30318, USA,05/13/2019,72.7,60.0,66.6,,,0.0,,13.1,,43.8,65.29,Partially cloudy,0,0,0,0,0,0,0,30318
133,,30318, USA,05/14/2019,70.9,49.8,60.7,48.7,,0.0,,12.1,,1.2,61.26,Clear,0,1,0,0,0,1,1,30318
134,,30318, USA,05/15/2019,74.6,49.1,62.9,,,0.0,,7.3,,20.9,61.74,Clear,0,0,0,0,0,0,0,30318
135,,30318, USA,05/16/2019,85.5,59.8,72.0,,84.6,0.0,,9.0,,50.9,64.8,Partially cloudy,0,0,3,2,0,5,5,30318
136,,30318, USA,05/17/2019,86.4,63.2,74.8,,86.6,0.0,,10.1,,18.7,68.83,Clear,0,1,2,0,2,1,3,30318
137,,30318, USA,05/18/2019,87.0,62.9,75.6,,87.5,0.0,,8.8,,13.0,67.94,Clear,0,0,0,0,0,0,0,30318
138,,30318, USA,05/19/2019,86.8,63.6,75.9,,85.6,0.0,,12.3,,19.5,63.55,Clear,0,0,0,1,0,1,1,30318
139,,30318, USA,05/20/2019,84.7,66.6,75.7,,84.9,0.0,,10.9,,46.8,64.79,Partially cloudy,0,1,0,0,0,1,1,30318
140,,30318, USA,05/21/2019,89.1,61.1,76.0,,88.6,0.0,,8.1,,12.6,64.77,Clear,0,2,0,0,1,1,2,30318
141,,30318, USA,05/22/2019,91.0,67.0,79.9,,90.2,0.0,,10.9,,26.5,59.34,Partially cloudy,0,0,0,0,0,0,0,30318
142,,30318, USA,05/23/2019,88.7,70.4,79.9,,90.9,0.0,,8.1,,27.4,64.86,Partially cloudy,0,0,2,0,1,1,2,30318
143,,30318, USA,05/24/2019,91.6,68.5,80.5,,92.5,0.0,,7.3,,13.7,64.73,Clear,0,0,1,0,0,1,1,30318
144,,30318, USA,05/25/2019,91.9,70.2,81.1,,93.7,0.0,,9.4,,12.4,63.5,Clear,0,0,0,0,0,0,0,30318
145,,30318, USA,05/26/2019,93.5,67.3,81.4,,93.2,0.0,,12.5,,5.3,60.06,Clear,0,0,0,0,0,0,0,30318
146,,30318, USA,05/27/2019,92.6,67.3,81.0,,92.8,0.0,,10.1,,19.4,60.09,Clear,0,0,0,0,0,0,0,30318
147,,30318, USA,05/28/2019,92.7,69.3,82.2,,90.6,0.0,,11.3,,3.3,57.37,Clear,0,1,0,0,0,1,1,30318
148,,30318, USA,05/29/2019,92.8,66.5,81.2,,91.4,0.0,,11.6,,3.9,55.7,Clear,0,1,0,1,0,2,2,30318
149,,30318, USA,05/30/2019,89.6,71.5,80.7,,89.7,0.0,,12.6,,25.2,57.49,Partially cloudy,0,0,0,0,0,0,0,30318
150,,30318, USA,05/31/2019,86.8,70.8,78.5,,85.6,0.0,,15.1,,36.6,55.52,Partially cloudy,0,0,0,0,0,0,0,30318
151,,30318, USA,06/01/2019,87.4,61.1,75.6,,85.3,0.0,,10.6,,14.4,53.07,Clear,0,0,0,0,0,0,0,30318
152,,30318, USA,06/02/2019,88.9,64.1,74.8,,88.0,0.1,,12.9,32.0,25.7,63.09,"Rain, Partially cloudy",0,0,1,0,1,0,1,30318
153,,30318, USA,06/03/2019,87.8,65.5,76.6,,86.2,0.1,,10.3,,10.4,62.4,"Rain, Clear",0,0,2,0,0,2,2,30318
154,,30318, USA,06/04/2019,82.4,66.0,73.0,,82.6,0.0,,9.6,,14.5,59.9,Clear,0,3,0,0,1,2,3,30318
155,,30318, USA,06/05/2019,82.7,66.4,74.2,,85.8,0.0,,6.8,,30.9,78.14,Partially cloudy,0,1,0,0,0,1,1,30318
156,,30318, USA,06/06/2019,75.5,71.1,73.9,,,0.0,,7.9,,93.4,79.37,Overcast,0,0,0,0,0,0,0,30318
157,,30318, USA,06/07/2019,86.8,69.2,74.3,,90.9,0.7,,12.7,32.2,75.5,84.48,"Rain, Overcast",0,1,1,0,0,2,2,30318
158,,30318, USA,06/08/2019,72.3,68.9,70.4,,,2.6,,9.4,29.8,96.0,93.58,"Rain, Overcast",0,0,3,0,0,3,3,30318
159,,30318, USA,06/09/2019,80.3,69.8,73.9,,83.2,0.0,,8.8,,95.5,85.02,Overcast,0,0,0,0,0,0,0,30318
160,,30318, USA,06/10/2019,80.8,71.6,75.9,,84.3,0.1,,9.3,,82.8,83.51,"Rain, Overcast",0,1,0,0,1,0,1,30318
161,,30318, USA,06/11/2019,84.8,65.0,75.1,,87.1,0.1,,10.5,,37.0,67.79,"Rain, Partially cloudy",0,3,0,0,1,2,3,30318
162,,30318, USA,06/12/2019,73.7,65.8,69.6,,,0.8,,10.9,,98.7,77.31,"Rain, Overcast",0,2,0,2,2,2,4,30318
163,,30318, USA,06/13/2019,78.8,64.4,71.1,,,0.0,,14.7,,47.6,64.05,Partially cloudy,0,0,0,0,0,0,0,30318
164,,30318, USA,06/14/2019,80.6,54.7,68.5,,79.4,0.0,,6.8,,2.7,55.5,Clear,0,0,1,0,0,1,1,30318
165,,30318, USA,06/15/2019,84.7,58.9,72.8,,85.3,0.0,,10.0,,16.1,63.69,Clear,0,0,0,1,0,1,1,30318
166,,30318, USA,06/16/2019,88.4,65.4,78.1,,90.4,0.0,,8.6,,20.0,67.13,Clear,0,0,1,0,0,1,1,30318
167,,30318, USA,06/17/2019,89.7,68.7,79.1,,92.3,0.1,,10.2,,26.1,70.45,"Rain, Partially cloudy",0,0,1,0,0,1,1,30318
168,,30318, USA,06/18/2019,81.6,71.1,75.4,,85.9,0.2,,7.9,,56.0,86.66,"Rain, Partially cloudy",0,2,3,0,1,4,5,30318
169,,30318, USA,06/19/2019,86.8,70.8,77.7,,91.1,0.0,,10.3,,65.7,77.41,Partially cloudy,0,0,0,0,0,0,0,30318
170,,30318, USA,06/20/2019,86.5,73.1,78.2,,88.8,0.2,,15.5,31.1,27.4,73.07,"Rain, Partially cloudy",0,2,2,0,1,3,4,30318
171,,30318, USA,06/21/2019,90.5,69.2,80.0,,94.4,0.0,,10.5,,14.4,67.01,Clear,0,1,0,0,0,1,1,30318
172,,30318, USA,06/22/2019,89.3,69.7,78.6,,95.7,0.2,,20.1,36.9,29.0,71.51,"Rain, Partially cloudy",0,0,0,0,0,0,0,30318
173,,30318, USA,06/23/2019,88.2,67.8,76.2,,94.2,0.3,,19.2,34.4,32.6,76.76,"Rain, Partially cloudy",0,0,1,0,0,1,1,30318
174,,30318, USA,06/24/2019,88.4,70.3,77.0,,94.5,0.3,,19.6,40.3,40.9,81.23,"Rain, Partially cloudy",0,2,1,0,1,2,3,30318
175,,30318, USA,06/25/2019,85.0,68.1,76.7,,87.0,0.0,,8.8,,21.6,73.45,Clear,0,1,1,0,0,2,2,30318
176,,30318, USA,06/26/2019,85.9,68.2,76.7,,87.6,0.0,,6.4,,12.0,73.19,Clear,0,1,0,0,0,1,1,30318
177,,30318, USA,06/27/2019,88.3,70.5,78.5,,90.7,0.0,,9.8,,12.8,71.11,Clear,0,0,0,0,0,0,0,30318
178,,30318, USA,06/28/2019,88.6,69.2,79.0,,89.7,0.0,,9.2,,15.0,64.29,Clear,0,0,0,0,0,0,0,30318
179,,30318, USA,06/29/2019,85.8,69.0,77.3,,88.1,0.0,,8.8,,27.9,74.57,Partially cloudy,0,0,1,0,0,1,1,30318
180,,30318, USA,06/30/2019,90.5,70.4,80.7,,91.9,0.0,,8.2,,15.3,69.56,Clear,0,0,1,0,0,1,1,30318
181,,30318, USA,07/01/2019,91.2,72.7,83.0,,94.8,0.0,,12.0,,13.0,63.6,Clear,0,0,1,0,1,0,1,30318
