Date,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
08/02/2019,0,1,2,0,0,3,3,30312
08/03/2019,0,0,0,0,0,0,0,30312
08/04/2019,0,0,4,2,0,6,6,30312
08/05/2019,0,0,0,1,0,1,1,30312
08/06/2019,0,0,1,0,1,0,1,30312
08/07/2019,0,3,4,1,0,8,8,30312
08/08/2019,0,1,1,0,0,2,2,30312
08/09/2019,0,1,0,0,1,0,1,30312
08/10/2019,0,0,0,1,1,0,1,30312
08/11/2019,0,0,0,0,0,0,0,30312
08/12/2019,0,1,2,0,1,2,3,30312
08/13/2019,0,1,1,0,0,2,2,30312
08/14/2019,0,0,1,0,0,1,1,30312
08/15/2019,0,0,1,0,0,1,1,30312
08/16/2019,0,0,1,0,1,0,1,30312
08/17/2019,0,0,2,0,1,1,2,30312
08/18/2019,0,0,0,0,0,0,0,30312
08/19/2019,0,0,1,0,0,1,1,30312
08/20/2019,0,0,2,0,0,2,2,30312
08/21/2019,0,6,2,0,1,7,8,30312
08/22/2019,0,0,0,0,0,0,0,30312
08/23/2019,0,0,1,0,0,1,1,30312
08/24/2019,0,0,0,0,0,0,0,30312
08/25/2019,0,1,2,0,1,2,3,30312
08/26/2019,0,1,1,0,0,2,2,30312
08/27/2019,0,2,3,0,1,4,5,30312
08/28/2019,0,2,1,0,1,2,3,30312
08/29/2019,0,0,1,0,0,1,1,30312
08/30/2019,0,1,2,0,0,3,3,30312
08/31/2019,0,0,0,0,0,0,0,30312
09/01/2019,0,0,0,0,0,0,0,30312
09/02/2019,0,0,2,0,0,2,2,30312
09/03/2019,0,0,0,0,0,0,0,30312
09/04/2019,0,0,0,0,0,0,0,30312
09/05/2019,0,0,0,0,0,0,0,30312
09/06/2019,0,0,0,0,0,0,0,30312
09/07/2019,0,0,5,0,1,4,5,30312
09/08/2019,0,0,0,0,0,0,0,30312
09/09/2019,0,1,1,0,0,2,2,30312
09/10/2019,0,1,1,0,2,0,2,30312
09/11/2019,0,0,1,0,0,1,1,30312
09/12/2019,0,0,0,0,0,0,0,30312
09/13/2019,0,0,0,0,0,0,0,30312
09/14/2019,0,0,1,0,1,0,1,30312
09/15/2019,0,0,1,0,0,1,1,30312
09/16/2019,0,0,1,0,0,1,1,30312
09/17/2019,0,0,1,0,0,1,1,30312
09/18/2019,0,2,0,0,0,2,2,30312
09/19/2019,0,0,0,0,0,0,0,30312
09/20/2019,0,0,0,0,0,0,0,30312
09/21/2019,0,0,1,0,0,1,1,30312
09/22/2019,0,0,0,0,0,0,0,30312
09/23/2019,0,0,1,0,0,1,1,30312
09/24/2019,0,1,0,0,0,1,1,30312
09/25/2019,0,0,1,0,0,1,1,30312
09/26/2019,0,0,0,0,0,0,0,30312
09/27/2019,0,0,2,0,0,2,2,30312
09/28/2019,0,0,0,0,0,0,0,30312
09/29/2019,0,0,0,0,0,0,0,30312
09/30/2019,0,0,1,0,1,0,1,30312
10/01/2019,0,1,3,0,0,4,4,30312
10/02/2019,0,0,0,0,0,0,0,30312
10/03/2019,0,1,1,0,0,2,2,30312
10/04/2019,0,0,1,0,0,1,1,30312
10/05/2019,0,0,1,0,0,1,1,30312
10/06/2019,0,0,0,0,0,0,0,30312
10/07/2019,0,0,0,0,0,0,0,30312
10/08/2019,0,2,0,0,0,2,2,30312
10/09/2019,0,0,0,0,0,0,0,30312
10/10/2019,0,1,1,0,1,1,2,30312
10/11/2019,0,0,3,0,0,3,3,30312
10/12/2019,0,0,1,0,0,1,1,30312
10/13/2019,0,0,4,1,3,2,5,30312
10/14/2019,0,0,0,0,0,0,0,30312
10/15/2019,0,2,1,0,0,3,3,30312
10/16/2019,0,3,1,0,1,3,4,30312
10/17/2019,0,4,1,1,4,2,6,30312
10/18/2019,0,0,1,0,0,1,1,30312
10/19/2019,0,0,3,0,0,3,3,30312
10/20/2019,0,0,1,0,1,0,1,30312
10/21/2019,0,0,1,1,1,1,2,30312
10/22/2019,0,0,3,1,1,3,4,30312
10/23/2019,0,0,1,0,0,1,1,30312
10/24/2019,0,1,2,0,0,3,3,30312
10/25/2019,0,0,3,0,1,2,3,30312
10/26/2019,0,0,0,2,1,1,2,30312
10/27/2019,0,0,0,0,0,0,0,30312
10/28/2019,0,0,0,0,0,0,0,30312
10/29/2019,0,0,1,0,1,0,1,30312
10/30/2019,0,1,2,0,3,0,3,30312
10/31/2019,0,0,1,0,0,1,1,30312
11/01/2019,0,1,1,0,0,2,2,30312
11/02/2019,0,0,0,0,0,0,0,30312
11/03/2019,0,0,0,0,0,0,0,30312
11/04/2019,0,0,1,0,0,1,1,30312
11/05/2019,0,0,2,0,1,1,2,30312
11/06/2019,0,3,0,0,2,1,3,30312
11/07/2019,0,1,2,0,0,3,3,30312
11/08/2019,0,0,0,0,0,0,0,30312
11/09/2019,0,0,2,0,1,1,2,30312
11/10/2019,0,0,0,0,0,0,0,30312
11/11/2019,0,1,1,0,0,2,2,30312
11/12/2019,0,2,1,0,2,1,3,30312
11/13/2019,0,0,2,0,0,2,2,30312
11/14/2019,0,0,0,0,0,0,0,30312
11/15/2019,0,0,4,0,0,4,4,30312
11/16/2019,0,0,0,0,0,0,0,30312
11/17/2019,0,0,0,0,0,0,0,30312
11/18/2019,0,0,1,0,0,1,1,30312
11/19/2019,0,0,1,0,0,1,1,30312
11/20/2019,0,3,1,0,1,3,4,30312
11/21/2019,0,0,1,0,0,1,1,30312
11/22/2019,0,2,0,0,1,1,2,30312
11/23/2019,0,1,2,0,0,3,3,30312
11/24/2019,0,0,0,0,0,0,0,30312
11/25/2019,0,0,1,0,0,1,1,30312
11/26/2019,0,0,1,0,0,1,1,30312
11/27/2019,0,0,5,0,0,5,5,30312
11/28/2019,0,0,0,0,0,0,0,30312
11/29/2019,0,0,0,0,0,0,0,30312
11/30/2019,0,0,1,0,0,1,1,30312
12/01/2019,0,0,0,0,0,0,0,30312
12/02/2019,0,0,1,0,0,1,1,30312
12/03/2019,0,0,2,1,0,3,3,30312
12/04/2019,0,1,0,0,1,0,1,30312
12/05/2019,0,1,0,0,0,1,1,30312
12/06/2019,0,0,0,0,0,0,0,30312
12/07/2019,0,1,1,0,0,2,2,30312
12/08/2019,0,0,1,0,0,1,1,30312
12/09/2019,0,0,0,0,0,0,0,30312
12/10/2019,0,3,2,0,2,3,5,30312
12/11/2019,0,3,0,0,2,1,3,30312
12/12/2019,0,1,1,0,0,2,2,30312
12/13/2019,0,1,3,0,1,3,4,30312
12/14/2019,0,0,2,0,1,1,2,30312
12/15/2019,0,0,2,0,0,2,2,30312
12/16/2019,0,1,0,0,1,0,1,30312
12/17/2019,0,0,1,0,0,1,1,30312
12/18/2019,0,0,2,0,0,2,2,30312
12/19/2019,0,0,4,0,0,4,4,30312
12/20/2019,0,0,3,0,1,2,3,30312
12/21/2019,0,0,1,0,0,1,1,30312
12/22/2019,0,0,5,0,3,2,5,30312
12/23/2019,0,0,7,0,1,6,7,30312
12/24/2019,0,0,1,0,0,1,1,30312
12/25/2019,0,0,0,0,0,0,0,30312
12/26/2019,0,0,0,0,0,0,0,30312
12/27/2019,0,0,0,0,0,0,0,30312
12/28/2019,0,0,1,0,0,1,1,30312
12/29/2019,0,0,0,1,0,1,1,30312
12/30/2019,0,0,0,0,0,0,0,30312
12/31/2019,0,0,0,0,0,0,0,30312
