Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Contributing Stations
,"30339, USA",,1/11/2018,58,51.4,55,,,0.1,,12.2,,92.5,96.99,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/12/2018,60.8,27.7,51.2,14.5,,0.7,,19.7,33.3,86.8,92.87,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/13/2018,33.5,23.1,28.7,12.2,,0,,20.2,33.3,64.5,68.12,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/14/2018,38.5,16.9,26.8,7.1,,0,,11.7,,20,56.75,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/15/2018,46.7,24.2,33.6,21.8,,0,,6.3,,24.8,58.67,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/16/2018,48.8,25.5,34.8,15.4,,0,,13.4,,57.9,71.65,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/17/2018,24.7,13.3,19.2,-1.5,,0,,20,33.3,30.2,65.63,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/18/2018,39.6,14.4,25.3,0.9,,0,,12.2,,0,52.86,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/19/2018,52,23.4,35.1,16.5,,0,,10.4,,7.5,40.12,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/20/2018,60.8,27.8,42.2,23.2,,0,,11.4,,26.5,55.96,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/21/2018,67.9,33.2,49,,,0,,7.8,,0,70.02,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/22/2018,60.8,41.6,52.2,40.4,,0.3,,12.7,,54.7,88.42,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/23/2018,61.3,41.4,50.8,35.3,,0,,18,32.2,49.3,57.71,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/24/2018,52.1,34.8,41.9,27.9,,0,,16.9,,18,52.67,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/25/2018,56.7,29.6,42.9,25.5,,0,,7.7,,10,48.03,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/26/2018,56.9,30.2,43.3,29.8,,0,,14.5,,45.6,50.37,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/27/2018,56.5,48.2,51.5,46.1,,0.1,,11.2,,93.4,72.76,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/28/2018,54.4,51.2,52.8,,,1,,6,,89.4,98.59,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/29/2018,56.5,44,50.2,36.9,,0,,17,31.4,47.2,64.73,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/30/2018,44.4,30,36.7,20.6,,0,,17.1,32.2,29.2,48.16,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,1/31/2018,55.2,25.8,39.4,23.3,,0,,10.7,,17.7,47.36,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/1/2018,62.8,35.2,50.7,41.1,,0,,19.1,,84.2,62.78,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/2/2018,43.9,30,36.1,21.1,,0.1,,17.6,34,47.3,53.47,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/3/2018,47.8,29,37.9,23.7,,0,,12.4,,64,36.77,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/4/2018,46.9,34.1,41.3,26.4,,1.6,,12.7,,96.6,83.78,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/5/2018,49.7,34.9,40.8,27.7,,0,,12.9,,18.9,69.68,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/6/2018,66.5,33,49.6,38.7,,0,,7,,77.4,61.87,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/7/2018,60.5,40.8,55.2,33.4,,1.3,,14.9,29.8,91.3,88.3,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/8/2018,56,32.4,42.6,25,,0,,13.3,,24.9,63.41,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/9/2018,62.2,31.7,47.9,36.7,,0.2,,13.8,,56.8,65.7,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/10/2018,64,49.9,55.5,48.1,,0.3,,8.5,,77.8,97.89,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/11/2018,65.8,61.4,63.7,,,1.1,,11.9,,98.3,94.89,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/12/2018,61.1,47.4,55,45.6,,0.1,,11.1,,99.4,88.47,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/13/2018,54.4,46.6,49.9,41.6,,0,,12.5,,99.4,76.11,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/14/2018,58.7,46.9,53.3,45.9,,0,,7.4,,97.2,86.48,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/15/2018,68.1,57.6,62.8,,,0,,9.1,,84.6,89.87,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/16/2018,74.9,52.6,65,,,0,,18,32.2,86.2,79.75,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/17/2018,75.2,49.3,59.3,47,,0,,14.8,34.4,96,76.7,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/18/2018,69.2,46.9,57.2,44.5,,0.2,,11.8,,75,77.58,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/19/2018,69.2,58,60.7,,,0,,8.8,,87.8,94.43,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/20/2018,74.3,56.7,65.3,,,0,,9.7,,93.1,85.17,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/21/2018,75.9,65.2,69.1,,,0,,12.3,,67.7,83.78,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/22/2018,79.2,61.1,69.2,,,0,,8,,46.8,76.7,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/23/2018,77.7,55.7,66.7,,,0,,9,,20,76.68,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/24/2018,79.3,63.5,71.1,,,0,,18.5,,28.2,62.56,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/25/2018,69.8,59.1,63,,,0.5,,13.5,31.1,27.1,86.5,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/26/2018,64.8,48.1,57.5,46.5,,0.3,,11,,36.7,83.66,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/27/2018,64.5,43.3,53.4,41.1,,0,,13.5,,16.3,64.56,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,2/28/2018,59.4,50.7,54.1,,,0.2,,10.8,,60.2,85.8,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/1/2018,70.4,53.4,58.3,,,0.3,,15,37.3,82.3,91.21,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/2/2018,57.2,44.2,50.4,38,,0,,17.2,33.3,3.9,47.97,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/3/2018,62.8,37.5,49.4,32.7,,0,,13.9,,0,35.72,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/4/2018,66.8,33.6,50.6,33.1,,0,,4.1,,10.8,41.24,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/5/2018,58.8,39.4,51.4,,,0,,9.1,,80.5,57.24,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/6/2018,59.3,46.5,53.5,42.5,,0.7,,9.4,,74.2,75.39,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/7/2018,49.7,39.6,44,31.7,,0,,20.9,34.4,18.2,45.17,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/8/2018,47.9,33.4,40,26.9,,0,,19.1,30.3,36.3,49.18,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/9/2018,60.5,26.8,43.8,22.3,,0,,10.2,,28.5,45.59,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/10/2018,63.7,36.3,50.8,39.8,,0,,9.9,,59.2,72.32,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/11/2018,56.6,52.1,54.2,,,1.2,,9.4,,97,94.27,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/12/2018,51.5,38,45,28.4,,0.4,,22.7,42.8,70.4,71.28,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/13/2018,53.5,33.6,43.1,25.6,,0,,20.1,33.3,25.6,50.53,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/14/2018,50.8,33.9,41.9,25.8,,0,,17.8,31.1,0.8,40.53,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/15/2018,67.2,31.2,49.1,28.1,,0,,19.7,,1.7,39.82,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/16/2018,69.2,40.4,55.6,43.2,,0,,13,,37.1,47.48,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/17/2018,74.1,52.7,61.8,,,0.2,,14.4,,73.4,74.98,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/18/2018,74.7,56.1,65,,,0,,9.8,,51.6,54.66,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/19/2018,62.4,55.9,58.9,,,0.2,,11.1,,93.8,92.46,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/20/2018,66.1,47.9,57.1,40.6,,1.3,,21.7,38.2,73.2,85.21,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/21/2018,49.5,36.6,42.5,27.3,,0,,22.9,35.7,77.7,58.6,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/22/2018,56.6,31.2,44.3,23.7,,0,,16.8,35.6,1.7,48.64,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/23/2018,63,34.6,49.9,31.5,,0,,10.5,,52.7,47.66,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/24/2018,72.6,49.8,59.9,,,0,,12.2,,95.4,59.85,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,3/25/2018,59.2,42.1,46.7,37.2,,0.7,,15.3,,96.9,85.96,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
