,Location,Address,Country,Date,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
89,,30312, USA,03/31/2019,68.8,43.1,52.2,35.9,,0.1,,17.7,34.4,69.1,61.92,"Rain, Partially cloudy",0,0,2,0,0,2,2,30312
90,,30312, USA,04/01/2019,60.5,34.5,48.2,30.9,,0.0,,12.0,,21.6,40.56,Clear,0,4,0,0,4,0,4,30312
91,,30312, USA,04/02/2019,61.7,45.9,52.7,41.2,,0.0,,11.8,,54.4,40.54,Partially cloudy,0,4,1,0,3,2,5,30312
92,,30312, USA,04/03/2019,71.6,39.0,56.0,,,0.0,,5.9,,20.8,49.78,Clear,0,1,3,0,1,3,4,30312
93,,30312, USA,04/04/2019,69.5,45.2,59.2,,,0.1,,12.2,,41.8,55.97,"Rain, Partially cloudy",0,7,1,0,1,7,8,30312
94,,30312, USA,04/05/2019,74.4,55.2,63.5,,,0.2,,10.8,,80.6,80.78,"Rain, Overcast",0,2,4,0,4,2,6,30312
95,,30312, USA,04/06/2019,72.4,58.3,64.2,,,0.0,,9.0,,81.9,81.38,Overcast,0,0,1,0,1,0,1,30312
96,,30312, USA,04/07/2019,78.8,60.5,69.1,,,0.9,,11.6,,58.1,79.46,"Rain, Partially cloudy",0,0,2,0,0,2,2,30312
97,,30312, USA,04/08/2019,74.1,63.9,68.4,,,0.0,,12.9,,66.0,86.37,Partially cloudy,0,2,1,0,1,2,3,30312
98,,30312, USA,04/09/2019,74.1,62.5,66.5,,,0.6,,8.1,32.2,70.9,86.43,"Rain, Partially cloudy",0,3,1,0,3,1,4,30312
99,,30312, USA,04/10/2019,81.5,55.7,68.2,,80.7,0.0,,5.6,,11.8,66.67,Clear,0,3,0,0,2,1,3,30312
100,,30312, USA,04/11/2019,81.1,59.3,70.5,,80.1,0.0,,15.6,,32.9,62.8,Partially cloudy,0,1,0,0,0,1,1,30312
101,,30312, USA,04/12/2019,77.5,65.5,71.1,,,0.1,,14.0,,68.5,73.2,"Rain, Partially cloudy",0,1,3,0,1,3,4,30312
102,,30312, USA,04/13/2019,81.3,60.9,70.2,,81.2,0.0,,11.0,,43.4,70.22,Partially cloudy,0,0,4,1,0,5,5,30312
103,,30312, USA,04/14/2019,77.0,57.3,70.2,,,1.3,,22.8,39.1,81.5,78.07,"Rain, Overcast",0,0,4,0,0,4,4,30312
104,,30312, USA,04/15/2019,65.4,45.1,54.9,40.2,,0.0,,18.7,35.6,29.6,53.9,Partially cloudy,0,2,2,0,1,3,4,30312
105,,30312, USA,04/16/2019,75.0,44.5,59.6,43.7,,0.0,,7.8,,9.4,54.68,Clear,0,1,2,0,1,2,3,30312
106,,30312, USA,04/17/2019,80.1,50.5,65.5,,79.7,0.0,,9.1,,31.6,59.43,Partially cloudy,0,0,0,0,0,0,0,30312
107,,30312, USA,04/18/2019,78.5,60.8,70.1,,,0.0,,14.8,,56.9,64.96,Partially cloudy,0,3,3,3,3,6,9,30312
108,,30312, USA,04/19/2019,71.1,47.1,61.5,41.6,,3.2,,16.5,40.3,94.4,86.13,"Rain, Overcast",0,4,2,0,4,2,6,30312
109,,30312, USA,04/20/2019,50.3,43.5,46.8,37.9,,0.1,,13.5,32.2,97.9,83.83,"Rain, Overcast",0,0,2,0,0,2,2,30312
110,,30312, USA,04/21/2019,71.1,42.4,56.5,40.3,,0.0,,16.8,29.8,10.7,58.11,Clear,0,0,3,0,0,3,3,30312
111,,30312, USA,04/22/2019,80.4,45.9,63.0,47.7,79.2,0.0,,8.3,,5.7,55.16,Clear,0,0,2,0,1,1,2,30312
112,,30312, USA,04/23/2019,81.8,52.8,68.1,,80.7,0.0,,11.0,,21.8,59.56,Clear,0,4,2,0,2,4,6,30312
113,,30312, USA,04/24/2019,82.1,60.0,70.9,,80.6,0.0,,13.1,,25.9,54.96,Partially cloudy,0,1,0,0,0,1,1,30312
114,,30312, USA,04/25/2019,73.8,60.8,66.6,,,0.1,,12.8,,42.7,73.52,"Rain, Partially cloudy",0,0,0,0,0,0,0,30312
115,,30312, USA,04/26/2019,72.8,59.1,65.2,,,0.0,,21.8,38.8,53.2,61.82,Partially cloudy,0,1,0,0,0,1,1,30312
116,,30312, USA,04/27/2019,77.1,47.8,63.4,45.9,,0.0,,11.5,,8.9,43.81,Clear,0,0,3,0,0,3,3,30312
117,,30312, USA,04/28/2019,80.3,57.0,69.0,,81.0,0.0,,11.3,,41.5,59.89,Partially cloudy,0,0,2,0,0,2,2,30312
118,,30312, USA,04/29/2019,83.7,60.4,72.4,,83.2,0.0,,9.8,,32.1,66.35,Partially cloudy,0,2,2,0,3,1,4,30312
119,,30312, USA,04/30/2019,84.8,59.7,73.0,,84.9,0.0,,8.6,,27.5,64.13,Partially cloudy,0,6,0,0,6,0,6,30312
120,,30312, USA,05/01/2019,82.8,64.7,73.7,,84.5,0.0,,8.5,,48.2,71.05,Partially cloudy,0,2,1,0,2,1,3,30312
121,,30312, USA,05/02/2019,82.5,64.2,74.2,,81.9,0.0,,9.0,,26.2,62.93,Partially cloudy,0,3,0,0,3,0,3,30312
122,,30312, USA,05/03/2019,82.7,64.9,73.8,,83.9,0.0,,9.2,,44.9,71.68,Partially cloudy,0,0,1,0,0,1,1,30312
123,,30312, USA,05/04/2019,80.2,67.4,73.2,,82.4,0.2,,15.4,,55.9,79.34,"Rain, Partially cloudy",0,0,2,0,0,2,2,30312
124,,30312, USA,05/05/2019,78.8,65.3,69.9,,,0.0,,14.2,,77.3,78.55,Overcast,0,0,0,0,0,0,0,30312
125,,30312, USA,05/06/2019,80.6,57.0,68.8,,80.4,0.0,,8.0,,39.0,68.04,Partially cloudy,0,2,0,0,2,0,2,30312
126,,30312, USA,05/07/2019,81.6,59.5,71.9,,82.5,0.0,,8.2,,29.1,66.75,Partially cloudy,0,2,0,0,1,1,2,30312
127,,30312, USA,05/08/2019,84.5,63.3,73.4,,84.7,0.0,,11.6,,39.9,71.13,Partially cloudy,0,2,0,0,0,2,2,30312
128,,30312, USA,05/09/2019,79.5,65.7,71.0,,,0.5,,12.8,32.8,61.0,74.6,"Rain, Partially cloudy",0,2,2,0,1,3,4,30312
129,,30312, USA,05/10/2019,82.6,63.6,72.4,,83.8,0.0,,10.0,,68.0,76.51,Partially cloudy,0,4,1,0,3,2,5,30312
130,,30312, USA,05/11/2019,80.0,67.5,72.8,,,0.5,,8.9,,75.9,82.67,"Rain, Overcast",0,0,1,0,0,1,1,30312
131,,30312, USA,05/12/2019,72.8,65.7,68.3,,,0.9,,10.6,,82.2,88.69,"Rain, Overcast",0,1,1,0,0,2,2,30312
132,,30312, USA,05/13/2019,72.8,60.5,66.8,,,0.0,,14.6,,46.6,65.2,Partially cloudy,0,1,0,0,0,1,1,30312
133,,30312, USA,05/14/2019,71.3,50.5,61.2,,,0.0,,11.7,,3.9,59.63,Clear,0,1,3,0,1,3,4,30312
134,,30312, USA,05/15/2019,75.0,50.0,63.5,,,0.0,,7.6,,28.2,60.32,Partially cloudy,0,1,1,0,0,2,2,30312
135,,30312, USA,05/16/2019,85.0,61.2,72.4,,84.6,0.0,,8.7,,52.1,63.33,Partially cloudy,0,1,1,0,0,2,2,30312
136,,30312, USA,05/17/2019,86.4,63.9,74.8,,86.6,0.0,,9.1,,32.6,68.12,Partially cloudy,0,0,4,0,2,2,4,30312
137,,30312, USA,05/18/2019,86.9,64.7,76.0,,87.8,0.0,,8.1,,18.7,66.65,Clear,0,0,1,0,1,0,1,30312
138,,30312, USA,05/19/2019,86.9,65.1,76.5,,86.0,0.0,,12.7,,26.2,61.77,Partially cloudy,0,0,0,0,0,0,0,30312
139,,30312, USA,05/20/2019,85.7,68.0,76.3,,85.3,0.0,,12.0,,51.4,63.05,Partially cloudy,0,5,2,0,5,2,7,30312
140,,30312, USA,05/21/2019,88.2,63.4,76.9,,87.9,0.0,,8.5,,20.5,61.94,Clear,0,3,1,0,1,3,4,30312
141,,30312, USA,05/22/2019,91.1,69.1,80.7,,90.7,0.0,,10.1,,28.7,55.84,Partially cloudy,0,4,2,1,5,2,7,30312
142,,30312, USA,05/23/2019,88.4,70.7,79.9,,90.8,0.0,,8.1,,33.0,64.55,Partially cloudy,0,3,0,0,1,2,3,30312
143,,30312, USA,05/24/2019,91.8,68.7,81.0,,93.4,0.0,,8.4,,18.8,61.93,Clear,0,2,1,0,1,2,3,30312
144,,30312, USA,05/25/2019,92.0,71.2,82.0,,94.1,0.0,,9.4,,13.1,60.76,Clear,0,0,2,0,1,1,2,30312
145,,30312, USA,05/26/2019,93.3,69.7,82.5,,93.3,0.0,,10.8,,9.0,56.65,Clear,0,0,1,1,0,2,2,30312
146,,30312, USA,05/27/2019,92.7,69.3,81.9,,93.0,0.0,,10.0,,28.7,57.07,Partially cloudy,0,0,0,0,0,0,0,30312
147,,30312, USA,05/28/2019,92.9,71.2,82.7,,90.9,0.0,,11.1,,14.5,55.2,Clear,0,2,1,0,1,2,3,30312
148,,30312, USA,05/29/2019,93.2,68.2,81.9,,92.2,0.0,,11.4,,10.7,53.52,Clear,0,4,1,0,3,2,5,30312
149,,30312, USA,05/30/2019,90.0,72.6,81.3,,90.1,0.0,,14.0,,33.2,55.74,Partially cloudy,0,3,3,0,2,4,6,30312
150,,30312, USA,05/31/2019,87.5,71.2,79.0,,86.1,0.0,,16.0,,45.6,54.38,Partially cloudy,0,1,1,0,0,2,2,30312
151,,30312, USA,06/01/2019,88.1,63.3,76.6,,86.1,0.0,,11.0,,25.2,50.79,Partially cloudy,0,0,0,0,0,0,0,30312
152,,30312, USA,06/02/2019,88.5,65.2,75.8,,87.9,0.1,,15.6,33.0,38.2,60.42,"Rain, Partially cloudy",0,0,2,0,0,2,2,30312
153,,30312, USA,06/03/2019,88.1,66.6,77.1,,86.6,0.0,,11.4,,18.2,61.28,Clear,0,0,2,0,0,2,2,30312
154,,30312, USA,06/04/2019,82.7,68.6,74.4,,83.1,0.0,,10.7,,34.5,56.41,Partially cloudy,0,3,1,0,2,2,4,30312
155,,30312, USA,06/05/2019,83.3,68.3,75.3,,86.5,0.0,,7.5,,49.0,75.03,Partially cloudy,0,1,2,0,0,3,3,30312
156,,30312, USA,06/06/2019,75.8,71.0,73.8,,,0.0,,8.0,,94.5,79.21,Overcast,0,3,2,0,3,2,5,30312
157,,30312, USA,06/07/2019,87.8,69.8,74.4,,92.1,0.7,,13.1,44.7,79.1,83.98,"Rain, Overcast",0,7,1,0,1,7,8,30312
158,,30312, USA,06/08/2019,71.6,68.8,70.4,,,2.8,,8.2,29.8,96.3,92.87,"Rain, Overcast",0,1,4,0,0,5,5,30312
159,,30312, USA,06/09/2019,80.1,69.8,73.8,,83.0,0.0,,8.7,,95.2,85.37,Overcast,0,0,1,0,0,1,1,30312
160,,30312, USA,06/10/2019,82.0,72.1,76.0,,86.2,0.1,,8.9,,82.1,82.91,"Rain, Overcast",0,1,0,2,0,3,3,30312
161,,30312, USA,06/11/2019,85.3,65.7,75.2,,87.2,0.1,,10.6,,46.0,69.12,"Rain, Partially cloudy",0,2,1,0,1,2,3,30312
162,,30312, USA,06/12/2019,73.1,66.7,69.6,,,0.6,,12.1,,98.9,76.84,"Rain, Overcast",0,2,2,0,1,3,4,30312
163,,30312, USA,06/13/2019,79.1,65.0,71.2,,,0.0,,15.9,,48.2,63.75,Partially cloudy,0,1,2,0,0,3,3,30312
164,,30312, USA,06/14/2019,80.3,57.2,69.3,,79.3,0.0,,6.6,,15.2,52.13,Clear,0,1,1,0,0,2,2,30312
165,,30312, USA,06/15/2019,84.3,60.3,73.2,,84.8,0.0,,9.5,,32.6,62.34,Partially cloudy,0,0,3,0,1,2,3,30312
166,,30312, USA,06/16/2019,88.2,66.2,78.3,,90.2,0.0,,9.6,,29.2,66.01,Partially cloudy,0,0,0,0,0,0,0,30312
167,,30312, USA,06/17/2019,89.3,69.4,79.4,,91.9,0.1,,9.0,,35.4,69.17,"Rain, Partially cloudy",0,0,1,0,0,1,1,30312
168,,30312, USA,06/18/2019,81.9,71.7,75.7,,86.0,0.1,,9.2,,65.1,84.47,"Rain, Partially cloudy",0,2,3,0,2,3,5,30312
169,,30312, USA,06/19/2019,86.5,70.7,77.5,,91.0,0.1,,13.2,34.4,69.4,77.83,"Rain, Partially cloudy",0,3,0,0,0,3,3,30312
170,,30312, USA,06/20/2019,85.9,73.4,78.3,,89.2,0.1,,15.5,31.1,38.3,73.12,"Rain, Partially cloudy",0,3,4,1,3,5,8,30312
171,,30312, USA,06/21/2019,90.3,70.2,80.3,,94.1,0.0,,11.3,,23.2,66.3,Clear,0,3,1,0,1,3,4,30312
172,,30312, USA,06/22/2019,89.6,69.8,79.0,,95.8,0.1,,18.1,39.1,38.7,70.6,"Rain, Partially cloudy",0,0,3,0,2,1,3,30312
173,,30312, USA,06/23/2019,87.8,68.1,76.2,,93.7,0.5,,14.8,44.5,40.3,76.02,"Rain, Partially cloudy",0,0,3,0,0,3,3,30312
174,,30312, USA,06/24/2019,88.2,70.4,77.3,,94.6,0.2,,18.9,46.6,48.9,79.69,"Rain, Partially cloudy",0,5,2,0,2,5,7,30312
175,,30312, USA,06/25/2019,85.6,69.1,76.9,,87.6,0.0,,10.5,,33.2,72.64,Partially cloudy,0,0,0,0,0,0,0,30312
176,,30312, USA,06/26/2019,85.9,69.2,77.0,,88.2,0.0,,6.3,,29.3,71.81,Partially cloudy,0,2,1,0,1,2,3,30312
177,,30312, USA,06/27/2019,87.2,71.6,78.8,,89.3,0.0,,9.5,,31.2,70.3,Partially cloudy,0,0,0,0,0,0,0,30312
178,,30312, USA,06/28/2019,87.8,69.8,79.3,,89.5,0.0,,10.5,,26.0,62.97,Partially cloudy,0,0,0,0,0,0,0,30312
179,,30312, USA,06/29/2019,85.0,70.3,77.9,,87.6,0.0,,7.8,,42.2,72.22,Partially cloudy,0,0,1,0,1,0,1,30312
