Date,Severity_1,Severity_2,Severity_3,Severity_4,Residential_ct,Interstate_ct,Accident_ct,Zipcode
02/14/2019,0,0,0,6,0,6,6,30342
02/15/2019,0,0,0,1,1,0,1,30342
02/16/2019,0,0,0,0,0,0,0,30342
02/17/2019,0,1,0,0,0,1,1,30342
02/18/2019,0,1,0,0,1,0,1,30342
02/19/2019,0,0,3,0,0,3,3,30342
02/20/2019,0,0,0,0,0,0,0,30342
02/21/2019,0,1,1,0,0,2,2,30342
02/22/2019,0,2,0,1,0,3,3,30342
02/23/2019,0,0,0,0,0,0,0,30342
02/24/2019,0,0,0,0,0,0,0,30342
02/25/2019,0,2,2,0,0,4,4,30342
02/26/2019,0,3,0,0,1,2,3,30342
02/27/2019,0,1,0,0,0,1,1,30342
02/28/2019,0,1,1,0,0,2,2,30342
03/01/2019,0,0,0,0,0,0,0,30342
03/02/2019,0,0,2,0,0,2,2,30342
03/03/2019,0,0,0,0,0,0,0,30342
03/04/2019,0,1,0,0,0,1,1,30342
03/05/2019,0,0,0,0,0,0,0,30342
03/06/2019,0,0,0,0,0,0,0,30342
03/07/2019,0,1,1,0,0,2,2,30342
03/08/2019,0,0,0,0,0,0,0,30342
03/09/2019,0,1,0,0,0,1,1,30342
03/10/2019,0,0,0,0,0,0,0,30342
03/11/2019,0,1,0,0,0,1,1,30342
03/12/2019,0,2,0,0,1,1,2,30342
03/13/2019,0,0,0,0,0,0,0,30342
03/14/2019,0,0,1,0,0,1,1,30342
03/15/2019,0,0,1,0,0,1,1,30342
03/16/2019,0,1,1,0,0,2,2,30342
03/17/2019,0,0,0,0,0,0,0,30342
03/18/2019,0,1,0,0,0,1,1,30342
03/19/2019,0,0,1,0,0,1,1,30342
03/20/2019,0,0,0,0,0,0,0,30342
03/21/2019,0,0,1,0,0,1,1,30342
03/22/2019,0,0,2,0,0,2,2,30342
03/23/2019,0,1,0,0,0,1,1,30342
03/24/2019,0,1,0,0,0,1,1,30342
03/25/2019,0,0,0,0,0,0,0,30342
03/26/2019,0,0,0,0,0,0,0,30342
03/27/2019,0,0,0,0,0,0,0,30342
03/28/2019,0,0,0,0,0,0,0,30342
03/29/2019,0,0,0,0,0,0,0,30342
03/30/2019,0,0,0,0,0,0,0,30342
03/31/2019,0,0,0,0,0,0,0,30342
04/01/2019,0,0,0,0,0,0,0,30342
04/02/2019,0,0,0,0,0,0,0,30342
04/03/2019,0,0,0,0,0,0,0,30342
04/04/2019,0,0,0,0,0,0,0,30342
04/05/2019,0,0,0,0,0,0,0,30342
04/06/2019,0,1,0,0,0,1,1,30342
04/07/2019,0,0,0,0,0,0,0,30342
04/08/2019,0,0,0,0,0,0,0,30342
04/09/2019,0,0,0,0,0,0,0,30342
04/10/2019,0,0,0,0,0,0,0,30342
04/11/2019,0,0,0,0,0,0,0,30342
04/12/2019,0,1,1,0,0,2,2,30342
04/13/2019,0,0,0,0,0,0,0,30342
04/14/2019,0,0,0,0,0,0,0,30342
04/15/2019,0,1,1,0,1,1,2,30342
04/16/2019,0,0,1,0,0,1,1,30342
04/17/2019,0,0,1,0,0,1,1,30342
04/18/2019,0,0,0,0,0,0,0,30342
04/19/2019,0,0,0,0,0,0,0,30342
04/20/2019,0,0,0,0,0,0,0,30342
04/21/2019,0,2,1,0,0,3,3,30342
04/22/2019,0,0,0,0,0,0,0,30342
04/23/2019,0,1,0,0,0,1,1,30342
04/24/2019,0,0,0,0,0,0,0,30342
04/25/2019,0,1,0,4,1,4,5,30342
04/26/2019,0,0,0,0,0,0,0,30342
04/27/2019,0,0,0,0,0,0,0,30342
04/28/2019,0,0,0,0,0,0,0,30342
04/29/2019,0,0,0,0,0,0,0,30342
04/30/2019,0,0,0,0,0,0,0,30342
05/01/2019,0,0,0,0,0,0,0,30342
05/02/2019,0,0,0,0,0,0,0,30342
05/03/2019,0,0,1,0,0,1,1,30342
05/04/2019,0,0,1,0,0,1,1,30342
05/05/2019,0,0,0,0,0,0,0,30342
05/06/2019,0,0,2,0,0,2,2,30342
05/07/2019,0,0,2,0,0,2,2,30342
05/08/2019,0,2,0,0,1,1,2,30342
05/09/2019,0,1,0,0,0,1,1,30342
05/10/2019,0,1,0,0,1,0,1,30342
05/11/2019,0,0,2,0,0,2,2,30342
05/12/2019,0,0,0,0,0,0,0,30342
05/13/2019,0,0,0,0,0,0,0,30342
05/14/2019,0,0,0,0,0,0,0,30342
05/15/2019,0,0,0,0,0,0,0,30342
05/16/2019,0,3,0,0,0,3,3,30342
05/17/2019,0,2,1,0,1,2,3,30342
05/18/2019,0,1,1,0,1,1,2,30342
05/19/2019,0,0,0,0,0,0,0,30342
05/20/2019,0,0,1,0,0,1,1,30342
05/21/2019,0,3,1,0,3,1,4,30342
05/22/2019,0,0,0,0,0,0,0,30342
05/23/2019,0,1,1,0,0,2,2,30342
05/24/2019,0,0,0,0,0,0,0,30342
05/25/2019,0,0,0,0,0,0,0,30342
05/26/2019,0,1,0,0,0,1,1,30342
05/27/2019,0,1,2,0,0,3,3,30342
05/28/2019,0,0,0,0,0,0,0,30342
05/29/2019,0,0,0,0,0,0,0,30342
05/30/2019,0,1,1,0,1,1,2,30342
05/31/2019,0,1,3,0,0,4,4,30342
06/01/2019,0,1,0,0,0,1,1,30342
06/02/2019,0,0,0,0,0,0,0,30342
06/03/2019,0,0,0,0,0,0,0,30342
06/04/2019,0,1,1,0,0,2,2,30342
06/05/2019,0,0,1,0,0,1,1,30342
06/06/2019,0,0,1,0,0,1,1,30342
06/07/2019,0,0,0,0,0,0,0,30342
06/08/2019,0,0,2,0,0,2,2,30342
06/09/2019,0,0,0,0,0,0,0,30342
06/10/2019,0,2,1,0,1,2,3,30342
06/11/2019,0,1,0,0,1,0,1,30342
06/12/2019,0,2,4,0,2,4,6,30342
06/13/2019,0,0,0,0,0,0,0,30342
06/14/2019,0,0,0,0,0,0,0,30342
06/15/2019,0,0,0,0,0,0,0,30342
06/16/2019,0,0,0,0,0,0,0,30342
06/17/2019,0,0,1,1,0,2,2,30342
06/18/2019,0,6,2,0,0,8,8,30342
06/19/2019,0,1,2,1,0,4,4,30342
06/20/2019,0,0,2,0,0,2,2,30342
06/21/2019,0,0,0,0,0,0,0,30342
06/22/2019,0,1,1,0,1,1,2,30342
06/23/2019,0,0,0,0,0,0,0,30342
06/24/2019,0,0,0,1,0,1,1,30342
06/25/2019,0,1,1,0,1,1,2,30342
06/26/2019,0,3,3,0,2,4,6,30342
06/27/2019,0,1,1,0,1,1,2,30342
06/28/2019,0,2,1,0,0,3,3,30342
06/29/2019,0,0,0,0,0,0,0,30342
06/30/2019,0,0,0,0,0,0,0,30342
07/01/2019,0,0,0,0,0,0,0,30342
07/02/2019,0,1,2,0,0,3,3,30342
07/03/2019,0,0,1,0,0,1,1,30342
07/04/2019,0,0,1,0,0,1,1,30342
07/05/2019,0,2,0,0,0,2,2,30342
07/06/2019,0,0,0,0,0,0,0,30342
07/07/2019,0,0,0,0,0,0,0,30342
07/08/2019,0,0,0,0,0,0,0,30342
07/09/2019,0,1,0,0,0,1,1,30342
07/10/2019,0,1,0,0,1,0,1,30342
07/11/2019,0,0,1,0,0,1,1,30342
07/12/2019,0,0,0,0,0,0,0,30342
07/13/2019,0,0,0,0,0,0,0,30342
07/14/2019,0,0,0,0,0,0,0,30342
07/15/2019,0,1,1,0,1,1,2,30342
07/16/2019,0,0,1,0,0,1,1,30342
07/17/2019,0,0,0,0,0,0,0,30342
07/18/2019,0,0,1,0,0,1,1,30342
07/19/2019,0,0,1,0,0,1,1,30342
07/20/2019,0,0,1,0,0,1,1,30342
07/21/2019,0,0,0,0,0,0,0,30342
07/22/2019,0,0,0,0,0,0,0,30342
07/23/2019,0,1,2,5,1,7,8,30342
07/24/2019,0,1,1,0,0,2,2,30342
07/25/2019,0,0,1,0,0,1,1,30342
07/26/2019,0,0,0,0,0,0,0,30342
07/27/2019,0,0,1,0,0,1,1,30342
07/28/2019,0,1,0,0,1,0,1,30342
07/29/2019,0,1,0,0,1,0,1,30342
07/30/2019,0,1,1,0,1,1,2,30342
07/31/2019,0,4,0,0,0,4,4,30342
08/01/2019,0,2,5,0,1,6,7,30342
