Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions,Contributing Stations
,"30339, USA",,7/1/2018,85.2,72.4,78.4,,90.8,0.2,,12.5,,59.6,80.18,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/2/2018,87.2,72.9,79.1,,92.8,0,,11.5,,73.3,79.55,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/3/2018,90.8,72.7,82.4,,95.3,0,,9.6,,47.6,69.43,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/4/2018,88.9,72.7,80.2,,94.3,0.4,,10.5,,53,75.97,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/5/2018,87.2,73.6,80.1,,92.8,0,,8.7,,56.1,76.9,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/6/2018,88.6,72.6,78.4,,94.2,1.2,,11.3,39.1,55.5,78.59,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/7/2018,85,71,76.2,,89.6,0.5,,10.4,,64.1,82.05,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/8/2018,83.5,69,76,,85.2,0,,14.2,,63.5,70.99,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/9/2018,88.1,65.7,77.4,,88.9,0,,5.6,,16.9,63.91,Clear,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/10/2018,90.2,69.7,80.6,,93.3,0,,8.3,,29.3,67.24,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/11/2018,92.6,72.5,82.8,,97.4,0,,9.2,,37.6,66.96,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/12/2018,92.5,75.5,83.7,,97.7,0,,8.2,,43.7,67.75,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/13/2018,88.7,75.1,80.4,,96.5,0,,10.9,,64,79.91,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/14/2018,86.4,74.6,78.4,,93.2,1.1,,13.6,,81,84.09,"Rain, Overcast","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/15/2018,89.5,73.7,80.1,,95.4,0.3,,8.6,,65.4,77.55,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/16/2018,85.8,73.7,78.1,,94.4,0.8,,8.7,31.1,65.3,86.95,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/17/2018,90.4,72.4,80,,95.5,0,,10.1,,70.9,78.64,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/18/2018,91.5,73.5,81.9,,96.9,0,,7.3,,51.1,70.9,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/19/2018,89.4,72.7,79.3,,96,0,,13.8,,51.5,76.21,Partially cloudy,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/20/2018,86,73.9,79,,90,0,,11.3,,77.2,74.54,Overcast,"DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/21/2018,87.1,67.3,77.9,,93.2,1.1,,10.1,33.7,54,77.92,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
,"30339, USA",,7/22/2018,86.2,69.4,76.5,,87.5,0.2,,13.4,,39.1,73.52,"Rain, Partially cloudy","DOBBINS AIR RESERVE BASE AIRPORT (Id=72227013864,4.1mi), FULTON CO-BROWN FLD ARPT (Id=72219503888,7.4mi), DEKALB-PEACHTREE AIRPORT (Id=72219653863,9.4mi)"
