Location,Address,Resolved Address,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,"30309, USA",,10/19/2018,65.7,51.6,59,,,0,,6.1,,48,74.09,Partially cloudy
,"30309, USA",,10/20/2018,66.5,57.3,62.6,,,0.1,,11.2,,77.3,85.36,"Rain, Overcast"
,"30309, USA",,10/21/2018,63.4,41.1,52.7,36.3,,0,,12.8,31.1,0.2,50.91,Clear
,"30309, USA",,10/22/2018,65.4,37.7,50.1,,,0,,8.5,,10.2,69.62,Clear
,"30309, USA",,10/23/2018,67.4,45.9,55,,,0,,6.7,,19.3,72.11,Clear
,"30309, USA",,10/24/2018,71.7,40,56.1,47.7,,0,,6.2,,14.6,70.64,Clear
,"30309, USA",,10/25/2018,57,48.2,53.9,44.3,,0.1,,10.5,,45,69.65,"Rain, Partially cloudy"
,"30309, USA",,10/26/2018,51.1,46.9,48.8,42.8,,0.8,,11,,100,96.73,"Rain, Overcast"
,"30309, USA",,10/27/2018,58.4,51.6,54.1,,,0,,13.2,,97.7,82.74,Overcast
,"30309, USA",,10/28/2018,72.6,42.2,57.5,44.1,,0,,13.3,,16.6,77.08,Clear
,"30309, USA",,10/29/2018,69.3,47.1,58.5,48.2,,0,,12.2,,6.3,57.13,Clear
,"30309, USA",,10/30/2018,70.4,41,54.2,,,0,,7.9,,6.9,70.91,Clear
,"30309, USA",,10/31/2018,76.1,48.8,60.7,,,0,,8.4,,19.5,76.04,Clear
,"30309, USA",,11/1/2018,68.5,60.4,63,,,0.3,,11.1,,61.8,89.21,"Rain, Partially cloudy"
,"30309, USA",,11/2/2018,62.4,43.6,56,41.2,,0.1,,14.5,29.8,87.8,87.1,"Rain, Overcast"
,"30309, USA",,11/3/2018,63,38.6,49,37.1,,0,,6.7,,4.8,78.02,Clear
,"30309, USA",,11/4/2018,64.3,41.4,53.3,39.6,,0,,11.9,,46.4,75.14,Partially cloudy
,"30309, USA",,11/5/2018,62.8,54.4,58.8,,,0.2,,6.9,,98.2,95.48,"Rain, Overcast"
,"30309, USA",,11/6/2018,69.9,53.4,64.4,,,0.4,,10.3,,82.9,89.08,"Rain, Overcast"
,"30309, USA",,11/7/2018,73.3,44.5,56.7,,,0.5,,10.7,,43.1,87.46,"Rain, Partially cloudy"
,"30309, USA",,11/8/2018,61.9,54.8,57.8,,,0.1,,8.3,,99.6,89.79,"Rain, Overcast"
,"30309, USA",,11/9/2018,57.3,43.4,53.6,36.5,,0.7,,16,,98.6,95.75,"Rain, Overcast"
,"30309, USA",,11/10/2018,48.7,33.7,40.8,25.5,,0,,14.2,29.8,3.8,65.73,Clear
,"30309, USA",,11/11/2018,54.3,32.7,44.2,30.7,,0,,9,,36.4,59.62,Partially cloudy
,"30309, USA",,11/12/2018,47.4,40.5,43.9,34.1,,3.1,,11.2,,98.3,88.85,"Rain, Overcast"
,"30309, USA",,11/13/2018,49.9,43.8,47,39.2,,0.4,,11.6,,99.1,95.73,"Rain, Overcast"
,"30309, USA",,11/14/2018,48,42.9,45.2,38.5,,0.7,,11.8,,99.4,93.63,"Rain, Overcast"
,"30309, USA",,11/15/2018,43.5,33.4,39.5,23.5,,1,,14.7,,100,90.67,"Rain, Overcast"
,"30309, USA",,11/16/2018,54.3,30.7,40.8,24.1,,0,,11.4,,33.2,71.17,Partially cloudy
,"30309, USA",,11/17/2018,64.8,32.5,46.2,,,0,,4.4,,6.5,76.17,Clear
,"30309, USA",,11/18/2018,63.4,35.7,47.6,,,0,,4.2,,9,81.17,Clear
,"30309, USA",,11/19/2018,65.4,38.4,52.3,,,0,,7.6,,30.4,75.94,Partially cloudy
,"30309, USA",,11/20/2018,56.3,39.9,51,35.4,,0,,14.9,,45.3,69.38,Partially cloudy
,"30309, USA",,11/21/2018,56.5,32.2,43.9,31.8,,0,,9.4,,3.4,64.33,Clear
,"30309, USA",,11/22/2018,59.7,31.9,44.2,,,0,,5.8,,0.5,71.25,Clear
,"30309, USA",,11/23/2018,47.9,38.6,42.1,33.4,,0,,13.9,,60.2,79.49,Partially cloudy
,"30309, USA",,11/24/2018,49.4,36.4,42.6,29.9,,0.4,,9.7,,100,93.44,"Rain, Overcast"
,"30309, USA",,11/25/2018,56.2,42.9,48.3,42.8,,0.1,,7.6,,50.5,89.54,"Rain, Partially cloudy"
,"30309, USA",,11/26/2018,51.9,36,44.6,29.8,,0,,20.2,33.3,84.8,74.88,Overcast
,"30309, USA",,11/27/2018,42.4,30.3,35.3,22.1,,0,,18.8,33.3,15.2,56.19,Clear
,"30309, USA",,11/28/2018,43.8,25.9,33.2,16.7,,0,,14.5,,4.6,53.59,Clear
,"30309, USA",,11/29/2018,55.8,26.5,41.6,47.8,,0,,6.7,,60.2,70.24,Partially cloudy
,"30309, USA",,11/30/2018,67.9,51.2,58.4,,,0,,7.8,,91.2,71.98,Overcast
,"30309, USA",,12/1/2018,58.2,51,54.8,,,2,,8.5,,89.4,90.65,"Rain, Overcast"
,"30309, USA",,12/2/2018,72.1,48,62.9,,,0,,11,,49.7,76.38,Partially cloudy
,"30309, USA",,12/3/2018,62.9,42.2,51.6,38.4,,0,,13.3,,31.8,64.28,Partially cloudy
,"30309, USA",,12/4/2018,47.4,35.5,41.4,31.2,,0,,12.5,,10.7,60.44,Clear
,"30309, USA",,12/5/2018,42.3,29.9,35,23.8,,0,,16.6,,12.4,62.17,Clear
,"30309, USA",,12/6/2018,49.5,25.2,36.5,24.2,,0,,7,,16.6,56.55,Clear
,"30309, USA",,12/7/2018,46.5,34.6,42,38.2,,0,,6.1,,89.2,73.35,Overcast
,"30309, USA",,12/8/2018,44.2,38.4,40.8,30.3,,1.6,,14.1,,98.1,94.17,"Rain, Overcast"
,"30309, USA",,12/9/2018,38.5,34.8,36.7,26.5,,1,,13.8,31.1,100,91.82,"Rain, Overcast"
,"30309, USA",,12/10/2018,42.3,38.4,39.8,33.8,,0.2,,8.2,,99.9,94.14,"Rain, Overcast"
,"30309, USA",,12/11/2018,51,31.7,40.4,28,,0,,9.5,,27.9,69.47,Partially cloudy
,"30309, USA",,12/12/2018,51.2,27.4,37.4,38.1,,0,,6.5,,12.2,72.21,Clear
,"30309, USA",,12/13/2018,52.4,33.6,43.2,44.6,,0,,9.8,,35.9,70.76,Partially cloudy
,"30309, USA",,12/14/2018,49.4,44.5,47.7,39.5,,0.6,,10.9,,100,93.17,"Rain, Overcast"
,"30309, USA",,12/15/2018,51.7,47.2,49,44.6,,0,,9.9,,97.4,89.88,Overcast
,"30309, USA",,12/16/2018,51.5,46.5,48.9,43.5,,0,,13.3,,95.7,86.7,Overcast
,"30309, USA",,12/17/2018,60.5,43.3,50.4,40.6,,0,,14.3,,9.8,68.78,Clear
,"30309, USA",,12/18/2018,62.9,40.3,48.6,35.7,,0,,10.8,,7.9,57.39,Clear
,"30309, USA",,12/19/2018,56.9,38.9,47.8,47.1,,0,,10.7,,18.1,70.92,Clear
,"30309, USA",,12/20/2018,50.9,45,48,39.7,,0.9,,10.5,,98,92.19,"Rain, Overcast"
,"30309, USA",,12/21/2018,49.3,39.3,44.9,31.4,,0.6,,18.3,33.3,99.5,91.46,"Rain, Overcast"
,"30309, USA",,12/22/2018,50.9,33.1,40.9,29.7,,0,,11.9,,36.2,74.42,Partially cloudy
,"30309, USA",,12/23/2018,58.6,29.6,44,41.7,,0,,13.1,,39.8,86.33,Partially cloudy
,"30309, USA",,12/24/2018,51.6,32.3,41.4,27.7,,0,,11.7,,16.3,71.48,Clear
,"30309, USA",,12/25/2018,55.9,28.6,42.1,38.5,,0,,4.9,,32.2,71.42,Partially cloudy
,"30309, USA",,12/26/2018,57.3,34.4,46.1,38.1,,0,,9.9,,21.5,72.11,Clear
,"30309, USA",,12/27/2018,52.4,46.3,48.6,41.4,,0.7,,11.5,,98.4,71.69,"Rain, Overcast"
,"30309, USA",,12/28/2018,61.8,48.8,54.5,44.6,,3.1,,9.9,,80.9,98.34,"Rain, Overcast"
,"30309, USA",,12/29/2018,58.9,43.8,51.3,44.2,,0,,7.9,,39.2,83.93,Partially cloudy
,"30309, USA",,12/30/2018,53.9,49.2,51.5,48.5,,0.5,,4.2,,97.9,97.49,"Rain, Overcast"
,"30309, USA",,12/31/2018,69,54,60.9,,,0,,13.1,,83.2,93.04,Overcast
